,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2021/10/20,門別,雨,3,幌尻岳賞,12,2,2,17.2,5.0,5,坂下秀樹,56,ダ1000,不,1:01.9,1.5,7-6,0.0-36.6,37.0,480(+8),リルドゥセルマン
1,2021/09/08,門別,曇,9,3歳以上C4ー2,12,5,5,6.4,3.0,7,坂下秀樹,56,ダ1000,重,1:02.4,0.6,7-8,0.0-38.4,38.0,472(0),ビービーミューズ
2,2021/08/25,門別,雨,4,チロロ岳賞,12,5,5,5.4,3.0,3,阪野学,56,ダ1000,不,1:01.1,0.5,4-2,0.0-37.4,37.4,472(-2),ボンディングタイム
3,2021/08/12,門別,晴,4,3歳以上C4ー1,11,7,9,3.2,2.0,2,若杉朝飛,53,ダ1000,稍,1:01.8,0.9,6-5,0.0-37.1,37.0,474(+4),トゥルカナ
4,2021/07/20,門別,晴,3,3歳以上C4ー4,10,8,9,1.6,1.0,1,坂下秀樹,56,ダ1000,良,1:02.0,-0.7,1-1,0.0-37.5,37.5,470(0),(カガノワール)
5,2021/07/06,門別,雨,5,3歳以上C4ー5,9,8,8,5.5,3.0,2,坂下秀樹,56,ダ1000,不,1:00.9,1.3,2-2,0.0-35.9,37.2,470(-10),ボンディングタイム
6,2021/06/06,4中京2,小雨,1,障害3歳以上OP,12,3,3,159.6,12.0,10,金子光希,60,障3330,良,3:46.5,4.5,8-7-10-10,104.1-39.8,13.6,480(-2),グランソード
7,2021/05/22,2新潟5,曇,4,障害4歳以上OP,14,6,9,188.8,14.0,11,金子光希,60,障3290,重,3:47.7,10.4,14-14-13-13,104.1-39.2,13.8,482(+4),ホッコーメヴィウス
8,2021/01/09,1中山2,晴,8,中山新春ジャンプS(OP),14,5,8,291.6,14.0,中,江田勇亮,60,障3200,良,,,,106.1-38.9,,478(+8),スマートアペックス
9,2020/10/31,3福島1,晴,4,障害3歳以上OP,13,2,2,177.7,13.0,11,江田勇亮,60,障2750,良,3:01.1,3.1,8-8-7-9,104.0-38.2,13.2,470(0),マサハヤドリーム
10,2020/04/11,1福島1,晴,5,障害4歳以上OP,13,3,4,,,除,草野太郎,60,障2750,良,,,,104.1-37.7,,計不,シングンオフビート
11,2020/01/19,1京都7,晴,4,障害4歳以上OP,11,7,9,50.4,8.0,11,草野太郎,60,障3170,良,3:47.4,10.7,11-11-11-11,108.1-41.3,14.3,470(+6),アズマタックン
12,2019/12/14,4中京5,晴,5,障害3歳以上OP,13,1,1,192.6,13.0,5,草野太郎,60,障3300,良,3:36.2,0.7,8-8-6-5,106.0-40.5,13.1,464(-6),ボナパルト
13,2019/11/16,5東京5,晴,8,秋陽ジャンプS(OP),14,7,11,316.0,14.0,7,上野翔,59,障3110,良,3:28.8,2.1,6-6-8-8,105.1-38.5,13.4,470(+6),シンキングダンサー
14,2019/11/02,3福島1,晴,5,障害3歳以上OP,14,8,14,153.2,14.0,13,上野翔,60,障3350,良,3:44.8,2.7,11-11-13-14,105.0-38.4,13.4,464(-2),エアカーディナル
15,2019/09/21,4中山6,曇,8,清秋ジャンプS(OP),14,6,10,237.5,14.0,10,上野翔,60,障3210,良,3:39.2,3.6,6-6-7-7,106.1-39.0,13.7,466(+10),ディライトフル
16,2019/07/20,2福島7,曇,4,障害3歳以上OP,10,8,9,34.4,8.0,7,江田勇亮,60,障3380,良,3:50.3,5.3,3-3-7-8,106.0-38.8,13.6,456(0),コウユーヌレエフ
17,2019/07/06,2福島3,曇,4,障害3歳以上OP,7,4,4,11.7,5.0,6,江田勇亮,60,障2750,良,3:02.5,1.0,5-4-5-4,104.0-38.8,13.3,456(0),エアカーディナル
18,2019/04/20,1福島5,晴,5,障害4歳以上未勝利,11,6,6,12.1,4.0,1,江田勇亮,59,障2770,良,3:05.9,-0.1,2-3-2-1,105.0-38.6,13.4,456(-6),(ヒロシゲセブン)
19,2019/03/31,3中山4,曇,4,障害4歳以上未勝利,14,4,6,162.9,12.0,5,江田勇亮,59,障2880,稍,3:13.5,2.1,8-8-8-8,106.0-38.5,13.4,462(-2),メイショウタンヅツ
20,2019/01/27,1中京4,晴,5,障害4歳以上未勝利,14,4,6,119.8,13.0,11,高野和馬,59,障3000,良,3:21.6,3.8,10-11-11-11,105.0-38.7,13.4,464(0),ダンツセイケイ
21,2018/11/11,3福島4,晴,4,障害3歳以上未勝利,14,8,14,12.1,5.0,12,山本康志,58,障2750,良,3:10.8,11.0,3-3-8-9,107.0-39.1,13.9,464(-6),メイショウゴウリキ
22,2018/10/13,3新潟1,晴,4,障害3歳以上未勝利,14,4,5,150.0,14.0,7,山本康志,58,障2850,稍,3:10.4,1.3,3-2-4-6,105.0-36.9,13.4,470(+8),キズナエンドレス
23,2018/08/26,2新潟10,曇,4,3歳未勝利,15,3,5,263.4,14.0,12,江田照男,56,ダ1200,重,1:13.6,2.0,10-10,34.2-37.4,38.4,462(0),ルソンデュレーヴ
24,2018/07/08,2福島4,曇,7,3歳未勝利,15,7,12,180.4,15.0,11,江田照男,56,ダ1700,重,1:51.2,3.1,2-2-1-2,31.0-38.6,41.7,462(-2),グログラン
25,2018/05/12,2東京7,晴,2,3歳未勝利,16,5,9,59.7,11.0,16,田辺裕信,56,ダ1400,稍,1:31.0,5.0,12-13,35.8-37.6,41.2,464(-4),フィールザファラオ
26,2018/03/25,2中京6,晴,2,3歳未勝利,15,4,8,92.5,10.0,10,田辺裕信,56,ダ1200,良,1:15.5,2.3,15-15,35.7-37.5,37.9,468(-2),メイショウバイタル
27,2018/02/18,1東京8,晴,4,3歳未勝利,16,8,16,50.6,8.0,15,戸崎圭太,56,芝1600,良,1:37.3,1.8,11-11,35.6-35.4,36.2,470(0),ロンギングファロー
