,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/06/04,佐賀,曇,7,ほとめきナイター賞,12,8,12,15.9,3,9,石川慎将,56,ダ1300,稍,1:27.0,3.1,8-11-12-12,0.0-38.6,40.0,510(+2),マリノフェアレディ
1,2023/05/21,佐賀,晴,7,五月雨月賞,11,8,10,34.4,7,7,石川慎将,56,ダ1300,重,1:26.7,2.9,4-5-6-7,0.0-39.5,41.8,508(+5),アクラシア
2,2023/05/07,佐賀,雨,8,ほとめきナイター賞,11,5,5,21.9,6,5,竹吉徹,56,ダ1300,不,1:27.2,2.8,3-4-4-5,0.0-39.8,41.9,503(-3),カシノニケ
3,2023/04/24,佐賀,小雨,6,3歳ー7組,11,8,10,19.9,5,4,山口勲,56,ダ1300,良,1:27.6,1.5,3-4-3-4,0.0-40.3,41.6,506(0),カシノジャッカル
4,2023/04/16,佐賀,曇,7,KYUSHUDREA,12,3,3,6.1,3,5,山口勲,56,ダ1400,不,1:32.9,2.0,4-3-3-5,0.0-40.0,41.8,506(-6),ピエナナイスガイ
5,2023/03/25,佐賀,曇,3,陽春賞,10,1,1,1.5,1,2,山口勲,56,ダ1400,不,1:33.7,0.0,4-3-4-2,0.0-40.9,40.7,512(-3),テイエムノーブル
6,2023/03/12,佐賀,曇,4,うまかばい!福岡の乳,11,1,1,12.6,5,3,飛田愛斗,56,ダ1300,稍,1:25.1,1.3,3-3-3-3,0.0-38.9,39.8,515(+4),カーターテソーロ
7,2023/02/26,佐賀,晴,5,佐賀競馬移転開設50,10,3,3,10.9,4,3,山口勲,56,ダ1400,重,1:33.8,2.4,3-3-3-3,0.0-39.0,41.1,511(0),ビルトインアデイ
8,2023/02/12,佐賀,曇,4,佐賀競馬移転開設50,9,6,6,5.2,3,3,飛田愛斗,56,ダ1300,稍,1:26.8,0.3,3-4-4-2,0.0-42.5,41.8,511(-7),ウェンダヴズクライ
9,2023/01/28,佐賀,曇,12,SAGAリベンジャー,12,8,11,2.1,1,5,石川倭,56,ダ1300,不,1:27.0,0.8,4-3-2-2,0.0-41.0,41.6,518(+15),ダンカークウルフ
10,2023/01/07,佐賀,曇,5,佐賀競馬移転開設50,9,3,3,4.7,4,4,飛田愛斗,56,ダ1300,良,1:27.3,0.5,7-6-4-2,0.0-40.5,40.5,503(-5),キタノグリエル
11,2022/11/19,5東京5,晴,3,2歳未勝利,16,3,5,551.1,15,16,松岡正海,55,ダ1600,良,1:48.0,7.6,6-10,35.6-39.2,45.3,508(-2),サンデュエル
12,2022/10/30,4東京9,晴,4,2歳新馬,15,8,15,202.1,15,11,柴田大知,55,ダ1600,良,1:43.3,3.9,9-10,37.1-36.6,39.3,510(0),パライバトルマリン
