,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/07/12,浦和,雨,11,夏の宵特別,12,6,8,72.3,11,4,張田昂,56,ダ1400,重,1:27.8,0.2,10-10-8-7,35.6-39.3,38.3,482(+4),ジェイケイファイン
1,2024/06/19,浦和,晴,12,蕨宿特別,12,2,2,84.8,9,9,山崎誠士,55,ダ2000,重,2:14.1,2.5,10-11-11-10,37.3-40.3,41.2,478(-4),ケンタッキースカイ
2,2024/05/29,船橋,晴,9,船橋競馬場クリーン大,7,4,4,21.9,4,5,山崎誠士,56,ダ1600,重,1:46.2,3.9,7-7-7-7,39.3-38.4,40.4,482(-4),タカラライナー
3,2024/04/30,船橋,曇,9,カルミア特別,10,5,5,13.0,5,9,山崎誠士,56,ダ1800,稍,2:01.5,4.0,7-7-7-8,37.8-40.4,43.2,486(+3),ダヴィンチ
4,2024/04/11,船橋,晴,12,花まつり特別,10,6,6,4.7,2,4,岡村健司,56,ダ1600,良,1:46.3,0.5,5-5-4-4,40.3-39.7,39.8,483(+4),カナラクリーク
5,2024/03/07,船橋,曇,12,桜月特別,14,4,5,12.1,5,5,山崎誠士,56,ダ1600,重,1:44.9,0.6,8-8-7-6,37.2-40.8,40.4,479(+5),ジラルデ
6,2023/12/01,船橋,晴,9,サンダーソニア賞,12,3,3,14.5,5,2,山崎誠士,56,ダ1600,良,1:43.3,0.2,12-12-11-10,37.8-40.4,39.1,474(+7),トランポリン
7,2023/10/26,船橋,晴,9,銚子特別,11,8,11,16.2,5,5,和田譲治,56,ダ1500,良,1:36.6,0.5,7-6-6-6,32.8-38.9,38.5,467(-3),カナリアフレイバー
8,2023/09/25,船橋,曇,10,彼岸花特別,10,3,3,25.4,7,4,山崎誠士,56,ダ1500,良,1:37.0,0.9,4-4-4-4,33.0-38.2,38.4,470(-2),キーラーヴォッヘ
9,2023/09/15,川崎,曇,6,火縄銃賞,6,4,4,5.0,3,1,山崎誠士,56,ダ1600,稍,1:43.9,-0.1,4-3-1-1,37.3-39.9,39.9,472(-4),(クルベリ)
10,2023/08/07,船橋,晴,12,クルクマ賞,13,7,10,27.0,8,4,山崎誠士,56,ダ1800,良,1:57.5,1.4,4-4-4-2,36.0-41.6,42.6,476(-2),グリーンライズ
11,2023/07/23,船橋,晴,8,馬い!淡路うしろ農園,10,7,8,12.4,6,4,本田正重,56,ダ1600,良,1:44.7,1.6,9-9-6-6,38.6-39.6,40.2,478(+7),キーラーヴォッヘ
12,2023/06/23,船橋,曇,9,荷風特別,12,7,10,13.1,5,5,張田昂,56,ダ1600,良,1:45.4,0.7,9-9-9-9,39.1-39.6,39.6,471(-3),キングオブカズ
13,2023/04/20,名古屋,晴,7,B4組,12,5,6,10.2,4,3,加藤聡一,56,ダ1700,稍,1:51.0,0.4,6-4-3,0.0-39.5,39.4,474(+2),ブルースウェード
14,2023/04/12,名古屋,曇,11,B5組,10,3,3,5.9,3,3,今井貴大,56,ダ1500,良,1:37.2,0.7,8-8-6,0.0-39.9,39.3,472(-2),ポルティエーレ
15,2023/03/30,名古屋,晴,9,B5組,12,5,5,2.7,2,4,保園翔也,56,ダ1700,良,1:51.4,0.5,6-6-5,0.0-39.8,39.6,474(+2),ミトノラッキー
16,2023/03/14,名古屋,晴,12,ペガサス座特別,11,7,9,16.5,5,6,加藤聡一,56,ダ1500,稍,1:38.5,1.8,8-8-10,0.0-38.6,39.9,472(+5),シルバーペコ
17,2023/03/03,名古屋,晴,8,C2組,9,5,5,3.3,2,1,岡部誠,56,ダ1500,良,1:37.3,-0.1,7-4-3,0.0-40.8,40.0,467(+1),(スウィートアローラ)
18,2023/02/17,名古屋,晴,6,C4組,9,1,1,1.2,1,2,岡部誠,56,ダ1500,稍,1:37.6,0.0,6-3-3,0.0-38.9,38.6,466(-1),グッドスペンサー
19,2023/02/03,名古屋,晴,11,竹島海岸特別,10,6,6,2.8,1,3,岡部誠,56,ダ1500,良,1:36.1,0.1,7-3-2,0.0-39.9,39.4,467(+4),エムエスムーン
20,2023/01/19,名古屋,晴,7,C10組,10,7,7,1.0,1,1,岡部誠,56,ダ1500,稍,1:37.1,-1.2,4-3-1,0.0-39.8,39.6,463(+4),(メイショウペルム)
21,2023/01/06,名古屋,曇,6,カメヤン誕生日記念,11,8,10,1.3,1,2,岡部誠,56,ダ1500,良,1:36.3,0.3,5-2-2,0.0-39.2,39.3,459(-5),キャットリング
22,2022/12/23,名古屋,晴,4,来世せいらお嬢様お誕,12,7,9,3.9,2,4,保園翔也,56,ダ1500,良,1:36.7,0.3,5-4-2,0.0-39.6,39.7,464(+2),カゼノスバル
23,2022/10/29,4新潟5,晴,9,萬代橋特別(1勝クラス),15,4,6,54.5,14,11,菱田裕二,54,芝2400,良,2:28.2,1.2,4-4-4-5,35.2-36.0,36.8,462(-12),ミクソロジー
24,2022/09/03,2札幌7,晴,4,3歳未勝利,16,5,9,14.4,7,14,吉田隼人,56,芝2000,良,2:04.5,2.2,8-9-10-11,36.0-37.1,38.4,474(+2),スコールユニバンス
25,2022/08/13,2札幌1,曇,6,3歳未勝利,16,7,13,5.1,2,2,吉田隼人,56,芝2000,良,2:03.7,0.1,6-5-3-2,37.0-36.9,36.9,472(-6),クレバーテースト
26,2022/06/12,3東京4,晴,6,3歳未勝利,14,6,10,3.9,2,9,ルメール,56,芝2400,良,2:28.2,2.0,6-5-5-4,36.7-35.3,36.8,478(-6),ゴーシェナイト
27,2022/05/21,2東京9,曇,4,3歳未勝利,9,6,6,2.6,1,3,レーン,56,芝2400,良,2:28.8,0.5,4-5-5-6,38.2-35.6,35.7,484(+6),エンドロール
28,2022/03/06,2中山4,晴,5,3歳未勝利,16,6,12,4.9,3,3,福永祐一,56,芝2200,良,2:15.2,1.1,6-6-6-4,37.1-35.5,36.1,478(0),バトルボーン
