,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2022/01/30,1小倉6,曇,12,4歳以上1勝クラス,14,8,14,64.8,12,10,黛弘人,55,芝2000,良,2:01.5,1.3,4-4-5-7,35.0-37.5,37.0,432(-2),ダノンターキッシュ
1,2022/01/16,1小倉2,曇,12,4歳以上1勝クラス,12,1,1,15.5,7,12,津村明秀,55,芝2000,良,2:01.8,0.9,5-5-7-6,35.0-36.0,36.4,434(+2),フォレスタ
2,2021/11/21,2福島6,晴,7,3歳以上1勝クラス,16,4,7,103.5,14,6,西谷凜,52,芝2000,良,2:02.2,0.7,6-6-7-5,35.2-36.1,36.1,432(-2),リフレーミング
3,2021/11/06,2福島1,晴,10,土湯温泉特別(1勝クラス),16,3,5,68.3,13,14,武藤雅,55,芝2000,良,2:02.5,0.8,8-7-10-10,36.3-35.0,35.1,434(-2),ウインアルカンナ
4,2021/10/23,5新潟5,曇,8,3歳以上1勝クラス,14,7,11,19.8,6,9,津村明秀,55,芝2000,稍,2:02.1,1.1,2-2,35.3-35.7,36.7,436(0),ローゼライト
5,2021/10/10,5新潟2,晴,10,松浜特別(1勝クラス),9,7,7,8.8,5,4,津村明秀,55,芝2000,良,2:00.9,0.7,2-2,35.9-34.2,34.7,436(-4),ケンアンビシャス
6,2021/09/19,4中山4,晴,7,3歳以上1勝クラス,15,1,1,58.2,13,10,永野猛蔵,52,芝1800,良,1:49.0,0.9,7-7-7-8,37.4-34.6,34.8,440(+32),ヤマニンデンファレ
7,2021/03/27,2中京5,晴,7,4歳以上1勝クラス,18,7,14,32.2,8,14,山田敬士,53,芝2000,良,2:02.1,1.7,4-4-5-5,36.4-34.8,35.8,408(0),ステラドーロ
8,2021/03/06,2小倉7,曇,8,4歳以上1勝クラス,13,5,7,8.7,5,4,丹内祐次,55,芝1800,重,1:51.0,0.7,4-4-2-1,37.2-35.6,36.2,408(-2),レッドフラヴィア
9,2021/02/27,2小倉5,曇,10,日田特別(1勝クラス),13,1,1,29.1,8,3,丹内祐次,54,芝2000,稍,2:03.4,0.0,1-1-1-1,37.9-35.6,35.6,410(-4),ジャルジェ
10,2021/01/31,1小倉6,晴,7,4歳以上1勝クラス,14,3,4,15.9,6,9,丹内祐次,54,芝2000,良,2:02.0,1.1,5-5-5-4,36.1-36.3,37.1,414(0),バルバレスコ
11,2021/01/16,1小倉1,晴,9,4歳以上1勝クラス,17,4,7,50.1,11,5,丹内祐次,54,芝2000,良,1:59.2,0.9,7-6-7-3,34.3-35.9,36.3,414(-8),イルーシヴゴールド
12,2020/09/06,2札幌8,晴,5,3歳未勝利,16,2,3,16.9,8,1,丹内祐次,54,芝2000,良,2:01.9,0.0,1-1-1-1,36.8-35.9,35.9,422(-4),(タイミングハート)
13,2020/08/22,2札幌3,晴,7,3歳未勝利,16,1,1,4.1,2,4,丹内祐次,54,芝2000,良,2:02.6,0.8,3-3-4-3,36.0-36.5,37.1,426(+8),ランドアーティスト
14,2020/08/02,1札幌4,晴,3,3歳未勝利,13,1,1,4.7,2,2,丹内祐次,54,芝2000,良,2:01.4,0.2,3-3-4-3,35.8-35.4,35.4,418(+4),ココニアル
15,2020/07/11,2函館3,曇,4,3歳未勝利,14,3,4,7.6,4,2,丹内祐次,54,芝1800,良,1:48.7,0.2,5-4-2-2,35.1-37.3,37.2,414(-6),イカット
16,2020/06/28,1函館6,曇,6,3歳未勝利,15,1,1,11.8,5,2,丹内祐次,54,芝1800,稍,1:50.0,0.5,4-4-4-3,35.2-36.8,36.9,420(-2),タイセイメガロス
17,2020/06/14,1函館2,曇,4,3歳未勝利,16,2,4,23.3,7,4,丹内祐次,54,芝1800,良,1:47.8,0.7,5-5-7-6,35.3-35.5,35.5,422(+20),サマーエモーション
18,2020/02/22,1小倉11,晴,5,3歳未勝利,15,8,15,47.1,11,10,柴田大知,54,芝2000,重,2:08.2,2.1,2-4-7-11,36.2-38.0,39.9,402(-8),ムーンショット
19,2020/01/18,1中山6,小雪,5,3歳未勝利,16,5,10,61.5,10,12,津村明秀,54,芝2000,稍,2:07.3,1.8,2-2-2-4,37.2-38.1,39.8,410(0),アラタ
20,2019/12/28,5中山9,晴,4,2歳未勝利,16,7,13,189.5,12,5,柴田大知,54,芝1800,良,1:50.6,1.2,12-12-10-10,36.1-37.6,36.6,410(-4),ウインキートス
21,2019/12/07,5中山3,雨,5,2歳新馬,15,7,13,167.1,14,5,柴田大知,54,芝1800,稍,1:51.6,0.7,8-8-7-7,37.4-35.7,35.8,414(0),テルツェット
