,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/07/18,船橋,晴,6,バーベナダッシュ,10,8,9,41.5,10,4,山本大翔,52,ダ1000,重,1:02.0,1.0,8-8,34.7-37.9,38.0,523(+7),ナツイチバン
1,2024/06/29,船橋,晴,10,ジェミニダッシュ,10,3,3,49.0,8,5,笠野雄大,54,ダ1000,重,1:02.9,1.3,7-7,35.1-38.5,38.6,516(+2),ヴィシソワーズ
2,2024/06/21,浦和,雨,10,幸手宿特別,9,3,3,63.8,8,8,笠野雄大,54,ダ800,不,0:49.0,2.0,5-8,34.4-35.1,36.5,514(+2),ノースプリマ
3,2024/05/31,船橋,曇,9,サマーダッシュ,12,6,7,38.2,9,5,笠野雄大,55,ダ1000,不,1:02.5,1.0,10-8,35.1-38.5,38.3,512(-4),プレストルーチェ
4,2024/05/24,浦和,晴,10,疾駆特別,10,1,1,23.5,7,4,笠野雄大,54,ダ800,稍,0:47.9,0.8,8-5,34.6-35.4,35.7,516(-1),プレストルーチェ
5,2024/04/29,船橋,曇,12,BAYFMシン・ラジ,12,3,3,384.4,12,7,笠野雄大,54,ダ1200,稍,1:15.9,2.6,5-5-5,34.5-38.8,40.1,517(+1),サンマルシップ
6,2024/04/12,船橋,曇,8,ヒメジョオンスプリン,9,7,7,136.5,9,9,笠野雄大,54,ダ1200,稍,1:18.2,2.2,7-7-6,36.9-39.1,40.1,516(-4),レイジングリヴァー
7,2024/03/04,船橋,晴,10,イカリソウスプリント,12,8,11,287.2,12,8,笠野雄大,54,ダ1200,良,1:16.2,1.2,10-10-11,36.0-39.0,39.0,520(0),クアトロフォンテ
8,2024/02/23,浦和,雨,9,木芽月特別,11,7,9,16.8,7,3,笠野雄大,54,ダ800,重,0:48.4,0.1,3-3,35.4-36.0,35.9,520(0),ライヴトパーズ
9,2024/02/09,船橋,晴,9,フェブラリーダッシュ,9,8,9,45.9,8,8,笠野雄大,53,ダ1000,稍,1:02.6,1.2,5-6,36.0-37.5,38.2,520(+3),ワセダタンク
10,2024/01/31,川崎,晴,10,竜虎相博賞,11,2,2,36.1,8,4,笠野雄大,54,ダ900,良,0:55.8,1.1,9-6,29.1-37.4,37.6,517(-10),シークザトゥルース
11,2024/01/19,船橋,晴,11,睦月スプリント,11,4,4,167.2,10,11,笠野雄大,54,ダ1200,良,1:17.4,2.6,3-6-8,36.6-38.2,40.3,527(+4),ペガサスターボ
12,2023/12/19,船橋,曇,10,射手座ダッシュ,11,3,3,47.8,10,8,笠野雄大,53,ダ1000,良,1:02.3,1.3,7-6,34.9-37.8,38.4,523(+7),ミコノスフレイバー
13,2023/11/29,船橋,晴,9,トパーズダッシュ,11,6,8,32.8,8,2,笠野雄大,54,ダ1000,良,1:01.5,0.1,8-7,34.9-38.3,37.2,516(-4),ガクチカキッズ
14,2023/11/24,浦和,晴,9,長野県畜産会長賞特別,11,5,5,39.1,8,6,笠野雄大,54,ダ800,良,0:48.2,1.4,8-8,34.7-34.8,35.8,520(+1),ジャスパーロイヤル
15,2023/09/28,船橋,晴,9,ポーチュラカスプリン,11,5,5,41.5,10,10,森泰斗,54,ダ1200,良,1:16.2,1.8,5-6-8,35.4-39.0,39.9,519(0),スパークジョイ
16,2023/09/22,浦和,曇,9,秋遅草特別,9,2,2,25.3,5,3,笠野雄大,55,ダ800,重,0:47.8,0.6,5-3,35.1-35.4,35.6,519(-4),エルロイ
17,2023/08/24,川崎,晴,9,星河一天賞,11,5,5,16.4,5,9,笠野雄大,54,ダ900,良,0:55.5,0.9,8-8,28.9-37.3,37.7,523(+1),キモンアップル
18,2023/08/06,船橋,曇,8,たなばたダッシュ,7,6,6,26.5,7,5,笠野雄大,53,ダ1000,良,1:01.1,1.2,4-4,34.8-36.5,37.3,522(+4),アイカプチーノ
19,2023/07/21,船橋,晴,9,蓮沼ダッシュ,7,5,5,21.6,6,6,笠野雄大,54,ダ1000,良,1:02.4,1.2,2-4,35.9-37.0,37.8,518(+2),ラッキーストーリー
20,2023/06/27,浦和,曇,8,特選,12,4,4,9.0,5,2,笠野雄大,55,ダ800,良,0:47.6,0.1,4-3,34.7-35.5,35.2,516(-3),ノボシュンシュン
21,2023/06/23,船橋,曇,10,サマーダッシュ,10,8,10,10.3,3,4,笠野雄大,55,ダ1000,良,1:01.5,1.0,2-3,34.8-37.1,37.7,519(+5),ルーリング
22,2023/05/04,船橋,晴,7,五月雨ダッシュ,11,8,10,9.0,4,2,笠野雄大,54,ダ1000,良,1:01.6,0.8,4-4,35.3-37.3,37.8,514(+3),シャインポラリス
23,2023/04/12,船橋,曇,7,京葉スプリント,12,2,2,109.2,10,10,笠野雄大,54,ダ1200,良,1:17.3,3.5,7-9-7,36.2-37.6,40.0,511(+3),カツベンケイ
24,2023/04/07,川崎,雨,8,光速賞,11,1,1,11.3,4,2,笠野雄大,54,ダ900,稍,0:55.1,0.2,5-3,29.1-37.6,37.3,508(-5),ノボシュンシュン
25,2023/03/15,船橋,晴,7,カモミールダッシュ,12,3,3,45.8,9,11,笠野雄大,54,ダ1000,良,1:03.5,1.5,7-8,35.5-38.5,39.2,513(0),ユキゲシズク
26,2023/02/17,浦和,晴,9,木芽月特別,9,1,1,14.2,6,5,笠野雄大,53,ダ800,良,0:48.1,0.7,4-4,34.7-35.5,35.5,513(-2),キュウドウクン
27,2023/02/07,船橋,曇,6,C1　選抜馬,10,7,8,16.7,5,4,笠野雄大,54,ダ1000,良,1:03.4,0.4,6-4,36.0-39.1,38.3,515(+3),シャインポラリス
28,2023/01/17,船橋,晴,6,ジャニュアリーダッシ,12,5,6,12.9,5,4,笠野雄大,54,ダ1000,良,1:03.7,1.0,7-7,35.6-39.4,39.3,512(+7),トンデコパ
