,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202507050503,2025/12/20,中京,小雨,03,3歳以上1勝クラス,1勝クラス,16,3,5,4.7,3,6,小林美駒,54,ダート,1900,稍重,0:2:01.1,1.2,13-15-12-10,37.8,518,スルーザナイト
1,202509040408,2025/09/14,阪神,曇,08,3歳以上1勝クラス,1勝クラス,13,5,7,56.4,8.0,3,柴田裕一,52.0,ダート,2000,良,0:2:05.9,1.0,7-7-6-6,38.6,508,シャンパンポップ
2,202507040112,2025/08/23,中京,晴,12,3歳以上1勝クラス,1勝クラス,7,3,3,20.3,6.0,2,田山旺佑,52.0,ダート,1800,良,0:1:54.2,0.1,6-6-6-6,38.1,504,カミノレアル
3,202509030406,2025/06/15,阪神,曇,06,3歳以上1勝クラス,1勝クラス,16,5,10,115.9,13.0,11,河原田菜,51.0,ダート,1800,重,0:1:53.5,2.1,13-13-13-11,38.8,514,シャルクハフト
4,202509020405,2025/04/06,阪神,晴,05,3歳1勝クラス,1勝クラス,14,5,8,37.5,7.0,7,岩田康誠,57.0,ダート,1800,良,0:1:55.0,2.3,14-14-13-14,38.7,512,テスティモーネ
5,202507020106,2025/03/15,中京,曇,06,3歳1勝クラス,1勝クラス,13,7,10,22.9,9.0,9,柴田裕一,54.0,ダート,1800,良,0:1:54.2,1.3,12-12-13-13,37.8,508,ブルックリンダンス
6,202508010806,2025/02/23,京都,曇,06,3歳1勝クラス,1勝クラス,10,1,1,39.7,9.0,3,岩田康誠,57.0,ダート,1900,良,0:2:03.6,0.6,10-10-10-9,36.8,512,ルヴァンユニベール
7,202508010404,2025/02/09,京都,晴,04,3歳1勝クラス,1勝クラス,10,3,3,173.4,10.0,6,岩田康誠,57.0,ダート,1800,稍重,0:1:55.7,2.2,9-9-10-9,38.5,516,グランドプラージュ
8,202406050407,2024/12/08,中山,晴,07,2歳1勝クラス,1勝クラス,13,5,7,87.0,10.0,7,菱田裕二,56.0,ダート,1800,良,0:1:55.8,1.7,2-2-2-1,40.8,504,ジャナドリア
9,202408060209,2024/11/03,京都,晴,09,もちの木賞,1勝クラス,12,5,6,81.4,11.0,8,幸英明,56.0,ダート,1800,重,0:1:54.5,2.9,12-12-11-11,39.4,502,クァンタムウェーブ
10,202407030802,2024/09/28,中京,曇,02,2歳未勝利,未勝利,11,2,2,4.9,2.0,1,柴田裕一,52.0,ダート,1800,良,0:1:54.6,-0.2,3-2-6-5,38.0,502,(ヤングアメリカンズ)
11,202407030302,2024/09/14,中京,晴,02,2歳未勝利,未勝利,8,1,1,3.9,3.0,2,柴田裕一,52.0,ダート,1800,良,0:1:55.7,2.3,5-5-5-5,38.3,502,メルキオル
12,202404030605,2024/08/25,新潟,曇,05,2歳新馬,新馬,9,8,9,17.4,6.0,5,和田竜二,55.0,芝,1800,良,0:1:50.8,1.1,7-7,34.6,514,ゴーソーファー
