race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202506030604,2025/04/13,中山,雨,04,,未勝利,13,7,10,68.5,11.0,12,難波剛健,60.0,障害,2880,良,0:3:24.5,11.5,13-13-13-13,14.2,516,シホノスペランツァ
202509010412,2025/03/09,阪神,晴,12,4歳以上2勝クラス,2勝クラス,14,6,9,227.6,14.0,12,太宰啓介,58.0,ダート,1400,良,0:1:26.5,2.0,14-14,37.1,520,レイズカイザー
202508010812,2025/02/23,京都,曇,12,4歳以上2勝クラス,2勝クラス,12,7,10,185.5,12.0,6,太宰啓介,58.0,ダート,1400,良,0:1:26.5,1.5,11-10,37.8,518,ヒルノドゴール
202507010409,2025/01/12,中京,曇,09,天白川特別,2勝クラス,16,7,13,266.0,16.0,15,太宰啓介,58.0,ダート,1900,良,0:2:02.0,2.1,12-11-2-3,40.1,514,ミッキークレスト
202407040310,2024/12/07,中京,曇,10,鳴海特別,2勝クラス,16,3,6,280.8,16.0,15,小崎綾也,58.0,ダート,1800,良,0:1:54.9,2.9,13-13-14-16,38.5,512,スナークラファエロ
202406020812,2024/03/17,中山,晴,12,4歳以上2勝クラス,2勝クラス,16,3,5,285.5,13,14,藤懸貴志,57,ダート,2400,良,2:41.6,5.6,16-16-16-15,41.3,506,ヨリノサファイヤ
202408020512,2024/02/10,京都,曇,12,4歳以上2勝クラス,2勝クラス,14,7,12,74.7,12,12,和田竜二,57,ダート,1900,良,2:01.0,1.8,13-13-5-8,38.8,508,エクセスリターン
202405010108,2024/01/27,東京,晴,8,4歳以上2勝クラス,2勝クラス,15,5,9,131.6,12,11,藤懸貴志,57,ダート,2100,良,2:15.4,1.9,14-14-14-13,37.6,502,キタサンドーシン
202307030607,2023/07/16,中京,晴,7,3歳以上1勝クラス,1勝クラス,13,6,8,19.3,9,1,藤懸貴志,55,ダート,1900,良,2:00.1,-0.1,12-11-9-7,37.9,488,(メイトースイ)
202309020505,2023/04/08,阪神,晴,5,3歳1勝クラス,1勝クラス,11,8,11,45.9,7,8,藤懸貴志,56,ダート,1800,不,1:53.6,1.7,11-11-10-8,39.1,486,アウトレンジ
202309011106,2023/03/18,阪神,曇,6,3歳1勝クラス,1勝クラス,15,2,2,79.3,13,5,藤懸貴志,56,ダート,1800,不,1:53.9,1.5,15-14-15-12,36.7,488,キリンジ
202310020608,2023/02/26,小倉,晴,8,3歳1勝クラス,1勝クラス,16,5,9,50.9,12,10,秋山真一,56,ダート,1700,稍,1:46.5,1.4,13-11-16-14,38.1,492,アイファーテイオー
202209060906,2022/12/28,阪神,晴,6,2歳1勝クラス,1勝クラス,11,1,1,133.1,10,6,菱田裕二,55,ダート,1800,良,1:55.3,1.4,9-9-10-9,38.1,482,ユティタム
202203030401,2022/11/13,福島,晴,1,2歳未勝利,未勝利,14,3,4,4.4,2,1,菱田裕二,55,ダート,1700,良,1:48.7,0.0,14-13-5-2,39.2,496,(サグアロ)
202205040504,2022/10/16,東京,曇,4,2歳新馬,新馬,15,4,7,13.9,7,7,岩田康誠,55,ダート,1600,良,1:40.7,2.5,10-9,37.7,488,ビターゼノビア
