,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/05/19,盛岡,晴,9,岩手伝統工芸南部鉄器,10,3,3,45.0,8,4,佐々木志,55,ダ1600,良,1:41.6,0.3,9-9,0.0-39.2,38.2,511(+1),ヤマニンアルマーレ
1,2024/05/06,盛岡,曇,10,B1三組,10,7,7,142.3,10,9,菅原辰徳,56,ダ1600,良,1:43.5,3.2,3-4,0.0-36.4,38.3,510(-3),ヒロシクン
2,2024/04/23,水沢,曇,10,B1,10,8,10,72.8,10,10,菅原辰徳,56,ダ1400,良,1:31.3,2.0,7-7-10-10,0.0-39.3,40.3,513(+1),フェンドオフ
3,2024/04/08,水沢,曇,11,B1,12,6,8,84.3,11,8,菅原辰徳,56,ダ1400,良,1:31.6,2.0,7-6-5-6,0.0-39.7,40.9,512(-6),ハピネスガッサン
4,2024/03/24,水沢,晴,11,サクラコマチ賞,9,4,4,92.7,9,5,菅原辰徳,56,ダ1400,稍,1:31.0,0.7,6-7-8-6,0.0-39.9,39.8,518(+4),アオイカツマ
5,2024/03/12,水沢,小雨,11,B1二組,10,4,4,128.7,9,8,塚本涼人,56,ダ1600,重,1:44.5,2.9,7-6-7-8,0.0-39.1,41.1,514(-3),ビヨンドザドリーム
6,2023/12/24,水沢,曇,10,B1,12,8,12,25.8,9,8,菅原辰徳,56,ダ1400,不,1:30.1,1.0,10-12-11-11,0.0-40.0,39.6,517(0),ビクロイ
7,2023/12/10,水沢,曇,10,興和電設創立70周年,12,6,7,30.8,9,10,高松亮,56,ダ1600,重,1:43.3,1.6,7-8-9-9,0.0-39.8,40.3,517(+5),アルティマボス
8,2023/11/13,盛岡,曇,11,響け!16:9のセレ,10,6,7,35.4,6,9,塚本涼人,56,ダ1600,不,1:41.1,1.2,6-7,0.0-39.8,39.9,512(0),コリコ
9,2023/10/31,盛岡,晴,11,B1二組,9,6,6,23.8,8,7,高橋悠里,56,ダ1600,良,1:41.7,1.8,9-8,0.0-38.7,38.5,512(-1),テーオーアマゾン
10,2023/10/17,盛岡,晴,12,B1一組,9,3,3,6.0,3,9,高松亮,56,ダ1600,稍,1:40.9,1.6,5-7,0.0-38.3,39.2,513(+4),フェザーノユメ
11,2023/10/03,盛岡,曇,10,B1二組,9,2,2,5.5,3,2,坂口裕一,56,ダ1600,稍,1:40.6,0.4,3-2,0.0-39.1,38.9,509(+1),ディーエスプルーフ
12,2023/08/08,盛岡,晴,10,B1二組,6,4,4,2.1,1,4,高松亮,56,ダ1600,良,1:41.5,2.2,2-3,0.0-37.2,39.2,508(0),ウインアライバル
13,2023/07/10,盛岡,曇,11,夢・希望未来へ前進,10,8,9,1.5,1,5,高松亮,56,ダ1600,稍,1:41.0,0.8,5-6,0.0-39.4,39.2,508(-5),ビッグタマテルーフ
14,2023/06/27,盛岡,曇,8,B1三組,7,6,6,1.4,1,1,高松亮,56,ダ1600,良,1:40.4,-0.1,2-1,0.0-38.2,38.2,513(0),(ソルメンシス)
15,2023/05/29,水沢,曇,9,B1三組,10,2,2,1.9,1,1,高松亮,56,ダ1600,稍,1:42.7,-0.7,2-2-2-2,0.0-40.1,39.5,513(-6),(アドマイヤホルン)
16,2023/04/02,水沢,晴,8,B1四組,8,1,1,1.4,1,3,高松亮,56,ダ1600,良,1:46.0,0.8,3-4-2-2,0.0-39.3,39.7,519(+37),ヒカルマドンナ
17,2023/01/09,1中山4,晴,7,4歳以上1勝クラス,16,2,4,56.4,9,14,佐々木大,55,ダ1800,良,1:56.9,2.3,3-3-4-4,37.2-39.5,41.5,482(-14),デルマタモン
18,2022/09/24,4中山6,小雨,7,3歳以上1勝クラス,12,6,7,45.0,9,3,佐々木大,54,ダ1800,不,1:51.1,1.9,2-2-2-2,36.3-36.6,38.4,496(+8),プリーチトヤーン
19,2022/09/18,4中山4,曇,6,3歳以上1勝クラス,12,6,8,58.9,10,9,原優介,54,ダ1800,稍,1:54.3,1.9,3-4-8-9,36.4-38.6,39.7,488(-4),ロードバルドル
20,2022/08/21,2札幌4,晴,7,3歳以上1勝クラス,13,7,10,35.2,10,11,古川奈穂,53,ダ1700,良,1:47.9,2.2,5-5-2-5,29.7-38.2,40.1,492(0),スマートセプター
21,2022/08/07,1札幌6,晴,7,3歳以上1勝クラス,14,6,10,77.9,14,4,古川奈穂,53,ダ1700,良,1:47.4,0.8,3-3-2-4,29.9-37.8,38.4,492(-6),スズカマジェスタ
22,2022/07/02,1函館7,曇,8,3歳以上1勝クラス,12,2,2,19.3,8,11,古川奈穂,53,ダ2400,重,2:36.1,3.9,1-1-3-6,36.4-39.2,42.4,498(+2),ヤマノマタカ
23,2022/06/12,3東京4,雨,7,3歳以上1勝クラス,13,2,2,53.4,10,6,原優介,54,ダ2100,稍,2:11.2,0.9,2-2-2-2,29.8-37.5,38.3,496(-6),プラチナドリーム
24,2022/05/28,1新潟7,晴,10,荒川峡特別(1勝クラス),14,3,3,86.0,14,14,原優介,57,芝2400,良,2:33.1,4.2,1-1-2-5,36.1-36.9,41.0,502(+2),サンデージャック
25,2022/04/02,3中山3,晴,8,4歳以上1勝クラス,8,7,7,23.6,6,5,原優介,54,ダ2400,重,2:36.6,1.5,1-1-1-2,37.7-39.4,40.9,500(-4),エクセレントラン
26,2022/03/27,2中京6,晴,6,4歳以上1勝クラス,14,4,5,54.2,8,7,原優介,54,ダ1800,不,1:53.0,1.7,5-5-6-7,37.2-37.6,38.8,504(-2),セブンデイズ
27,2022/03/13,2中京2,晴,6,4歳以上1勝クラス,11,7,9,211.8,9,4,原優介,54,ダ1800,良,1:55.0,1.1,1-1-1-1,38.9-36.3,37.4,506(-8),ブレイブライオン
28,2022/02/26,2中山1,晴,8,4歳以上1勝クラス,16,3,6,184.4,13,9,丸山元気,57,ダ1800,良,1:56.8,1.7,12-13-14-13,36.6-39.7,39.9,514(-2),オウケンロジータ
29,2022/01/16,1中山6,晴,7,4歳以上1勝クラス,16,1,2,360.1,14,9,山田敬士,55,ダ1200,良,1:13.6,1.2,11-12,34.8-37.6,38.0,516(+14),ロードミッドナイト
30,2021/10/10,4東京2,曇,6,3歳以上1勝クラス,16,4,8,101.1,15,16,酒井学,57,ダ1400,良,1:27.0,2.0,4-6,35.1-37.4,38.7,502(0),ミカンサン
31,2021/09/11,4中山1,晴,7,3歳以上1勝クラス,13,6,9,97.3,10,13,永野猛蔵,54,芝1800,良,1:49.2,2.6,2-2-6-12,36.3-34.3,36.4,502(-11),アールバロン
