,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/07/24,名古屋,曇,3,C10組,12,5,5,50.9,8,8,大原浩司,54,ダ1500,良,1:39.4,2.3,9-9-9,0.0-38.2,39.7,423(-4),バージャンフォース
1,2024/07/11,名古屋,曇,3,C10組,12,2,2,171.8,12,10,大原浩司,54,ダ1500,重,1:38.7,2.1,10-10-9,0.0-39.7,40.9,427(-7),デスティノ
2,2024/06/26,名古屋,曇,12,大桑川特別,12,1,1,20.4,7,12,木之前葵,52,ダ1500,良,1:41.0,4.3,2-4-10,0.0-39.5,43.7,434(0),エクラディーバ
3,2024/06/13,名古屋,晴,7,C10組,12,5,6,28.4,7,4,木之前葵,52,ダ1500,良,1:37.8,0.7,2-3-1,0.0-39.6,40.3,434(+2),セイルアウェイ
4,2024/05/29,名古屋,晴,5,C10組,12,1,1,91.3,12,10,木之前葵,52,ダ1500,重,1:39.1,2.2,2-2-3,0.0-39.6,41.8,432(-7),ムーランドール
5,2024/04/24,名古屋,雨,7,C9組,12,3,3,45.8,9,11,深澤杏花,52,ダ1500,不,1:42.9,6.1,1-3-10,0.0-40.3,46.3,439(+1),フクノデイジー
6,2024/04/11,名古屋,晴,4,C10組,12,7,10,128.9,11,4,木之前葵,52,ダ1500,良,1:39.0,1.0,1-1-3,0.0-39.1,40.1,438(-5),チョアヨ
7,2024/03/29,名古屋,晴,6,C3組,12,3,3,160.0,12,10,木之前葵,52,ダ1500,不,1:39.4,3.8,2-3-3,0.0-39.2,42.3,443(+3),アトリーテソーロ
8,2023/12/19,金沢,曇,7,山田くん司法試験合格,10,7,8,89.1,9,8,魚住謙心,54,ダ1400,不,1:31.4,2.9,5-6-5-8,0.0-37.8,39.3,440(+2),レッドカメリア
9,2023/12/05,金沢,曇,3,天秤ひなみ4thAn,9,8,9,10.1,6,3,中島龍也,54,ダ1400,重,1:30.9,0.3,6-5-5-3,0.0-39.5,39.4,438(0),エイシングラール
10,2023/11/21,金沢,晴,7,ショコ壱番屋さん来場,11,4,4,23.2,7,5,中島龍也,54,ダ1400,重,1:31.5,1.4,6-7-5-5,0.0-38.1,38.2,438(+4),ユキノリッキー
11,2023/11/07,金沢,曇,6,@___sui_zz,9,6,6,53.7,4,5,中島龍也,54,ダ1400,不,1:31.6,2.1,8-7-7-6,0.0-38.5,38.9,434(+3),アスキーアート
12,2023/10/24,金沢,晴,8,アゲラタム賞,10,8,9,44.9,5,3,中島龍也,54,ダ1400,稍,1:31.4,1.5,8-8-7-6,0.0-39.0,38.4,431(+6),ビップピュアエース
13,2023/10/10,金沢,曇,8,いしかわ百万石文化祭,7,6,6,93.7,7,6,中島龍也,54,ダ1400,不,1:30.1,1.8,7-7-6-6,0.0-38.4,37.6,425(-4),ジェネロジテ
14,2023/09/26,金沢,曇,6,オッズパーク杯,9,4,4,19.9,5,7,中島龍也,54,ダ1400,稍,1:31.9,1.3,5-6-5-5,0.0-39.7,40.4,429(+6),パープルテイオー
15,2023/08/29,金沢,晴,5,C26,6,5,5,2.2,1,1,中島龍也,54,ダ1500,良,1:38.6,-1.4,1-1-1-1,0.0-37.9,37.9,423(+1),(ハーモニーロータス)
16,2023/08/15,金沢,曇,3,C211,7,4,4,2.0,1,1,中島龍也,54,ダ1500,良,1:39.3,-0.3,3-4-4-1,0.0-39.2,38.8,422(0),(リュウノヒミコ)
17,2023/07/30,金沢,晴,1,金沢競馬を一日楽しみ,9,2,2,13.6,4,4,中島龍也,54,ダ1400,良,1:31.8,1.0,6-5-5-5,0.0-39.6,39.2,422(+1),マイティキッチョウ
18,2023/07/18,金沢,晴,4,奥能登地震被災地復興,8,4,4,6.8,3,7,中島龍也,54,ダ1500,良,1:40.2,2.6,3-3-4-4,0.0-40.1,41.7,421(-1),スノートレイン
19,2023/06/06,金沢,曇,4,C212,9,5,5,2.1,1,2,中島龍也,54,ダ1400,良,1:32.7,0.4,1-1-1-1,0.0-39.5,39.9,422(+1),シビルボーイ
20,2023/05/23,金沢,晴,3,C212,9,2,2,7.2,2,2,中島龍也,54,ダ1500,良,1:41.2,0.4,3-2-2-2,0.0-39.1,39.3,421(+1),アサケパワー
21,2023/05/09,金沢,晴,3,C212,9,8,9,7.6,4,2,中島龍也,54,ダ1400,重,1:33.3,0.3,3-3-2-2,0.0-40.4,40.5,420(+2),イエローストーン
22,2023/04/25,金沢,曇,3,今年は当日!SANさ,8,3,3,40.0,8,4,中島龍也,54,ダ1400,良,1:33.7,1.1,3-3-3-3,0.0-40.0,40.6,418(-1),フランセス
23,2023/04/11,金沢,晴,2,C213,9,6,6,29.4,5,5,服部大地,54,ダ1400,良,1:34.7,1.2,5-4-5-4,0.0-41.5,41.4,419(-7),ワンダフルサマー
24,2023/03/27,金沢,曇,2,C213,6,5,5,44.8,6,6,田知弘久,54,ダ1400,不,1:35.3,3.1,5-5-6-6,0.0-39.5,40.1,426(+6),キングハート
25,2023/03/13,金沢,雨,2,C28,10,8,9,32.3,7,9,田知弘久,54,ダ1400,不,1:35.0,4.8,8-8-9-10,0.0-38.4,40.6,420(-14),ユキゲショウ
