,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/03/08,大井,晴,6,C2九　十,15,5,8,250.0,15,15,東原悠善,54,ダ1200,良,1:22.0,8.4,9-9,36.0-37.6,44.9,460(+1),タイキエクセロン
1,2023/02/20,大井,晴,9,梅見月特別競走,16,7,13,447.8,14,12,東原悠善,53,ダ1200,良,1:15.4,1.5,14-14,35.7-38.2,37.9,459(-10),カワイイ
2,2023/01/24,大井,晴,7,C2九　十,16,3,5,232.6,12,12,東原悠善,54,ダ1200,良,1:15.9,2.3,9-12,36.0-37.6,38.6,469(+2),ウンエンリヒカイ
3,2022/12/28,大井,晴,7,C1十　1112,14,8,13,138.2,13,14,東原悠善,54,ダ1600,稍,1:45.6,2.9,14-14-14-14,37.3-39.8,40.9,467(-3),コスモコンクエスト
4,2022/12/05,大井,雨,9,C1九　十,16,4,7,139.1,13,14,吉井章,54,ダ1200,重,1:15.4,3.2,11-12,35.1-37.1,38.6,470(-14),ゴールドジャッジ
5,2022/10/29,佐賀,晴,7,ほとめきナイター賞,12,7,10,10.6,3,1,倉富隆一,54,ダ1300,良,1:24.8,-0.1,2-2-2-2,0.0-39.8,39.6,484(+4),(リテラチュア)
6,2022/10/15,佐賀,晴,6,KYUSHUDREA,11,7,9,3.9,2,5,飛田愛斗,54,ダ1300,良,1:26.0,1.0,11-11-8-7,0.0-39.4,39.5,480(-2),シゲルカンリショク
7,2022/09/24,佐賀,晴,3,さがけいば無料ネット,10,8,9,3.8,2,1,飛田愛斗,54,ダ1400,稍,1:32.2,-0.6,2-2-2-1,0.0-39.3,39.2,482(0),(ステイハングリー)
8,2022/09/10,佐賀,晴,2,C1ー11組,8,6,6,11.7,4,2,飛田愛斗,54,ダ1300,良,1:25.9,1.0,3-4-3-2,0.0-39.0,39.8,482(+7),アルマアノン
9,2022/08/25,佐賀,晴,3,楽天競馬杯ポイント1,10,8,10,14.4,3,8,飛田愛斗,54,ダ1400,不,1:33.4,2.5,3-2-3-6,0.0-40.5,42.0,475(-5),ミレッシモ
