,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2020/10/31,盛岡,晴,3,C2十一組,8,7,7,65.7,7.0,7,塚本涼人,53,ダ1200,良,1:17.6,2.9,8-7,0.0-37.4,38.6,454(-3),ウインクルジェーン
1,2020/10/24,盛岡,曇,3,C2九組,8,8,8,35.2,7.0,8,塚本涼人,53,ダ1200,良,1:17.4,3.3,6-7,0.0-37.1,39.3,457(-5),エメラルディ
2,2020/10/17,盛岡,曇,2,C2十組,7,1,1,24.3,5.0,5,塚本涼人,53,ダ1200,良,1:17.1,2.5,5-5,0.0-38.8,38.2,462(+6),ラザビー
3,2020/10/10,盛岡,曇,4,C2九組,7,4,4,,,取,塚本涼人,53,ダ1200,良,,,,0.0-38.1,,計不,ウインアマルフィ
4,2020/10/03,盛岡,曇,3,C2九組,9,5,5,85.3,9.0,8,塚本涼人,54,ダ1200,良,1:15.8,2.0,8-7,0.0-36.5,37.4,456(-6),アドラツィオーネ
5,2020/09/26,盛岡,曇,4,C2九組,8,7,7,146.0,8.0,8,小林凌,54,ダ1200,稍,1:18.7,3.7,8-8,0.0-37.9,38.8,462(+5),ツキサエル
6,2020/09/12,盛岡,曇,4,C2九組,8,8,8,113.3,8.0,6,小林凌,54,ダ1200,良,1:17.9,2.1,6-6,0.0-38.4,38.9,457(-5),ワンパーパス
7,2020/09/06,盛岡,曇,4,C2九組,7,5,5,65.8,6.0,5,小林凌,54,ダ1200,良,1:17.0,2.3,7-7,0.0-38.4,39.0,462(-7),ガマン
8,2020/08/30,水沢,曇,2,3歳C2二組,9,6,6,94.4,8.0,7,小林凌,54,ダ1300,良,1:26.9,1.6,6-6-6-6,0.0-40.9,41.6,469(+1),グランクロワ
9,2020/08/16,盛岡,晴,3,3歳C2二組,11,8,10,48.9,9.0,9,小林凌,54,ダ1200,良,1:16.4,2.0,6-6,0.0-38.8,39.7,468(-1),キューティーカノン
10,2020/08/01,盛岡,晴,2,3歳C2一組,10,8,10,96.5,10.0,6,小林凌,54,ダ1200,良,1:15.1,1.5,3-3,0.0-36.9,38.2,469(+1),タカンナ
11,2020/07/20,盛岡,晴,3,3歳C2一組,11,8,11,72.4,8.0,6,小林凌,54,ダ1200,稍,1:14.8,1.3,5-4,0.0-37.3,37.9,468(-9),ユリアンナ
12,2020/07/06,水沢,曇,2,3歳C2一組,10,1,1,25.5,6.0,9,小林凌,54,ダ1300,重,1:26.0,2.7,9-9-10-10,0.0-39.0,40.5,477(-1),シュガーミー
13,2020/06/22,水沢,曇,4,3歳C2二組,11,6,6,7.6,3.0,8,小林凌,54,ダ1300,良,1:26.4,1.4,6-7-5-6,0.0-40.5,41.1,478(+3),ジツリキニコマル
14,2020/06/08,盛岡,晴,4,3歳C2二組,12,6,8,7.7,4.0,3,山本聡哉,54,ダ1200,良,1:15.0,0.6,2-1,0.0-38.0,38.5,475(-5),マルゼンスター
15,2020/05/26,盛岡,晴,2,3歳C2一組,9,6,6,12.5,5.0,4,小林凌,54,ダ1200,良,1:16.0,2.6,6-5,0.0-37.0,38.6,480(-7),ゴリン
16,2020/05/12,水沢,晴,1,3歳C2二組,7,3,3,54.2,7.0,5,小林凌,54,ダ1300,良,1:27.3,0.9,7-6-5-4,0.0-41.7,41.4,487(+1),モモイロキッス
17,2020/04/11,3中山5,晴,3,3歳未勝利,16,8,16,303.6,15.0,16,野中悠太,54,ダ1200,良,1:18.5,6.5,16-16,34.4-37.6,38.2,486(-8),ダイシンウィット
18,2020/03/01,2中山2,晴,4,3歳新馬,16,3,5,111.1,13.0,15,野中悠太,54,ダ1200,良,1:19.7,6.1,16-16,35.0-38.6,41.0,494(0),ベイビーボス
