,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/08/18,2札幌4,晴,10,知床特別(2勝クラス),16,1,1,2.8,1,1,川田将雅,54,芝1200,良,1:08.3,-0.1,5-5,33.3-35.0,34.6,434(+8),(ツインクルトーズ)
1,2024/07/21,1札幌2,晴,9,HBC賞(2勝クラス),12,8,12,2.6,2,3,鮫島克駿,53,芝1200,良,1:08.8,0.0,6-5,34.1-34.7,34.2,426(-2),ナムラローズマリー
2,2024/05/25,3京都11,晴,11,葵S(GIII),18,6,12,36.5,12,5,西村淳也,55,芝1200,良,1:07.5,0.4,8-8,33.2-33.9,33.6,428(-6),ピューロマジック
3,2024/04/07,2阪神6,晴,11,桜花賞(GI),18,3,5,215.2,17,12,浜中俊,55,芝1600,良,1:33.2,1.0,6-5,34.5-34.1,34.6,434(-6),ステレンボッシュ
4,2024/03/10,1阪神6,晴,11,フィリーズレビュー(GII),14,4,6,8.2,3,12,鮫島克駿,55,芝1400,良,1:21.0,0.9,2-2,33.8-35.1,35.9,440(+12),エトヴプレ
5,2023/12/10,5阪神4,晴,11,阪神ジュベナイルF(GI),18,6,12,67.0,12,5,鮫島克駿,55,芝1600,良,1:33.4,0.8,1-1,34.4-34.4,35.2,428(0),アスコリピチェーノ
6,2023/11/04,3京都1,曇,11,KBSファンタジーS(GIII),18,6,11,34.5,12,3,鮫島克駿,55,芝1400,良,1:20.5,0.1,7-7,34.1-35.2,33.9,428(0),カルチャーデイ
7,2023/08/13,3小倉2,晴,8,フェニックス賞(OP),11,7,9,1.1,1,1,川田将雅,55,芝1200,良,1:10.3,-0.5,2-2,35.6-34.7,34.6,428(-2),(フタバ)
8,2023/07/29,2新潟1,晴,1,2歳未勝利,10,7,8,3.0,2,1,戸崎圭太,55,芝1400,良,1:22.3,-0.1,2-2,35.1-35.1,35.0,430(+6),(バウンシーステップ)
9,2023/07/09,3中京4,小雨,6,2歳新馬,10,8,10,9.3,6,3,藤岡佑介,55,芝1600,稍,1:38.1,0.2,2-2-2,37.9-35.1,35.1,424(0),ショウナンマヌエラ
