,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/07/21,船橋,晴,11,スターマイン特別,9,6,6,51.2,9,8,野澤憲彦,56,ダ1800,重,2:02.4,5.5,3-3-6-6,38.0-39.1,43.9,453(+3),フレスコバンクール
1,2024/06/27,船橋,曇,12,サンダーソニア220,8,8,8,9.8,5,4,野澤憲彦,56,ダ2200,良,2:30.8,1.6,1-1-1-1,41.0-39.5,41.1,450(-4),ダークモード
2,2024/06/11,川崎,晴,9,ウルド賞,14,2,2,80.9,12,2,山林堂信,56,ダ2000,稍,2:15.0,0.3,4-4-3-3,39.6-41.5,41.4,454(-2),レッドヴァイス
3,2024/05/28,船橋,雨,12,花火2200,11,4,4,68.9,10,8,野澤憲彦,56,ダ2200,不,2:30.0,2.4,9-9-9-9,40.3-41.1,42.2,456(+1),エントジアスタ
4,2024/05/20,浦和,晴,12,月見草特別,12,7,10,17.1,6,6,山本大翔,53,ダ2000,不,2:15.6,4.4,7-7-5-4,38.2-39.2,42.2,455(+8),トーセンサマンサ
5,2024/05/01,船橋,雨,12,メーデー2200,12,8,11,49.0,10,9,川島正太,56,ダ2200,不,2:32.1,3.5,10-12-11-8,39.6-41.6,43.2,447(-6),エミーズミツオー
6,2024/04/13,船橋,晴,12,アンデルセン特別,10,6,6,149.6,9,7,川島正太,56,ダ1600,稍,1:45.7,2.0,10-10-10-10,39.1-39.8,39.8,453(+6),グレートフリオーソ
7,2024/04/04,川崎,曇,9,リムジン賞,12,1,1,11.4,5,6,川島正太,56,ダ1400,重,1:33.4,1.5,12-12-12-12,37.6-41.9,40.7,447(0),マテラガニア
8,2024/03/06,船橋,曇,9,馬い!佐賀小松レモン,14,2,2,69.6,10,6,川島正太,56,ダ1600,不,1:44.5,0.9,12-12-12-11,37.3-40.9,39.2,447(+3),セイショウパイロ
9,2024/01/23,大井,晴,10,おうし座特別競走,14,4,5,146.4,14,10,本田正重,56,ダ1800,不,1:59.2,1.7,14-14-14-12,38.0-40.5,40.8,444(-6),シルヴィーノ
10,2023/12/29,大井,晴,7,仲冬特別競走,16,3,6,106.7,13,7,落合玄太,56,ダ2000,良,2:13.9,1.0,8-8-8-6,37.9-41.6,41.5,450(+1),シャンボール
11,2023/12/06,大井,晴,10,やまねこ座特別競走,15,2,2,67.6,11,11,落合玄太,56,ダ1800,良,2:00.1,1.5,11-12-12-12,39.9-40.1,40.5,449(+2),ワイルドハンター
12,2023/11/16,大井,晴,8,スレッジ・ハンマー賞,12,6,9,11.6,5,10,西啓太,56,ダ1400,良,1:30.5,1.8,10-11-11,37.8-38.6,39.0,447(+13),エスプリボクチャン
13,2023/08/19,2札幌3,曇,6,3歳未勝利,14,7,12,3.1,2,8,武豊,56,ダ1700,良,1:48.8,1.7,13-13-11-7,29.9-38.2,38.5,434(+4),オリンポスカズマ
14,2023/08/06,1札幌6,曇,4,3歳未勝利,14,2,2,6.7,2,4,菅原明良,56,ダ1700,不,1:46.8,1.5,12-12-13-12,29.8-38.4,37.7,430(0),メリタテス
15,2023/07/30,1札幌4,曇,3,3歳未勝利,14,6,9,20.6,8,2,江田照男,56,ダ1700,良,1:48.3,0.2,10-10-10-9,31.6-37.2,36.4,430(-2),クリノグローリー
16,2023/07/12,門別,雨,8,デネブ特別,8,6,6,8.6,4,2,落合玄太,56,ダ1700,重,1:50.7,0.8,5-5-5-3,0.0-39.6,40.0,432(-2),バブルアップハート
17,2023/06/18,1函館4,晴,4,3歳未勝利,13,6,8,9.7,5,7,古川奈穂,52,ダ1700,良,1:48.3,0.7,11-12-12-12,30.4-38.8,37.2,434(-6),チュウワモーニング
18,2023/04/29,2東京3,晴,2,3歳未勝利,16,6,11,22.0,7,9,レーン,56,ダ1600,良,1:40.5,3.4,11-9,34.8-38.2,40.2,440(+10),ウェイワードアクト
19,2023/04/08,1福島1,曇,3,3歳未勝利,15,3,4,19.9,5,3,古川奈穂,52,ダ1700,良,1:47.7,0.3,5-6-7-5,30.2-38.4,37.8,430(0),ビービーグラーテス
20,2023/02/25,2小倉5,曇,1,3歳未勝利,15,8,14,13.7,5,7,永島まな,52,ダ1700,稍,1:47.5,1.8,8-8-8-7,30.7-36.3,37.4,430(-6),ウインステイトリー
21,2022/12/28,5中山9,晴,2,2歳未勝利,16,8,16,19.5,5,9,イーガン,55,ダ1800,良,1:57.4,1.2,4-6-4-6,37.6-39.6,40.4,436(-4),エッグスラット
22,2022/11/26,5東京7,小雨,1,2歳未勝利,16,1,1,26.9,7,10,ドイル,55,ダ1600,稍,1:39.4,2.0,12-12,34.2-38.1,38.5,440(+2),ドライブアローカス
