,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/11/05,3福島2,曇,10,河北新報杯(2勝クラス),15,8,14,32.0,10,15,長岡禎仁,56,ダ1700,良,1:49.9,3.1,9-11-5-11,30.9-37.0,39.8,468(-2),レリジールダモーレ
1,2023/05/27,1京都11,晴,9,御室特別(2勝クラス),15,7,12,291.2,15,14,長岡禎仁,56,芝2000,良,1:59.8,1.1,11-11-12-14,35.8-34.9,34.9,470(0),エニシノウタ
2,2023/05/21,1京都10,晴,12,4歳以上2勝クラス,11,2,2,67.3,10,9,太宰啓介,56,ダ1800,良,1:55.3,1.7,8-9-7-8,36.7-39.1,39.3,470(0),ルイナールカズマ
3,2023/03/14,高知,晴,3,はりまや盃,12,2,2,11.4,4,10,藤岡康太,54,ダ1400,不,1:33.5,2.8,12-12-12-12,0.0-40.9,40.9,470(+10),アポロティアモ
4,2022/11/06,5東京2,晴,8,3歳以上2勝クラス,16,4,7,49.5,7,13,菱田裕二,55,ダ1400,良,1:26.0,1.8,11-11,35.2-36.5,37.0,460(-2),レオノーレ
5,2022/10/23,4阪神7,晴,7,3歳以上2勝クラス,16,7,13,12.0,5,9,角田大河,52,ダ1800,良,1:54.1,1.7,5-5-7-8,36.5-37.3,38.6,462(-2),ドライゼ
6,2022/07/17,1函館12,雨,10,駒場特別(2勝クラス),13,2,2,5.1,3,8,菱田裕二,55,ダ1700,重,1:44.6,1.8,8-7-6-7,29.5-37.5,38.4,464(-8),コパノニコルソン
7,2022/06/25,1函館5,曇,10,渡島特別(2勝クラス),10,8,9,3.4,2,3,菱田裕二,55,ダ1700,重,1:44.8,0.5,5-6-4-4,29.9-36.9,37.1,472(+10),ビジン
8,2022/01/10,1中京4,晴,8,4歳以上2勝クラス,10,8,9,2.1,1,4,小沢大仁,52,ダ1800,良,1:53.9,0.8,5-5-3-4,37.6-38.4,39.1,462(+2),クレデンザ
9,2021/12/25,6阪神7,小雨,7,3歳以上1勝クラス,9,3,3,3.8,2,1,小沢大仁,51,ダ1800,良,1:52.7,-1.5,1-1-1-1,37.7-37.4,37.4,460(+4),(ハートウォーミング)
10,2021/12/11,6中京3,晴,6,3歳以上1勝クラス,13,3,3,3.3,2,3,小沢大仁,51,ダ1800,良,1:54.9,0.4,4-4-6-6,38.1-39.0,38.7,456(+4),ギブミーラブ
11,2021/08/08,1函館12,曇,7,3歳以上1勝クラス,14,7,12,3.3,2,2,秋山稔樹,50,ダ1700,良,1:46.4,0.2,3-3-2-2,30.2-38.6,38.5,452(+4),テイルウインド
12,2021/07/17,1函館5,晴,2,3歳未勝利,14,3,4,3.2,1,1,秋山稔樹,52,ダ1700,良,1:45.7,-2.0,3-3-2-1,29.3-38.5,38.4,448(+2),(レスペディーザ)
13,2021/07/04,1函館2,晴,2,3歳未勝利,10,6,6,7.4,3,2,小沢大仁,51,ダ1700,良,1:46.8,0.2,4-3-2-2,30.0-38.4,38.2,446(+4),タガノリバイバー
14,2021/04/17,2阪神7,雨,1,3歳未勝利,16,5,10,8.1,4,6,太宰啓介,54,ダ1800,不,1:54.9,0.7,7-7-7-5,36.6-39.3,39.3,442(0),ファーストソリスト
15,2020/12/19,3中京5,曇,1,2歳未勝利,16,5,10,12.4,4,9,山田敬士,52,ダ1800,良,1:56.9,2.2,14-15-12-13,38.3-37.6,38.2,442(0),レディマーシー
16,2020/12/05,3中京1,晴,1,2歳未勝利,16,7,14,18.9,5,4,山田敬士,52,ダ1800,良,1:57.1,1.2,16-16-14-13,37.2-39.0,38.5,442(+2),バイオレットジンク
17,2020/11/07,3福島3,晴,1,2歳未勝利,12,6,7,111.1,12,4,山田敬士,52,ダ1700,良,1:48.8,0.1,10-10-10-11,29.7-40.3,39.3,440(+8),クラーロイメル
18,2020/06/28,3東京8,曇,6,2歳新馬,16,2,3,50.2,13,13,秋山真一,54,ダ1400,不,1:29.2,3.6,16-15,36.0-37.1,37.2,432(0),ニーヨル
