,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2019/03/09,1阪神5,晴,12,4歳以上1000万下,14,4,6,46.6,8,9,幸英明,55,ダ1800,稍,1:54.4,1.6,14-13-12-12,37.6-37.4,37.8,502(+14),バニーテール
1,2018/11/04,5京都2,曇,7,3歳以上1000万下,10,7,7,42.5,7,9,Ｃ．デム,55,ダ1800,良,1:54.1,0.8,8-8-7-7,39.0-36.8,37.0,488(0),タガノヴェローナ
2,2018/10/06,4京都1,曇,9,北國新聞杯(1000万下),13,7,11,36.5,8,9,北村友一,55,ダ1800,稍,1:53.2,0.7,13-13-13-12,35.9-37.4,36.8,488(-4),テイエムジョウネツ
3,2018/08/25,2小倉9,晴,10,西海賞(1000万下),8,3,3,23.6,7,7,北村友一,55,芝2000,良,2:01.1,1.4,8-8-6-7,37.5-34.5,35.4,492(+2),アルメリアブルーム
4,2018/07/14,3中京5,晴,10,インディアT(1000万下),14,6,10,24.6,7,9,荻野極,52,ダ1900,良,1:59.9,2.2,12-12-8-9,29.3-38.3,39.1,490(+2),アイアンテーラー
5,2018/05/12,1新潟5,晴,6,4歳以上500万下,13,3,3,2.8,1,1,北村友一,55,ダ1800,良,1:52.5,-0.6,12-11-7-5,36.6-38.6,37.7,488(-2),(クイックモーション)
6,2018/04/28,1新潟1,晴,7,4歳以上500万下,15,5,9,3.8,2,3,北村友一,55,ダ1800,良,1:54.6,0.5,10-10-5-4,38.7-37.8,37.9,490(0),クリノヴィクトリア
7,2018/03/10,2中京1,晴,6,4歳以上500万下,8,3,3,4.2,2,4,北村友一,55,ダ1900,重,2:01.2,0.3,2-3-4-3,31.4-38.7,38.6,490(-4),ヒルノアトラーニ
8,2018/02/10,2京都5,雨,7,4歳以上500万下,13,4,4,4.5,3,2,ムーア,55,ダ1800,稍,1:53.9,0.3,10-10-11-8,36.4-38.2,37.6,494(+6),ワタシノロザリオ
9,2018/01/14,1中京2,晴,6,4歳以上500万下,16,3,6,4.2,3,4,北村友一,55,ダ1800,良,1:54.7,1.0,15-15-14-13,36.3-38.4,38.0,488(0),クルークハイト
10,2017/12/17,4中京6,晴,3,3歳以上500万下,16,5,10,5.2,3,2,北村友一,55,ダ1800,良,1:55.3,0.1,15-15-15-14,37.7-39.4,37.9,488(+2),ナムラライラ
11,2017/08/20,2小倉8,晴,7,3歳以上500万下,15,7,12,11.3,5,4,荻野極,54,芝1800,良,1:47.4,0.4,3-2-2-3,36.6-35.3,35.5,486(-4),エールデュレーヴ
12,2017/07/29,2小倉1,晴,6,3歳以上500万下,11,4,4,2.0,1,3,川田将雅,55,ダ1700,良,1:46.4,0.8,10-8-4-5,30.1-37.6,38.0,490(0),タガノヴェローナ
13,2017/05/21,1新潟8,晴,6,4歳以上500万下,12,3,3,2.8,1,2,鮫島克駿,54,ダ1800,良,1:53.9,0.3,4-4-4-4,36.3-39.3,39.2,490(0),ジャーマンアイリス
14,2017/05/07,3京都6,晴,7,4歳以上500万下,10,8,10,1.9,1,4,岩田康誠,55,ダ1800,良,1:54.6,0.0,7-7-6-6,37.7-38.7,37.9,490(+8),ヒダロマン
15,2017/04/16,2阪神8,晴,7,4歳以上500万下,15,1,1,4.3,2,2,川田将雅,55,ダ1800,良,1:52.8,0.2,7-7-8-7,36.5-37.8,37.3,482(+4),トリプライト
16,2017/03/05,1小倉8,曇,9,4歳以上500万下,12,6,8,5.7,3,3,北村友一,55,ダ1700,良,1:47.3,0.2,10-10-9-8,30.9-38.5,37.9,478(+2),メイショウサルーテ
17,2017/02/13,1小倉1,晴,5,4歳以上500万下,16,6,11,11.6,6,4,北村友一,54,ダ1700,稍,1:46.7,0.7,11-11-7-5,29.0-38.9,38.8,476(+10),テイエムリヴィエラ
18,2016/07/23,3中京7,曇,8,3歳以上500万下,16,3,5,17.8,7,6,鮫島克駿,51,ダ1800,良,1:54.7,1.3,12-11-11-8,37.2-38.5,39.1,466(+2),カフェブリッツ
19,2016/06/25,3阪神7,曇,2,3歳未勝利,16,7,13,2.9,1,1,川田将雅,54,ダ1800,不,1:51.3,-0.3,8-5-4-2,37.2-37.5,37.1,464(0),(イイナヅケ)
20,2016/06/04,3阪神1,曇,1,3歳未勝利,16,8,15,6.3,2,3,川田将雅,54,ダ1800,良,1:53.8,0.3,9-9-8-7,36.7-39.1,38.6,464(+4),エルパンドール
21,2016/04/30,3京都3,晴,1,3歳未勝利,16,3,5,1.9,1,6,川田将雅,54,ダ1800,重,1:54.3,0.6,10-9-7-7,37.3-38.1,37.6,460(-2),アグネッタ
22,2016/01/31,2京都2,晴,1,3歳未勝利,16,5,9,1.6,1,3,川田将雅,54,ダ1800,重,1:53.7,0.4,6-6-5-5,37.2-37.6,37.5,462(+2),トゥールエッフェル
23,2016/01/10,1京都3,晴,1,3歳未勝利,16,2,4,5.2,2,2,川田将雅,54,ダ1800,良,1:55.0,0.2,8-8-7-7,36.7-38.9,38.5,460(+8),ポッドクヒオ
24,2015/12/19,4中京5,晴,6,2歳未勝利,16,2,3,3.6,1,3,北村友一,54,芝1600,良,1:36.2,0.1,13-11-10,35.6-36.5,35.5,452(-2),リングオブハピネス
25,2015/12/05,5阪神1,晴,4,2歳未勝利,15,5,8,5.6,3,3,北村友一,54,芝1800,良,1:48.8,0.1,12-13,36.2-35.0,34.2,454(0),リボンフラワー
26,2015/10/24,4京都6,晴,2,2歳未勝利,8,4,4,3.4,2,3,Ｃ．デム,54,芝2000,良,2:00.1,0.3,7-7-6-5,35.9-35.9,35.4,454(0),アグネスフォルテ
27,2015/10/03,4阪神8,晴,3,2歳未勝利,12,6,8,12.9,6,3,戸崎圭太,54,芝1800,稍,1:48.2,0.3,8-9,35.1-35.7,35.4,454(-14),ジュンヴァルカン
28,2015/09/05,2小倉11,曇,2,2歳未勝利,16,6,11,10.2,3,4,松山弘平,54,芝1800,良,1:49.4,0.8,13-13-13-13,37.0-35.6,35.3,468(+8),フロムマイハート
29,2015/08/16,2新潟6,晴,5,2歳新馬,18,7,15,5.3,2,5,福永祐一,54,芝1600,良,1:38.0,0.2,10-10,37.9-33.6,33.2,460(0),ディーズプラネット
