,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/01/22,佐賀,雨,10,初空月賞,12,7,9,126.2,8,10,山口勲,54,ダ1300,重,1:26.0,1.9,10-10-10-9,0.0-40.1,39.1,537(+12),エナジーボーイ
1,2023/01/03,佐賀,晴,10,SAGAリベンジャー,12,6,7,73.0,10,9,山口勲,54,ダ1300,重,1:26.7,2.0,11-11-11-10,0.0-39.6,39.6,525(+2),シゲルカナロア
2,2022/12/10,佐賀,晴,7,C1ー4組,8,8,8,8.0,4,5,山口勲,54,ダ1300,良,1:26.3,1.2,7-7-7-6,0.0-39.9,40.0,523(+4),グラスファミーユ
3,2022/11/25,佐賀,晴,6,KYUSHUDREA,11,5,5,81.7,9,5,山口勲,54,ダ1300,良,1:27.9,1.3,9-9-8-6,0.0-40.2,39.8,519(+7),パフュームリボン
4,2022/11/05,佐賀,晴,8,神楽月賞,11,2,2,70.9,9,8,小松丈二,54,ダ1400,良,1:37.7,1.3,6-3-4-4,0.0-41.4,42.1,512(-4),シルクハット
5,2022/10/24,佐賀,晴,5,KYUSHUDREA,10,8,10,47.9,6,6,小松丈二,54,ダ1300,稍,1:25.3,1.5,7-9-9-10,0.0-39.2,38.9,516(+2),メイショウワキザシ
6,2022/10/08,佐賀,晴,8,ほとめきナイター賞,11,7,9,43.5,8,8,山口勲,54,ダ1400,不,1:32.9,3.1,9-9-9-9,0.0-37.9,39.3,514(+1),ジェットグリッター
7,2022/09/25,佐賀,晴,8,窓乃梅酒造「佐嘉」賞,10,6,6,43.7,8,6,山口勲,54,ダ1400,良,1:32.8,1.1,8-8-10-9,0.0-39.9,39.7,513(+3),ライトオブワールド
8,2022/09/11,佐賀,晴,8,佐藤哲三来場記念,11,3,3,43.3,6,9,山口勲,54,ダ1300,良,1:26.1,1.9,8-8-9-9,0.0-39.5,39.7,510(+1),テーオーピタゴラス
9,2022/08/27,佐賀,晴,7,佐賀競馬移転開設50,10,7,8,49.2,8,6,小松丈二,54,ダ1300,重,1:25.3,1.3,6-6-5-6,0.0-38.7,39.3,509(-4),ピヨピヨピピピ
