,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/07/21,船橋,晴,7,馬い!甘い沖縄パイナ,7,3,3,14.3,6.0,4.0,藤本現暉,56,ダ1200,重,1:16.5,0.6,7-7-6,36.9-39.0,38.8,486(-6),リノメテオール
1,2024/07/15,浦和,曇,8,朝顔特別,12,2,2,2.6,1.0,9.0,森泰斗,56,ダ1500,稍,1:38.2,2.1,11-11-11-10,31.8-38.3,38.9,492(-5),ミーナティエルナ
2,2024/06/18,浦和,雨,8,作付面積日本一深谷ブ,0,8,9,,,,森泰斗,56,ダ1400,不,,,,,,491(-6),
3,2024/05/27,佐賀,小雨,10,KYUSHUDREA,11,4,4,2.3,2.0,1.0,飛田愛斗,56,ダ1300,不,1:22.3,-0.2,4-4-4-3,0.0-38.0,37.6,497(+1),(ムーンオブザサマー)
4,2024/05/12,佐賀,雨,10,長崎街道木屋瀬宿特選,12,2,2,5.6,4.0,1.0,飛田愛斗,56,ダ1300,不,1:22.5,-0.1,6-5-5-2,0.0-38.8,38.4,496(-6),(テイエムジンキュウ)
5,2024/04/26,佐賀,曇,9,長崎街道黒崎宿特選,12,7,9,2.2,1.0,5.0,飛田愛斗,56,ダ1400,稍,1:30.4,0.5,8-10-9-8,0.0-39.6,39.0,502(0),メールブルー
6,2024/03/16,佐賀,晴,8,うまかばい!福岡の乳,11,8,11,1.8,1.0,1.0,飛田愛斗,56,ダ1300,稍,1:22.9,-0.4,2-2-2-1,0.0-38.4,38.3,502(0),(カシノビルボード)
7,2024/03/03,佐賀,曇,7,雛月賞,11,8,10,5.0,2.0,2.0,飛田愛斗,56,ダ1300,重,1:23.0,0.1,3-3-3-2,0.0-38.4,38.3,502(+2),テイエムエポック
8,2024/02/17,佐賀,晴,5,C1ー4組,9,1,1,4.3,2.0,3.0,金山昇馬,56,ダ1400,良,1:32.1,1.2,8-7-7-4,0.0-39.1,39.3,500(-4),ディーディーデイ
9,2024/02/04,佐賀,曇,6,C1ー5組,10,3,3,3.1,2.0,4.0,飛田愛斗,56,ダ1300,不,1:25.3,1.3,4-5-6-5,0.0-38.6,39.5,504(+15),リリーバローズ
10,2023/11/06,佐賀,曇,8,ほとめきナイター賞,11,2,2,2.7,2.0,2.0,飛田愛斗,56,ダ1400,良,1:30.0,0.4,8-5-4-2,0.0-38.5,38.5,489(-4),ロウレイロ
11,2023/10/28,佐賀,晴,9,ほとめきナイター賞,10,5,5,4.2,2.0,1.0,飛田愛斗,56,ダ1400,良,1:30.3,0.0,5-6-4-2,0.0-39.0,38.0,493(+2),(ムーンパスゴールド)
12,2023/10/15,佐賀,晴,11,SAGAリベンジャー,12,1,1,2.2,1.0,2.0,飛田愛斗,56,ダ1300,良,1:24.3,0.5,6-5-5-2,0.0-39.2,38.8,491(-1),ルーチェビアンカ
13,2023/09/23,佐賀,曇,8,夜長月賞,10,7,7,1.7,1.0,4.0,飛田愛斗,56,ダ1400,不,1:31.4,0.7,6-6-7-3,0.0-39.3,39.3,492(+7),オデンセ
14,2023/09/02,佐賀,曇,5,スピードスター賞,12,1,1,3.9,2.0,1.0,飛田愛斗,56,ダ1400,稍,1:30.3,0.0,6-6-6-4,0.0-38.9,38.1,485(-8),(モルフェアセーラ)
15,2023/08/19,佐賀,晴,5,サマースター賞,12,7,9,1.8,1.0,4.0,飛田愛斗,56,ダ1400,稍,1:30.9,0.2,8-8-8-8,0.0-40.2,39.0,493(+1),ニューホライゾン
16,2023/07/23,佐賀,晴,10,ブルースター特別,11,4,4,1.6,1.0,1.0,飛田愛斗,56,ダ1300,良,1:24.3,0.0,5-5-5-1,0.0-39.5,38.7,492(+1),(フミタツエンペラー)
17,2023/06/25,佐賀,小雨,3,FUJI+オープン記,10,2,2,1.5,1.0,2.0,飛田愛斗,56,ダ1400,重,1:30.7,0.0,4-4-3-3,0.0-38.7,38.1,491(+4),シゲルビッグバン
18,2023/06/05,佐賀,曇,7,炎陽賞,10,8,10,1.2,1.0,1.0,飛田愛斗,56,ダ1400,良,1:31.5,-1.0,4-4-2-1,0.0-39.6,39.3,487(-6),(オザナリ)
19,2023/05/21,佐賀,晴,7,五月雨月賞,11,7,9,3.9,3.0,1.0,飛田愛斗,56,ダ1300,重,1:23.8,-0.2,6-6-4-2,0.0-39.5,38.8,493(0),(マリノフェアレディ)
20,2023/05/13,佐賀,雨,10,鯱の門特別,11,6,6,7.4,3.0,11.0,飛田愛斗,56,ダ1800,不,2:05.0,6.3,11-11-11-11,0.0-39.5,42.5,493(+1),テクノゴールド
21,2023/04/22,佐賀,晴,7,春爛漫賞,9,2,2,2.7,2.0,1.0,飛田愛斗,56,ダ1300,良,1:26.1,-0.6,4-4-3-1,0.0-40.5,39.8,492(+2),(マリノフェアレディ)
22,2023/03/11,2中山5,晴,3,3歳未勝利,16,7,14,334.3,14.0,10.0,武士沢友,56,ダ1800,良,1:57.8,3.5,16-16-14-14,38.0-38.7,39.6,490(0),ハッスルダンク
23,2023/02/25,2中山1,晴,3,3歳未勝利,16,2,3,318.0,14.0,11.0,嶋田純次,56,ダ1800,良,1:58.5,2.2,8-8-8-7,37.8-40.5,41.5,490(-6),ナスノカンゲツ
24,2023/02/04,1東京3,晴,3,3歳未勝利,16,4,7,387.8,15.0,12.0,嶋田純次,56,ダ1600,良,1:41.4,1.9,10-9,35.1-38.0,38.7,496(+10),スイッチオン
25,2022/11/06,5東京2,晴,3,2歳未勝利,10,8,9,266.2,9.0,10.0,江田照男,55,芝2000,良,2:04.6,2.5,8-8-8,37.2-34.7,36.1,486(+20),アームブランシュ
26,2022/10/22,4新潟3,晴,2,2歳未勝利,15,3,4,57.8,8.0,10.0,杉原誠人,55,ダ1800,良,1:58.5,3.2,11-11-11-8,36.6-39.6,40.6,466(0),シゲルスナイパー
27,2022/10/01,4中山8,晴,9,芙蓉S(OP),7,5,5,190.8,7.0,7.0,杉原誠人,55,芝2000,良,2:05.5,1.1,5-5-5-7,38.8-34.9,35.4,466(-4),シーウィザード
