,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2021/07/06,川崎,曇,3,C3七　八,10,5,6,10.8,5,中,酒井忍,54,ダ1500,重,,,7-7,31.9-40.5,,487(+2),ロイヤルアイザック
1,2021/06/18,川崎,晴,12,ファイナルアンサー賞,11,7,9,8.7,5,6,酒井忍,54,ダ1500,重,1:40.2,0.5,5-6-5-3,31.1-41.8,41.6,485(-1),マヌイーア
2,2021/06/01,浦和,晴,2,いちじくのまち加須賞,12,7,10,72.7,7,2,酒井忍,54,ダ1400,不,1:31.2,0.1,7-5-2-1,37.1-40.6,40.7,486(0),サーストンニケ
3,2021/05/27,川崎,雨,3,C3四　五六,12,6,7,378.6,12,7,拜原靖之,54,ダ1400,不,1:33.8,2.7,10-10-10-11,38.7-40.6,41.4,486(-13),シンキングアイル
4,2021/05/03,船橋,晴,4,C3六　七,12,5,5,135.0,11,12,拜原靖之,54,ダ1500,重,1:43.5,3.5,6-8-11-11,33.1-41.2,43.2,499(+3),ハクサンレモン
5,2021/04/23,川崎,晴,12,ファイナルアンサー賞,14,7,11,70.9,12,8,拜原靖之,54,ダ1500,良,1:40.5,2.3,9-9-11-10,30.5-40.7,41.9,496(-1),スエヒロドラ
6,2021/04/05,船橋,曇,4,C3六　七,12,7,10,183.2,12,11,拜原靖之,54,ダ1500,不,1:41.2,2.6,6-6-6-8,32.1-40.8,42.7,497(+24),ダンスアラウンド
7,2021/03/03,川崎,晴,1,C3七　八九,12,4,4,89.3,10,11,伊藤裕人,54,ダ1400,稍,1:34.8,2.3,7-8-10-12,40.6-39.2,40.6,473(-6),プールアンレーヴ
8,2021/01/27,川崎,曇,2,C3四　五六,12,2,2,377.0,12,7,伊藤裕人,54,ダ1400,不,1:34.9,2.0,5-6-6-4,39.5-40.7,42.0,479(-1),レッドスプリンガー
9,2021/01/03,川崎,晴,4,福禄寿賞,14,5,8,269.8,12,12,伊藤裕人,54,ダ1500,良,1:40.8,2.9,9-8-11-8,30.1-40.5,42.6,480(+1),リンドウ
10,2020/12/15,川崎,晴,1,3歳6　ロ,8,1,1,31.5,6,4,伊藤裕人,54,ダ1400,良,1:34.3,2.0,3-4-4-4,38.7-41.1,42.7,479(-6),オーゴンフェアリー
11,2020/07/27,盛岡,曇,2,3歳C1三組,8,5,5,31.2,5,4,小林凌,54,ダ1400,不,1:28.2,1.2,7-5,0.0-39.4,39.8,485(+1),ポレーナ
12,2020/07/19,盛岡,曇,3,3歳C1一組,12,5,5,89.5,9,11,塚本涼人,54,ダ1400,重,1:29.1,3.8,10-11,0.0-37.5,39.4,484(-6),セシール
13,2020/06/30,水沢,小雨,6,3歳C1三組,9,6,6,39.4,5,7,小林凌,54,ダ1300,稍,1:26.8,1.8,7-7-4-6,0.0-40.7,41.7,490(-4),パトロン
14,2020/06/21,水沢,晴,4,3歳C2一組,10,8,9,33.4,6,7,小林凌,54,ダ1300,良,1:28.2,2.2,7-7-8-8,0.0-41.6,42.6,494(+9),シルバーウェーブ
15,2020/06/02,盛岡,曇,1,3歳C1二組,9,6,6,9.8,4,8,小林凌,54,ダ1400,良,1:31.1,2.7,7-8,0.0-39.5,41.2,485(-1),セントガブリエル
16,2020/05/24,盛岡,晴,1,3歳C1一組,11,7,9,55.1,6,3,小林凌,54,ダ1400,稍,1:27.8,0.0,5-4,0.0-38.1,37.3,486(+8),エコロウィング
17,2020/05/10,水沢,曇,1,3歳C1一組,9,1,1,8.2,4,7,山本聡哉,54,ダ1400,良,1:37.5,3.7,5-4-6-7,0.0-40.4,43.7,478(-6),トミケンアラバール
18,2020/04/21,水沢,曇,8,3歳B2二組,11,1,1,3.0,2,4,山本聡哉,54,ダ1400,不,1:31.8,1.3,8-8-9-8,0.0-40.4,40.2,484(-1),モズタンポポ
19,2020/04/12,水沢,晴,6,3歳C1二組,12,5,6,2.5,1,8,高松亮,54,ダ1400,良,1:34.4,1.6,3-4-3-4,0.0-40.7,42.1,485(+13),ルーティンベル
20,2020/02/22,1小倉11,曇,1,3歳未勝利,16,4,7,64.1,11,12,勝浦正樹,54,ダ1700,不,1:49.3,4.0,14-13-12-11,29.9-37.8,39.7,472(+8),コパノラクラク
21,2020/01/25,1小倉3,曇,2,3歳未勝利,11,8,10,243.7,11,5,勝浦正樹,54,ダ1700,重,1:47.0,1.8,2-3-3-5,30.4-37.3,38.8,464(-10),フィロス
22,2020/01/19,1小倉2,曇,1,3歳未勝利,15,4,7,163.7,12,12,勝浦正樹,54,ダ1700,重,1:50.2,3.9,11-11-13-13,28.9-37.8,39.6,474(-4),ジョーコレット
23,2019/12/14,5中山5,晴,4,2歳未勝利,16,6,11,158.3,10,12,勝浦正樹,54,ダ1800,良,2:00.3,4.0,9-8-8-9,37.7-39.7,42.9,478(0),アドマイヤルプス
24,2019/11/23,5東京7,雨,6,2歳新馬,16,1,2,78.2,12,8,勝浦正樹,54,ダ1600,不,1:40.6,1.2,10-9,36.9-37.3,37.5,478(0),アスターコルネット
