race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202504020809,2025/08/17,新潟,晴,09,3歳以上1勝クラス,1勝クラス,15,2,3,390.5,14.0,12,江田照男,58.0,ダート,1200,良,0:1:14.0,2.9,13-13,38.3,530,マーズオデッセイ
202505020908,2025/05/24,東京,曇,08,4歳以上1勝クラス,1勝クラス,16,8,16,91.4,12.0,12,ディー,58.0,ダート,1400,良,0:1:26.9,1.0,7-6,37.0,530,サトノアルペジオ
202506020508,2025/03/15,中山,曇,08,4歳以上1勝クラス,1勝クラス,16,1,2,93.7,12.0,10,江田照男,58.0,ダート,1200,稍重,0:1:12.9,0.8,10-10,37.5,524,ヴェルトラウム
202506020108,2025/03/01,中山,晴,08,4歳以上1勝クラス,1勝クラス,16,5,10,117.3,14.0,5,江田照男,58.0,ダート,1200,良,0:1:13.3,0.8,10-10,37.8,522,トロピカルヒーロー
202407040506,2024/12/14,中京,晴,06,3歳以上1勝クラス,1勝クラス,16,6,11,124.4,13.0,中,荻野極,57.0,ダート,1400,良,,,7-7,,522,ミッドナイトラスタ
,2024/10/21,名古屋,晴,7,C2組,,12,3,3,12.6,5,8,山田祥雄,56,ダート,1500,良,1:37.2,1.9,1-1-2,40.5,514,レグノ
202405021203,2024/05/26,東京,曇,3,3歳未勝利,未勝利,16,2,3,23.5,6,15,西村淳也,57,ダート,1600,良,1:42.3,5.4,1-1,43.0,520,タンゴバイラリン
202403010606,2024/04/21,福島,晴,6,3歳未勝利,未勝利,15,1,1,7.2,5,15,小林美駒,53,ダート,1700,良,1:53.0,5.8,1-1-1-3,45.8,512,アベベ
202406030506,2024/04/06,中山,曇,6,3歳未勝利,未勝利,14,4,6,7.2,3,3,三浦皇成,57,ダート,1800,稍,1:55.9,0.7,2-2-2-2,38.5,512,ロードレヴェランス
202306050902,2023/12/28,中山,曇,2,2歳未勝利,未勝利,16,4,8,26.1,6,6,永野猛蔵,55,ダート,1800,良,1:57.8,1.3,6-6-5-4,40.2,518,マッスルバック
202306050403,2023/12/10,中山,晴,3,2歳未勝利,未勝利,11,1,1,30.2,6,2,永野猛蔵,55,ダート,1800,良,1:57.5,1.0,2-3-2-2,40.6,514,ミルトパワー
202305050505,2023/11/18,東京,晴,5,2歳新馬,新馬,14,3,3,202.6,13,11,永野猛蔵,55,芝,2000,良,2:03.9,1.9,4-4-3,35.1,510,ジャスティンミラノ
