,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/10/20,4新潟6,晴,8,3歳以上1勝クラス,18,7,13,6.6,4,1,大野拓弥,58,芝1000,良,0:55.7,0.0,15,32.9-33.3,32.3,424(-14),(ケイパブル)
1,2024/04/14,1福島4,晴,9,医王寺特別(1勝クラス),14,8,13,12.0,4,3,富田暁,58,芝1200,良,1:08.7,0.4,2-3,33.7-34.6,34.8,438(-2),コスモアディラート
2,2024/03/24,1中京6,小雨,8,4歳以上1勝クラス,16,5,10,33.1,9,4,富田暁,58,芝1200,重,1:11.0,0.7,10-10,35.1-35.2,35.0,440(+4),アシャカタカ
3,2024/03/03,2小倉8,曇,7,4歳以上1勝クラス,16,6,11,13.8,5,6,吉田隼人,58,芝1200,稍,1:09.9,0.7,10-8,34.4-34.8,34.6,436(0),ディオアステリア
4,2024/02/18,2小倉4,晴,12,4歳以上1勝クラス,17,5,10,6.2,2,4,吉田隼人,58,芝1200,良,1:08.2,0.2,5-3,33.4-34.6,34.4,436(-2),トリップトゥムーン
5,2024/01/28,1小倉6,小雨,8,4歳以上1勝クラス,14,5,8,5.9,4,5,吉田隼人,58,芝1200,良,1:09.5,0.5,8-7,34.1-34.9,34.8,438(+10),コナブラック
6,2024/01/14,1小倉2,晴,12,4歳以上1勝クラス,17,2,4,19.6,8,11,鷲頭虎太,55,芝1200,良,1:08.3,0.4,14-17,33.0-34.9,34.4,428(-8),ニシノコウダイ
7,2023/09/17,4阪神4,晴,7,3歳以上1勝クラス,16,5,9,38.5,11,11,鷲頭虎太,55,芝1200,良,1:09.7,1.1,15-16,34.6-34.0,33.5,436(+10),プロスペリダード
8,2023/08/26,3小倉5,晴,12,3歳以上1勝クラス,14,1,1,14.6,8,4,和田竜二,58,芝1200,良,1:08.4,0.2,6-4,33.5-34.7,34.4,426(+2),ハクサンパイオニア
9,2023/08/12,3小倉1,晴,12,3歳以上1勝クラス,18,3,6,148.6,17,7,和田竜二,58,芝1200,良,1:08.3,0.6,15-15,33.0-34.7,34.2,424(-8),アンフィニドール
10,2023/03/29,園田,晴,11,JRA交流逆瀬川特別,11,7,9,11.0,5,9,鷲頭虎太,53,ダ1400,稍,1:32.7,1.9,6-6-6-8,0.0-40.6,41.7,432(-2),ケンジーフェイス
11,2023/02/26,2小倉6,晴,6,4歳以上1勝クラス,18,5,9,55.1,13,13,山田敬士,56,芝1200,良,1:10.7,1.1,10-9,33.9-35.7,36.2,434(+4),スーリールダンジュ
