,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2020/12/10,名古屋,晴,5,C11組,11,6,7,148.3,10,11,丸山真一,54,ダ1400,良,1:38.8,6.5,11-11-11,0.0-39.3,42.2,417(-6),オウサムミニスター
1,2020/11/26,名古屋,晴,6,C11組,12,6,8,111.7,12,12,丸山真一,54,ダ1400,良,1:36.0,3.1,10-12-12,0.0-40.2,41.7,423(+3),ツーエムアーマー
2,2020/11/13,名古屋,晴,5,C4組,11,5,5,257.6,11,10,丸山真一,54,ダ1400,良,1:34.9,2.6,11-11-11,0.0-40.7,40.6,420(+7),マイネルリャードフ
3,2020/10/29,名古屋,晴,5,C12組,10,4,4,44.2,6,5,丸山真一,54,ダ1400,良,1:33.8,2.0,7-7-7,0.0-39.8,40.3,413(-9),アーミークィーン
4,2020/10/16,名古屋,曇,2,C9組,11,5,5,101.7,9,9,丸山真一,54,ダ1400,良,1:34.9,3.5,11-11-11,0.0-39.8,40.5,422(0),スリーコーズクライ
5,2020/09/29,名古屋,曇,2,名古屋モーニングフィ,11,4,4,12.5,6,1,丸山真一,54,ダ1400,良,1:34.5,-0.6,5-5-4,0.0-42.3,40.9,422(+2),(モスローズ)
6,2020/09/15,名古屋,晴,3,C12組,11,6,7,32.5,8,8,横井将人,54,ダ1400,稍,1:35.9,1.7,8-10-8,0.0-40.6,40.4,420(-3),ユノ
7,2020/09/01,名古屋,曇,3,C13組,9,5,5,6.1,3,8,丸山真一,54,ダ1400,不,1:36.8,1.7,6-6-6,0.0-41.8,42.9,423(+4),ブランエクラ
8,2020/08/19,名古屋,晴,3,C10組,11,2,2,22.9,5,8,丸山真一,54,ダ1400,良,1:35.1,2.2,9-10-10,0.0-41.0,41.6,419(+4),サバイバルルージュ
9,2020/07/31,名古屋,曇,5,C14組,10,8,10,70.8,7,2,丸山真一,54,ダ1400,稍,1:35.0,2.5,3-3-2,0.0-39.4,41.6,415(-3),ラテンリズム
10,2020/07/17,名古屋,小雨,5,C14組,12,5,5,217.7,12,11,丸山真一,54,ダ1400,重,1:36.0,2.9,11-10-11,0.0-39.9,41.0,418(+1),ターンテーブル
11,2020/07/07,名古屋,曇,5,C16組,12,4,4,77.6,8,7,細川智史,51,ダ1400,不,1:34.7,2.9,7-7-7,0.0-40.6,41.9,417(0),レッツコウタロウ
12,2020/06/23,名古屋,晴,6,C16組,11,2,2,118.4,9,3,丸山真一,54,ダ1400,良,1:34.7,1.5,5-5-6,0.0-39.5,40.1,417(+4),グラミス
13,2020/06/09,名古屋,晴,4,C17組,10,7,8,82.3,8,6,細川智史,51,ダ1400,良,1:35.3,3.4,7-7-7,0.0-39.3,40.7,413(-2),ライブリーハピネス
14,2020/05/26,名古屋,曇,5,C19組,10,7,7,20.1,6,10,細川智史,51,ダ1400,良,1:35.9,2.8,9-9-10,0.0-39.4,39.4,415(-6),ケントホープ
15,2020/05/13,名古屋,晴,3,C17組,8,5,5,25.5,6,6,細川智史,51,ダ1400,良,1:35.5,1.8,6-6-6,0.0-41.7,41.0,421(-4),クルセイズプラン
16,2020/05/04,名古屋,曇,4,C16組,9,8,8,154.1,8,8,細川智史,51,ダ1400,良,1:33.6,3.1,8-8-8,0.0-38.7,39.7,425(+5),ジェミニキング
17,2020/04/22,名古屋,晴,5,C16組,10,8,10,77.3,8,8,細川智史,51,ダ1400,重,1:34.5,3.4,5-6-8,0.0-39.3,41.4,420(-2),アドゥシール
18,2020/04/08,名古屋,晴,6,C16組,10,8,9,145.7,7,8,加藤利征,54,ダ1400,良,1:33.7,3.3,6-6-8,0.0-39.6,41.0,422(+2),シーアフェアリー
19,2020/03/23,名古屋,晴,6,C21組,10,7,8,31.8,5,5,加藤利征,54,ダ1400,良,1:35.4,3.3,3-4-4,0.0-40.0,41.9,420(-2),フガク
20,2020/03/11,名古屋,晴,8,C14組,10,5,5,82.9,8,9,村上弘樹,54,ダ1400,不,1:34.9,3.5,9-9-9,0.0-39.5,39.7,422(0),レークサイド
21,2020/02/24,名古屋,晴,6,乃木坂46バースデー,9,6,6,3.4,2,3,丸山真一,54,ダ1400,良,1:34.9,0.5,2-2-1,0.0-39.9,40.4,422(-3),エリジウム
22,2020/02/10,名古屋,曇,8,三寒四温賞,9,1,1,15.5,6,6,加藤利征,54,ダ1400,良,1:33.8,1.4,4-5-5,0.0-39.3,39.9,425(-1),マツノテンカムテキ
23,2020/01/29,名古屋,晴,6,C17組,8,6,6,85.7,7,7,加藤利征,54,ダ1400,重,1:33.4,3.6,5-5-6,0.0-39.4,41.5,426(-2),ウォーターリベルテ
24,2020/01/16,名古屋,曇,3,C13組,10,5,5,5.1,3,5,加藤利征,54,ダ1400,良,1:34.0,2.3,5-5-5,0.0-39.0,40.7,428(-3),ハコダテカーニバル
25,2020/01/04,名古屋,晴,5,C13組,10,5,5,63.8,5,7,丸山真一,54,ダ1400,良,1:32.8,3.9,6-6-7,0.0-38.2,41.1,431(-1),ロードリッチ
26,2019/12/20,名古屋,晴,3,武田雅史生誕34周年,11,1,1,8.4,5,2,丸山真一,54,ダ1400,稍,1:31.7,1.1,3-3-3,0.0-40.1,40.3,432(+3),メイショウパンゲア
27,2019/12/12,名古屋,晴,3,C15組,11,3,3,33.9,5,4,加藤利征,54,ダ1400,良,1:31.6,2.0,3-3-4,0.0-39.8,40.3,429(-8),スズカモンド
