race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202504010301,2025/05/10,新潟,曇,01,,未勝利,14,5,8,33.1,8.0,12,水沼元輝,57.0,障害,2890,稍重,0:3:17.7,6.3,9-10-11-11,13.7,486,コスモチプリア
202506030707,2025/04/19,中山,晴,07,4歳以上1勝クラス,1勝クラス,15,5,8,43.6,9.0,7,松岡正海,58.0,芝,2000,良,0:1:59.1,0.7,8-8-9-9,34.1,492,エラン
202405040306,2024/10/13,東京,晴,6,3歳以上1勝クラス,1勝クラス,12,4,4,151.6,11,12,松岡正海,56,ダ,1600,良,1:40.0,2.6,11-11,36.9,480,ウェットシーズン
202406040308,2024/09/14,中山,晴,8,3歳以上1勝クラス,1勝クラス,15,4,6,30.3,9,10,北村宏司,55,ダ,1800,良,1:55.8,2.2,3-3-3-5,40.1,472,シグムンド
202404030808,2024/09/01,新潟,晴,8,3歳以上1勝クラス,1勝クラス,12,3,3,67.5,9,7,松岡正海,55,ダ,1800,良,1:54.7,1.8,2-3-3-3,39.4,480,ノーブルラン
202404030202,2024/08/11,新潟,晴,2,3歳未勝利,未勝利,15,5,9,21.0,9,6,松岡正海,57,ダ,1800,良,1:54.9,0.9,1-1-1-1,38.9,466,コスモフレディ
202306050904,2023/12/28,中山,曇,4,2歳未勝利,未勝利,16,2,3,11.4,5,6,松岡正海,56,芝,1800,良,1:50.7,0.6,11-12-12-12,34.9,470,カイトグート
202306050103,2023/12/02,中山,晴,3,2歳未勝利,未勝利,15,4,7,34.5,6,6,松岡正海,56,芝,1600,良,1:34.1,0.6,2-5-5,34.9,470,エリカエスティーム
202303030402,2023/11/12,福島,曇,2,2歳未勝利,未勝利,16,6,12,9.2,4,2,松岡正海,56,芝,2000,良,2:03.7,0.6,6-5-3-3,38.5,470,マイネルレグルス
202305040703,2023/10/22,東京,晴,3,2歳未勝利,未勝利,8,2,2,8.6,4,4,松岡正海,56,芝,2000,良,2:02.1,0.4,4-4-4,35.0,470,エセルフリーダ
202303020505,2023/07/15,福島,雨,5,2歳新馬,新馬,14,4,6,21.0,7,6,原優介,53,芝,1800,稍,1:53.3,1.3,9-11-9-6,36.7,462,エコロマーズ
