,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/05/12,3京都8,曇,10,錦S(3勝クラス),14,5,7,39.2,10,中,松若風馬,55,芝1600,良,,,11-13,34.0-35.1,,484(-10),ボーデン
1,2024/01/20,1京都6,曇,11,石清水S(3勝クラス),16,7,13,24.8,7,6,池添謙一,55,芝1600,重,1:35.3,0.4,10-10,35.3-35.3,34.9,494(-2),トランキリテ
2,2023/11/26,3京都8,晴,10,清水S(3勝クラス),13,8,13,46.6,8,6,松若風馬,55,芝1600,良,1:33.9,0.7,10-10,36.4-33.6,32.8,496(+10),トゥードジボン
3,2023/10/07,2京都1,晴,10,長岡京S(3勝クラス),15,2,3,21.8,11,8,松若風馬,55,芝1400,良,1:20.8,0.6,15-15,33.8-34.9,33.9,486(-6),メイショウソラフネ
4,2023/07/22,3中京7,晴,11,豊明S(3勝クラス),18,2,3,57.7,14,10,松若風馬,58,芝1400,良,1:21.3,0.5,9-8,34.3-35.3,34.8,492(+8),サマートゥリスト
5,2023/05/28,1京都12,曇,12,渡月橋S(3勝クラス),14,8,13,12.3,6,8,松若風馬,58,芝1400,良,1:21.2,0.4,13-12,34.8-34.2,33.2,484(-4),ホウオウノーサイド
6,2023/05/14,1京都8,曇,10,錦S(3勝クラス),13,4,4,22.3,8,3,松若風馬,55,芝1600,稍,1:34.5,0.2,6-5,35.1-34.0,33.8,488(-8),シェイリーン
7,2023/03/26,3中山2,雨,10,春興S(3勝クラス),16,4,7,48.4,12,3,菊沢一樹,55,芝1600,不,1:37.5,0.8,11-11-9,35.8-36.9,36.7,496(+2),サーマルウインド
8,2022/12/28,5中山9,晴,12,カウントダウンS(3勝クラス),16,7,14,125.0,12,11,坂井瑠星,57,芝1600,良,1:35.2,0.5,14-5-4,35.3-35.6,35.7,494(-10),インダストリア
9,2022/12/04,6阪神2,曇,10,逆瀬川S(3勝クラス),12,3,3,130.8,12,12,北村友一,54,芝1800,良,1:47.8,1.5,12-12,35.2-34.1,34.1,504(+12),ドーブネ
10,2022/10/08,4阪神1,曇,10,戎橋S(3勝クラス),18,5,10,40.4,11,14,北村友一,55,芝1400,良,1:20.7,1.0,17-17,33.3-35.2,34.6,492(+4),エルカスティージョ
11,2022/09/18,5中京4,曇,10,納屋橋S(3勝クラス),13,6,8,141.1,13,12,北村友一,57,芝1600,良,1:34.3,0.9,7-5-7,36.2-33.5,33.8,488(0),ママコチャ
12,2022/06/11,4中京3,曇,11,桑名S(3勝クラス),15,4,7,39.4,13,15,北村友一,57,芝1600,良,1:35.0,1.5,12-14-15,36.2-34.6,34.7,488(0),エンデュミオン
13,2022/04/17,2阪神8,晴,10,ストークS(3勝クラス),13,6,8,33.0,9,5,浜中俊,55,芝1600,良,1:33.4,0.3,12-12,35.4-33.7,32.9,488(+6),ヴァリアメンテ
14,2022/03/27,3中山2,曇,10,春興S(3勝クラス),16,7,13,20.4,6,7,大野拓弥,55,芝1600,重,1:35.3,1.2,16-16-15,34.9-36.1,35.5,482(-12),ソウルラッシュ
15,2022/02/20,1阪神4,曇,10,武庫川S(3勝クラス),9,4,4,15.6,5,4,斎藤新,57,芝1600,稍,1:35.7,0.4,5-4,37.3-33.8,33.9,494(+10),シャーレイポピー
16,2022/01/09,1中山3,晴,10,若潮S(3勝クラス),13,5,6,10.2,6,3,大野拓弥,55,芝1600,良,1:34.4,0.2,12-11-10,35.0-35.3,34.5,484(-20),エイシンチラー
17,2021/12/19,6阪神6,晴,10,六甲アイランドS(3勝クラス),14,8,14,25.6,9,8,鮫島克駿,57,芝1400,良,1:21.1,1.0,12-11,34.1-34.4,34.3,504(+22),タンタラス
18,2021/10/30,4東京7,晴,10,紅葉S(3勝クラス),16,4,8,19.9,7,4,福永祐一,55,芝1600,良,1:32.9,0.2,7-7,35.0-34.6,34.1,482(-12),アオイクレアトール
19,2021/10/10,4阪神2,晴,10,戎橋S(3勝クラス),15,4,6,10.0,5,6,松山弘平,55,芝1400,良,1:20.9,0.5,11-11,33.5-35.6,35.0,494(+12),リレーションシップ
20,2021/05/23,2東京10,晴,10,フリーウェイS(3勝クラス),18,8,17,10.3,5,7,大野拓弥,57,芝1400,良,1:20.6,0.3,17-17,34.0-34.6,33.7,482(-4),リアンティサージュ
21,2021/04/18,2阪神8,曇,10,心斎橋S(3勝クラス),15,5,9,3.9,1,5,斎藤新,57,芝1400,稍,1:21.1,0.9,14-14,33.7-35.4,34.5,486(-4),エングレーバー
