,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/04/20,3京都1,曇,8,4歳以上2勝クラス,11,7,8,8.2,4,6,田口貫太,55,ダ1800,良,1:55.0,0.7,6-5-4-5,37.8-37.3,37.6,464(+2),ピースオブザライフ
1,2024/03/30,2阪神3,晴,12,4歳以上2勝クラス,15,7,12,24.6,9,7,田口貫太,55,ダ1800,稍,1:54.0,1.5,12-12-13-12,37.5-37.2,37.2,462(+2),ハギノロックオン
2,2024/03/16,1阪神7,晴,8,4歳以上2勝クラス,15,6,10,22.0,6,14,田口貫太,55,ダ1800,良,1:55.8,1.8,12-14-13-9,37.1-38.9,39.7,460(-6),プメハナ
3,2023/10/28,2京都8,晴,6,3歳以上1勝クラス,11,6,6,2.1,1,1,田口貫太,52,ダ1800,良,1:54.0,-0.1,6-5-7-7,36.4-39.2,38.7,466(+2),(ゴーフォマームード)
4,2023/10/09,2京都3,曇,6,3歳以上1勝クラス,11,4,4,4.1,3,2,田口貫太,51,ダ1800,重,1:53.8,0.9,3-3-4-4,36.4-38.1,38.7,464(+8),スマートケープ
5,2023/09/18,4阪神5,晴,6,3歳以上1勝クラス,16,6,12,16.6,10,2,田口貫太,50,ダ1800,良,1:54.4,0.0,2-3-3-2,37.2-38.6,38.4,456(-2),ヴォードヴィル
6,2023/07/15,2函館5,雨,6,3歳未勝利,11,8,11,4.9,2,1,小沢大仁,53,ダ1700,不,1:44.9,-0.2,5-5-2-2,29.7-38.8,38.5,458(0),(オールマキシマム)
7,2023/07/02,2函館2,曇,2,3歳未勝利,12,7,10,4.6,2,2,小沢大仁,53,ダ1700,稍,1:47.3,0.0,8-8-7-6,29.5-38.4,37.8,458(+8),シャドウレディー
8,2023/06/18,1函館4,晴,1,3歳未勝利,14,5,8,4.5,2,3,小沢大仁,53,ダ1700,良,1:49.3,0.2,10-9-6-2,30.0-38.5,38.1,450(0),デルマオシダシ
9,2023/05/28,1京都12,曇,1,3歳未勝利,16,7,13,11.6,4,5,田口貫太,51,ダ1400,良,1:26.0,0.7,10-6,34.9-38.2,37.5,450(-2),フィルムアクトレス
10,2023/04/15,2阪神7,雨,1,3歳未勝利,16,3,6,5.5,4,5,幸英明,54,ダ1400,不,1:25.6,1.0,3-3,35.7-36.7,37.2,452(+2),アロットドリーム
11,2023/03/26,2阪神2,雨,4,3歳未勝利,16,5,9,4.1,2,3,田口貫太,51,ダ1400,不,1:25.7,0.4,14-12,34.6-38.8,37.0,450(+2),リシャールケリー
12,2023/03/04,1阪神7,晴,1,3歳未勝利,13,5,7,17.6,5,2,田口貫太,51,ダ1400,良,1:26.8,0.5,7-7,35.8-38.0,37.7,448(0),ロンシャンクイーン
13,2023/02/05,1中京12,晴,2,3歳未勝利,15,5,8,51.8,8,5,角田大河,52,ダ1400,良,1:27.3,0.6,10-10,35.8-37.9,37.7,448(-8),スペキオサレジーナ
14,2023/01/21,1中京7,晴,2,3歳未勝利,12,5,6,74.3,9,6,小沢大仁,53,ダ1200,良,1:15.0,1.4,10-10,36.4-37.2,37.2,456(0),ルガル
15,2023/01/09,1中京4,晴,2,3歳未勝利,16,8,15,109.6,14,11,藤岡康太,54,ダ1200,良,1:15.0,1.5,2-4,35.7-37.8,39.2,456(-6),ワイアウ
16,2022/12/18,6阪神6,晴,3,2歳未勝利,15,5,8,342.9,10,12,藤岡康太,54,芝1600,良,1:37.5,2.2,12-11,36.0-34.5,35.6,462(+4),ハーパー
17,2022/11/27,5阪神8,晴,2,2歳未勝利,16,2,3,32.4,8,13,富田暁,54,芝1200,良,1:11.3,2.5,6-5,34.0-34.8,36.5,458(+6),ソフィアエール
18,2022/07/24,3小倉8,晴,1,2歳未勝利,12,7,10,22.9,6,9,幸英明,54,芝1200,良,1:09.4,1.0,7-7,33.3-35.1,35.7,452(+2),ニシノトキメキ
19,2022/07/10,3小倉4,晴,6,2歳新馬,14,3,3,13.4,5,6,幸英明,54,芝1200,良,1:10.0,0.5,11-10,34.8-34.7,34.4,450(0),アロマデローサ
