,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2021/10/24,盛岡,晴,3,3歳30万円以下,12,7,10,27.0,6,中,阿部英俊,54,芝1600,稍,,,11,0.0-37.9,,414(-4),インテグリフォリア
1,2021/10/11,盛岡,小雨,3,うまレター賞,9,5,5,26.9,5,3,阿部英俊,54,ダ1200,重,1:15.4,1.3,5-4,0.0-37.6,38.1,418(+3),アンゼンダイイチ
2,2021/10/04,盛岡,晴,4,C2五組,10,8,10,11.4,4,6,阿部英俊,54,ダ1200,良,1:16.3,2.4,7-8,0.0-38.5,38.5,415(+3),リリーホワイト
3,2021/09/19,盛岡,晴,9,はまぎく賞,12,2,2,182.3,10,8,阿部英俊,54,芝1700,稍,1:46.9,1.3,6-6-5-7,0.0-37.0,37.8,412(-3),キーチャンス
4,2021/09/06,盛岡,晴,8,オニキス賞,9,3,3,33.4,6,7,阿部英俊,54,芝1700,良,1:47.1,2.0,7-7-8-8,0.0-38.0,38.9,415(+4),キーチャンス
5,2021/08/29,盛岡,曇,8,3歳C2一組,11,8,11,8.7,4,4,阿部英俊,54,ダ1200,重,1:16.2,0.3,5-6,0.0-38.6,38.5,411(+2),ウィスク
6,2021/08/17,盛岡,曇,3,3歳35万円以下,12,2,2,11.1,4,2,阿部英俊,54,芝1600,稍,1:40.7,0.0,7-7-5-3,0.0-37.6,37.1,409(0),ラズベリーラバー
7,2021/08/02,盛岡,晴,4,3歳C2一組,9,4,4,24.1,6,5,阿部英俊,54,ダ1200,良,1:17.6,1.4,6-5,0.0-40.1,40.8,409(+5),ホークピラー
8,2021/07/20,盛岡,晴,1,メイセイオペラメモリ,10,6,6,7.4,3,3,阿部英俊,54,ダ1200,良,1:17.7,1.1,5-5,0.0-39.5,39.6,404(-3),フェアメーゲン
9,2021/07/05,盛岡,小雨,1,3歳C2三組,8,1,1,17.7,4,3,阿部英俊,54,ダ1200,稍,1:16.9,1.7,6-6,0.0-39.0,39.6,407(-11),ミツカネジュピター
10,2021/06/22,水沢,曇,2,3歳C2四組,9,2,2,5.3,3,6,阿部英俊,54,ダ1300,良,1:26.2,1.9,6-5-6-4,0.0-41.0,42.0,418(+16),セイギャラクシー
11,2021/05/16,2東京8,小雨,4,3歳未勝利,11,4,4,218.0,10,10,酒井学,54,芝2000,良,2:03.2,1.8,7-6-5,37.7-34.4,35.7,402(0),マイネルヒッツェ
12,2021/04/24,2東京1,晴,4,3歳未勝利,18,4,7,106.1,11,13,木幡巧也,54,芝1800,良,1:47.8,2.2,14-13-12,34.3-34.5,35.4,402(-6),ジュリアバローズ
13,2021/01/24,1中京8,小雨,6,3歳新馬,15,6,10,59.3,9,8,酒井学,54,芝1600,不,1:38.7,1.7,11-11-11,36.5-36.1,37.1,408(0),ジャスティンカフェ
