,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2020/07/22,名古屋,晴,11,名古屋CCアポロ賞,10,7,7,2.0,1,1,西村淳也,57,ダ1400,重,1:29.2,-0.2,1-1-1,0.0-39.3,39.3,489(-7),(タイドオブハピネス)
1,2020/05/17,1新潟4,曇,7,4歳以上1勝クラス,15,2,3,22.2,9,11,西村淳也,57,ダ1200,稍,1:12.6,1.0,5-4,33.9-37.7,38.1,496(-8),シルバークレイン
2,2020/05/02,1福島7,晴,9,4歳以上1勝クラス,16,5,9,61.4,13,5,西村淳也,56,ダ1150,良,1:09.8,1.3,10-9,31.8-36.7,37.4,504(0),サウンドカナロア
3,2020/02/09,1小倉8,曇,2,4歳以上1勝クラス,14,5,7,67.4,13,14,柴山雄一,57,ダ1000,良,1:01.3,2.9,9-12,34.2-35.7,37.7,504(+16),ノボベイビー
4,2019/11/09,3福島3,晴,9,3歳以上1勝クラス,16,1,2,27.0,7,16,団野大成,53,ダ1150,良,1:10.2,1.4,7-7,31.2-37.6,38.2,488(+6),サンマルベスト
5,2019/07/31,園田,晴,10,JRA交流金剛山特別,10,7,7,2.9,2,1,西村淳也,54,ダ1400,良,1:28.0,-0.3,3-2-2-1,0.0-39.2,39.0,482(+4),(ディーズファンシー)
6,2019/06/02,3阪神2,曇,2,3歳未勝利,16,3,5,5.1,2,8,西村淳也,54,ダ1200,良,1:14.1,1.0,4-4,35.3-37.8,38.3,478(-4),テイエムイブシギン
7,2019/03/23,2中京5,曇,3,3歳未勝利,16,8,16,5.2,2,8,菱田裕二,56,ダ1200,良,1:14.4,0.9,5-5,35.7-37.8,38.4,482(+4),エルズリー
8,2019/03/10,2中京2,曇,2,3歳未勝利,16,3,6,2.6,1,2,西村淳也,53,ダ1200,良,1:14.0,0.0,1-1,35.4-38.6,38.6,478(-4),ダイメイサツキ
9,2018/11/11,5京都4,晴,1,2歳未勝利,14,6,9,4.8,2,2,ルメール,55,ダ1200,稍,1:13.2,0.1,4-2,35.6-37.5,37.2,482(+8),モズエロイコ
10,2018/10/28,4京都9,晴,5,2歳新馬,15,2,2,26.1,8,8,幸英明,55,芝1600,良,1:37.4,1.5,1-1,35.5-35.6,37.1,474(0),メトロポール
