,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2019/12/18,名古屋,曇,1,C26組,10,7,8,280.5,10,10,横井将人,56,ダ800,重,0:53.8,3.7,6,0.0-36.3,39.0,450(-1),ライブリーホーム
1,2019/12/10,名古屋,晴,1,C27組,10,3,3,95.9,8,8,横井将人,56,ダ800,良,0:54.0,3.5,7,0.0-36.5,39.1,451(+1),グランディール
2,2019/11/26,名古屋,曇,2,C28組,10,8,9,220.8,10,9,横井将人,56,ダ1400,良,1:36.8,2.8,4-4-7,0.0-41.4,43.8,450(0),ファカレワレワ
3,2019/11/13,名古屋,晴,3,C15組,9,8,9,227.8,9,8,横井将人,56,ダ1400,良,1:36.6,4.7,9-9-9,0.0-39.9,41.9,450(+7),ジェミニキング
4,2019/10/09,金沢,晴,1,C216,9,1,1,144.7,8,8,藤田弘治,56,ダ1400,重,1:38.3,6.5,9-9-9-8,0.0-39.4,43.2,443(-3),アポロノワキザシ
5,2019/09/23,金沢,曇,1,C216,9,3,3,170.6,8,9,服部大地,56,ダ900,良,1:02.7,5.9,9-9,0.0-36.9,39.6,446(+3),デルマアンバリッド
6,2019/08/27,金沢,曇,1,3歳B　9,9,2,2,85.2,9,中,服部大地,56,ダ1400,良,,,9-9-9-9,0.0-39.8,,443(-2),ヤースミーン
7,2019/08/13,金沢,晴,3,3歳B　9,11,6,7,60.3,10,10,藤田弘治,56,ダ1500,良,1:47.6,7.1,11-11-11-11,0.0-41.4,44.0,445(-1),ダイユウブライアン
8,2019/07/28,金沢,晴,2,3歳B　7,8,5,5,85.5,7,7,沖静男,56,ダ1400,不,1:35.6,5.2,8-7-7-7,0.0-39.9,41.7,446(+4),ノースカガヤキ
9,2019/07/14,金沢,曇,2,3歳B　7,9,7,8,48.3,7,7,葛山晃平,56,ダ1400,稍,1:39.5,6.9,7-7-7-9,0.0-39.2,43.1,442(-8),メイショウハクト
10,2019/05/27,盛岡,晴,8,アメジスト賞,11,8,11,51.3,9,11,岩本怜,55,ダ1600,良,1:44.2,5.9,7-11,0.0-37.7,42.1,450(0),ウインメテオーラ
11,2019/04/21,1福島6,曇,1,3歳未勝利,16,7,13,93.8,14,16,横山武史,55,ダ1150,良,1:14.1,5.3,16-16,31.4-37.4,39.8,450(0),クールティアラ
