,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2022/12/10,6中京3,晴,10,犬山特別(2勝クラス),16,1,2,10.6,4,13,幸英明,57,ダ1900,良,2:02.1,1.8,7-8-9-9,30.0-39.2,39.9,512(+2),コルドンルージュ
1,2022/09/24,5中京6,晴,12,3歳以上2勝クラス,13,2,2,7.1,3,6,鮫島克駿,57,ダ1800,稍,1:53.3,1.4,9-9-11-11,36.4-39.0,39.3,510(-4),キュールエフウジン
2,2022/09/10,5中京1,晴,9,日進特別(2勝クラス),13,3,3,9.0,3,2,鮫島克駿,57,ダ1800,重,1:50.7,1.1,7-7-4-4,37.2-36.2,36.9,514(0),メイショウユズルハ
3,2022/06/19,3阪神2,晴,12,3歳以上2勝クラス,10,8,10,6.5,3,5,坂井瑠星,57,ダ1800,良,1:53.8,1.6,8-8-7-7,38.5-37.3,37.9,514(-4),ピュアジャッジ
4,2022/05/29,3中京8,晴,9,香嵐渓特別(2勝クラス),9,3,3,11.2,5,2,坂井瑠星,57,ダ1900,良,1:59.4,0.4,3-3-3-3,32.0-36.1,36.1,518(-6),ゲンパチハマジ
5,2022/04/10,2阪神6,晴,8,吹田特別(2勝クラス),13,8,12,32.8,9,7,吉田隼人,57,ダ1800,良,1:53.8,0.5,13-12-13-11,38.3-38.5,37.6,524(-2),メイショウミカワ
6,2022/03/26,2中京5,雨,9,天白川特別(2勝クラス),14,7,12,30.6,9,7,藤井勘一,57,ダ1900,重,2:00.0,1.1,6-6-7-6,30.2-37.2,37.8,526(+8),スレイマン
7,2022/01/05,1中京1,晴,7,4歳以上2勝クラス,14,3,3,4.0,2,5,Ｃ．デム,57,ダ1900,良,2:01.3,0.6,7-7-3-3,31.3-38.4,38.7,518(+6),クリノドラゴン
8,2021/12/11,6中京3,曇,10,犬山特別(2勝クラス),16,1,2,14.3,7,2,吉田隼人,57,ダ1900,良,2:00.0,0.0,5-4-8-7,30.1-39.2,38.6,512(+2),ベルジュネス
9,2021/10/02,5中京8,晴,8,3歳以上2勝クラス,13,8,12,5.9,3,5,松山弘平,57,ダ1900,良,2:00.0,0.7,5-5-6-6,30.9-37.7,38.0,510(-4),サンライズシェリー
10,2021/09/11,5中京1,曇,9,日進特別(2勝クラス),11,2,2,8.7,4,3,松山弘平,57,ダ1800,稍,1:51.4,0.6,4-4-4-4,37.0-35.8,36.0,514(-4),ケイアイロベージ
11,2021/07/25,3新潟2,晴,9,苗場特別(2勝クラス),15,8,15,22.1,7,3,福永祐一,57,ダ1800,良,1:52.4,0.6,5-5-4-4,36.7-37.5,37.7,518(+10),キンノマサカリ
12,2020/07/26,2新潟2,曇,10,苗場特別(2勝クラス),14,3,4,7.9,4,6,川田将雅,57,ダ1800,稍,1:52.7,1.5,6-5-6-7,35.9-36.5,37.6,508(-10),ツブラナヒトミ
13,2020/06/28,3東京8,曇,9,日野特別(2勝クラス),16,8,16,7.4,3,8,石橋脩,57,ダ1600,不,1:36.4,0.8,8-8,34.6-36.6,36.8,518(+6),グトルフォス
14,2020/04/11,2阪神5,晴,12,4歳以上2勝クラス,16,6,12,2.6,1,4,岩田望来,56,ダ1800,良,1:54.0,0.6,6-6-4-3,37.1-38.5,38.7,512(-2),シールドヴォルト
15,2020/02/22,2京都7,曇,12,4歳以上2勝クラス,16,1,2,3.9,1,3,シュタル,57,ダ1800,不,1:49.9,0.1,4-4-4-4,35.7-37.1,36.7,514(0),クレスコブレイブ
16,2020/02/02,2京都2,晴,9,大津特別(2勝クラス),9,4,4,10.4,6,3,シュタル,57,ダ1800,良,1:53.5,0.1,6-5-6-6,37.3-36.3,35.8,514(+6),ダノンテイオー
17,2019/11/16,5京都5,晴,8,3歳以上2勝クラス,16,6,12,5.7,2,7,スミヨン,57,ダ1800,良,1:52.0,0.9,6-6-6-5,35.8-37.1,37.3,508(+4),ロードレガリス
18,2019/10/26,4京都8,曇,8,3歳以上2勝クラス,13,4,4,3.6,1,3,スミヨン,57,ダ1900,重,1:57.2,0.0,7-6-5-5,29.9-37.3,36.9,504(+2),アノ
19,2019/10/05,4京都1,晴,10,北國新聞杯(2勝クラス),14,2,2,9.5,5,5,福永祐一,57,ダ1800,稍,1:51.8,0.8,8-7-8-8,35.9-37.6,37.5,502(+2),ダノンロイヤル
20,2019/07/13,3中京5,小雨,10,インディアT(2勝クラス),16,4,8,3.3,1,5,川田将雅,55,ダ1900,重,1:58.6,1.0,9-9-8-8,29.6-37.4,37.1,500(0),ブラックウォーリア
21,2019/06/15,3阪神5,晴,9,鷹取特別(2勝クラス),12,4,8,4.2,3,2,川田将雅,57,ダ2000,重,2:05.4,0.3,10-10-7-4,34.0-38.9,38.6,500(-2),アッシェンプッテル
22,2019/05/19,3京都10,晴,12,4歳以上1000万下,16,1,2,3.6,1,6,三浦皇成,57,ダ1800,良,1:54.0,0.8,8-9-10-9,37.5-37.1,37.0,502(0),ゼンノワスレガタミ
23,2019/03/30,2阪神3,雨,12,4歳以上1000万下,15,6,11,10.0,4,5,川又賢治,56,ダ1800,稍,1:52.9,0.8,10-11-10-9,37.6-37.1,37.2,502(-2),スズカガルチ
24,2019/03/09,2中京1,晴,12,瀬戸特別(1000万下),14,6,9,5.6,2,中,北村友一,57,ダ1800,良,,,,38.2-37.5,,504(-6),アイファーイチオー
25,2019/02/16,2京都7,曇,8,4歳以上1000万下,9,8,9,4.9,3,3,ルメール,56,ダ1900,良,1:59.8,0.6,3-4-4-4,30.4-37.7,37.9,510(+16),ヒストリーメイカー
26,2018/09/02,2小倉12,晴,10,西日本スポーツ杯(1000万下),16,7,14,10.7,5,10,北村友一,54,ダ1700,重,1:44.6,1.2,13-14-13-13,29.4-37.3,37.7,494(-4),スズカフリオーソ
27,2018/08/05,2新潟4,曇,11,レパードS(GIII),15,4,7,83.8,11,7,北村宏司,56,ダ1800,良,1:53.3,1.3,10-10-11-13,36.6-37.8,38.2,498(+8),グリム
28,2018/05/20,3京都10,晴,5,3歳500万下,16,5,9,3.3,2,1,幸英明,56,ダ1800,良,1:52.8,-0.1,12-12-9-7,36.2-38.7,38.1,490(-2),(テイエムギフテッド)
29,2018/04/22,3京都2,晴,5,3歳500万下,16,7,14,4.6,2,4,川田将雅,56,ダ1800,良,1:53.3,0.6,9-9-5-4,35.6-39.1,38.9,492(-2),サクラアリュール
30,2018/03/18,1阪神8,曇,6,3歳500万下,14,4,5,6.7,3,2,藤岡佑介,56,ダ1800,良,1:53.4,0.9,5-6-4-4,36.9-37.3,37.9,494(0),テーオーエナジー
31,2018/03/04,1阪神4,晴,6,3歳500万下,16,6,11,5.5,2,4,小牧太,56,ダ1800,良,1:53.8,1.1,5-4-2-2,36.1-38.2,39.1,494(+2),オメガパフューム
32,2017/11/18,5京都5,曇,9,もちの木賞(500万下),13,5,8,13.7,4,5,小牧太,55,ダ1800,重,1:51.5,0.5,13-13-13-11,36.0-36.6,35.9,492(-2),ビッグスモーキー
33,2017/10/01,4阪神9,晴,1,2歳未勝利,13,6,8,7.3,4,1,小牧太,54,ダ1800,良,1:55.2,-0.8,3-3-4-2,37.1-39.2,38.9,494(-8),(ビップデヴィット)
34,2017/09/17,4阪神4,曇,5,2歳新馬,14,3,4,36.1,9,6,松山弘平,54,芝1800,稍,1:48.6,0.9,8-9,36.4-34.8,35.1,502(0),リュクスポケット
