,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202503030203,2025/11/09,福島,曇,03,3歳以上1勝クラス,1勝クラス,30,3,4,5.2,3,7,角田大和,56,ダート,1700,良,0:1:47.2,1.5,14-12-3-3,38.8,478,ドゥラリス
1,202501020412,2025/08/31,札幌,曇,12,3歳以上1勝クラス,1勝クラス,12,8,12,4.7,4.0,2,和田陽希,52.0,ダート,1700,稍重,0:1:45.5,0.1,3-3-2-2,37.6,476,アイオリア
2,202501010708,2025/08/16,札幌,晴,08,3歳以上1勝クラス,1勝クラス,14,3,3,8.6,4.0,4,和田陽希,52.0,ダート,1700,良,0:1:46.3,0.5,8-8-7-8,38.6,466,ゼロスネーク
3,202501010109,2025/07/26,札幌,小雨,09,3歳以上1勝クラス,1勝クラス,13,4,4,58.2,10.0,2,和田陽希,52.0,ダート,1700,良,0:1:45.6,0.1,2-2-1-1,38.2,478,ショウナンヤッホー
4,202505020906,2025/05/24,東京,曇,06,3歳1勝クラス,1勝クラス,13,4,5,199.3,12.0,10,原優介,57.0,ダート,1600,良,0:1:39.1,1.2,3-3,37.5,478,フィリップバローズ
5,202507020504,2025/03/29,中京,曇,04,3歳未勝利,未勝利,13,1,1,5.1,2.0,4,永島まな,55.0,ダート,1800,稍重,0:1:54.9,1.2,3-2-4-4,39.5,486,メイショウソウセキ
6,202509010603,2025/03/16,阪神,小雨,03,3歳未勝利,未勝利,16,5,10,4.4,2.0,6,吉村誠之,55.0,ダート,1400,稍重,0:1:28.1,1.9,5-4,40.4,490,サンマルノヴェル
7,202508010303,2025/02/10,京都,晴,03,3歳未勝利,未勝利,12,4,4,10.0,4.0,3,橋木太希,54.0,ダート,1400,良,0:1:27.5,1.6,2-2,39.1,484,エンダードラゴン
8,202507010902,2025/01/26,中京,晴,02,3歳未勝利,未勝利,16,7,14,7.5,3.0,4,酒井学,57.0,ダート,1400,良,0:1:26.7,0.1,2-3,39.2,488,スリーソング
9,202507010402,2025/01/12,中京,曇,02,3歳未勝利,未勝利,16,7,14,66.1,12.0,3,永島まな,55.0,ダート,1400,良,0:1:26.6,1.1,3-3,39.1,486,レーティッシュ
10,202407030603,2024/09/21,中京,晴,03,2歳未勝利,未勝利,16,6,11,22.8,6.0,8,永島まな,53.0,ダート,1400,良,0:1:26.9,1.7,10-12,39.3,478,ユウトザユウト
11,202407020102,2024/08/10,中京,晴,02,2歳未勝利,未勝利,16,7,14,33.0,8.0,6,永島まな,53.0,ダート,1200,良,0:1:13.7,1.5,6-6,38.4,476,アーデルリーベ
12,202410030606,2024/07/14,小倉,雨,06,2歳新馬,新馬,8,2,2,7.9,3.0,5,永島まな,53.0,芝,1200,不良,0:1:12.5,1.2,3-2,37.1,478,ラブアイミー
