,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/07/27,1札幌3,曇,6,3歳以上1勝クラス,12,8,11,16.7,7,5,伊藤工真,56,ダ1000,良,0:59.7,1.0,3-4,34.6-35.5,36.1,444(+2),ムーム
1,2024/06/01,3東京1,晴,7,3歳以上1勝クラス,18,2,4,204.0,13,16,伊藤工真,56,芝1400,良,1:21.4,1.1,12-13,34.2-34.2,34.3,442(+4),サクセスカラー
2,2024/05/05,1新潟4,晴,7,4歳以上1勝クラス,16,4,7,18.8,6,8,津村明秀,56,芝1400,良,1:23.1,0.5,10-10,34.3-36.3,35.7,438(-6),アスクドリームモア
3,2024/03/09,1中京1,晴,12,4歳以上1勝クラス,18,7,13,78.1,13,10,河原田菜,52,芝1400,良,1:22.0,0.4,10-10,33.3-36.4,35.9,444(-4),スクルトゥーラ
4,2024/01/14,1中山5,晴,6,4歳以上1勝クラス,15,6,12,5.2,4,11,津村明秀,56,ダ1200,稍,1:13.4,1.5,3-2,34.4-37.5,38.6,448(+12),アンスリウム
5,2023/10/15,4東京5,小雨,6,3歳以上1勝クラス,16,2,3,6.1,3,7,戸崎圭太,55,ダ1300,不,1:18.7,0.8,5-5,29.3-36.4,36.7,436(+4),ウォルラス
6,2023/09/24,4中山7,晴,8,3歳以上1勝クラス,16,3,6,6.4,3,11,佐々木大,53,ダ1200,稍,1:13.2,1.8,10-10,33.2-38.2,38.4,432(-6),トモジャミ
7,2023/05/13,2東京7,小雨,6,3歳1勝クラス,16,8,16,24.1,9,4,津村明秀,54,ダ1400,稍,1:23.4,0.6,12-10,35.0-35.9,35.5,438(-4),レディフォース
8,2023/04/16,3中山8,晴,5,3歳1勝クラス,16,7,14,18.3,7,7,津村明秀,54,ダ1200,重,1:11.4,0.8,5-2,33.9-36.7,37.1,442(+2),スクーバー
9,2023/01/14,1中山5,曇,1,3歳未勝利,16,5,9,1.9,1,1,津村明秀,54,ダ1200,良,1:12.0,-0.8,2-2,34.6-37.4,37.3,440(-4),(レアジーニアス)
10,2022/12/24,5中山7,晴,1,2歳未勝利,16,1,2,7.1,3,2,津村明秀,54,ダ1200,稍,1:12.0,0.0,4-4,34.6-37.4,37.1,444(0),サイモンギフト
11,2022/10/22,4東京6,曇,1,2歳未勝利,13,7,11,4.8,4,4,松山弘平,54,ダ1600,良,1:40.0,0.6,2-3,35.4-38.5,38.7,444(-2),メリオルヴィータ
12,2022/10/01,4中山8,晴,6,2歳新馬,16,3,5,16.4,4,3,佐々木大,51,ダ1200,良,1:13.1,1.4,9-7,34.9-36.8,37.2,446(0),オメガシンフォニー
