,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/02/17,名古屋,晴,11,三河湖特別,10,8,9,12.7,6,中,塚本征吾,56,ダ920,稍,,,5,0.0-36.8,,481(-2),ヒナアラレ
1,2023/02/02,名古屋,晴,8,C9組,10,2,2,2.1,1,1,岡部誠,56,ダ1500,良,1:38.0,-0.6,1-1-1,0.0-38.9,38.9,483(+5),(エスシーシリュウ)
2,2023/01/19,名古屋,晴,6,C11組,10,8,9,3.4,2,3,岡部誠,56,ダ1500,稍,1:37.0,0.3,3-3-2,0.0-38.5,38.5,478(0),リアルモンスター
3,2023/01/06,名古屋,曇,5,C13組,10,8,10,6.1,2,2,渡辺竜也,56,ダ1500,良,1:37.5,2.2,2-2-3,0.0-37.2,39.1,478(-5),シルバーペコ
4,2022/12/22,名古屋,小雨,6,C11組,12,5,5,3.4,2,2,岡部誠,56,ダ1500,稍,1:39.2,0.5,1-1-1,0.0-39.7,40.2,483(+11),アストロパワー
5,2022/12/07,名古屋,晴,2,C14組,12,5,5,12.0,4,3,岡部誠,56,ダ1500,良,1:37.3,0.8,2-2-3,0.0-39.3,39.9,472(+2),ミザール
6,2022/11/24,名古屋,晴,1,のんたんお誕生日おめ,12,5,5,20.3,4,4,渡辺竜也,56,ダ920,重,0:57.5,1.6,5,0.0-36.1,37.3,470(0),キングスレイヤー
7,2022/11/09,名古屋,晴,7,C17組,12,5,5,28.5,4,3,宮下瞳,54,ダ1500,良,1:37.0,0.6,6-4-4,0.0-39.5,39.5,470(-2),キャプテンローレル
8,2022/10/26,名古屋,晴,6,第1回ルネッタ見月杯,12,4,4,12.4,6,8,岡部誠,56,ダ1500,良,1:38.3,2.1,3-5-7,0.0-39.0,40.7,472(-3),サノプリ
9,2022/10/12,名古屋,晴,6,C18組,12,8,12,3.2,2,3,岡部誠,56,ダ1500,稍,1:38.2,0.3,2-2-2,0.0-40.8,40.8,475(+9),ヒロシゲダンディ
10,2022/09/28,名古屋,曇,4,都丸ちよ生誕祭?ちよ,12,1,1,37.8,9,7,渡辺竜也,56,ダ1500,良,1:39.2,2.2,9-10-10,0.0-39.6,40.7,466(+5),メイマックス
11,2022/09/14,名古屋,晴,3,3歳7組,10,3,3,2.8,1,2,岡部誠,56,ダ1500,良,1:38.9,0.2,4-4-3,0.0-41.6,40.8,461(-1),メイショウトリデ
12,2022/08/14,2札幌2,曇,2,3歳未勝利,12,8,12,26.0,8,11,斎藤新,56,ダ2400,稍,2:41.7,5.1,3-6-9-9,39.7-39.3,42.5,462(+2),ウインアラジン
13,2022/07/16,1函館11,小雨,5,3歳未勝利,16,4,8,136.3,16,13,斎藤新,56,芝2000,稍,2:06.1,1.5,8-9-13-15,36.3-38.1,38.4,460(+2),オウケンムーンアイ
14,2022/06/18,1函館3,晴,7,3歳未勝利,9,2,2,79.1,9,8,斎藤新,56,芝2600,良,2:44.0,2.4,1-1-1-2,37.2-35.9,38.3,458(0),レッドファーロ
15,2022/05/01,1福島6,曇,6,3歳未勝利,13,2,2,79.8,9,7,斎藤新,56,芝2600,稍,2:44.4,1.6,3-3-2-2,36.1-36.8,38.4,458(0),マイネルメサイア
16,2022/03/06,1阪神8,曇,5,3歳未勝利,15,6,11,167.6,14,15,藤岡康太,56,芝2200,良,2:16.7,2.1,1-1-1-2,35.4-36.5,38.6,458(-4),クワイエットホーク
17,2022/02/19,1阪神3,小雨,6,3歳未勝利,15,8,16,293.8,14,7,藤岡康太,56,芝2400,良,2:29.2,1.0,1-1-1-1,36.7-34.4,35.4,462(+10),アップデート
18,2021/12/04,6中京1,晴,4,2歳未勝利,16,1,1,24.3,6,15,吉田隼人,55,芝1600,良,1:37.3,1.8,13-14-15,36.5-35.4,35.5,452(-2),スピードグラマー
19,2021/10/31,5新潟8,晴,2,2歳未勝利,11,6,6,8.8,5,8,亀田温心,54,芝2000,良,2:07.1,1.8,3-4-6-7,38.4-35.7,36.8,454(+4),インダミタブル
20,2021/09/20,5中京5,曇,2,2歳未勝利,10,7,8,3.0,2,5,松若風馬,54,ダ1800,稍,1:56.5,3.5,4-4-5-6,37.5-37.3,40.3,450(+4),ウェルカムニュース
21,2021/08/29,4小倉6,晴,5,2歳新馬,14,4,5,24.7,7,3,松若風馬,54,芝2000,良,2:01.9,1.0,3-4-4-2,35.2-35.5,36.2,446(0),マテンロウスカイ
