,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/07/15,盛岡,晴,12,マーキュリーC(JpnIII),14,5,7,88.7,9,7,下原理,54,ダ2000,良,2:06.0,2.2,5-5-3-4,0.0-38.1,39.7,483(-18),クラウンプライド
1,2024/06/12,園田,晴,11,あじさい特別A1A2,10,7,7,1.6,1,7,下原理,58,ダ1700,良,1:54.8,1.1,7-7-7-7,0.0-40.2,40.8,501(+8),メトセラ
2,2024/01/03,園田,曇,11,新春賞(重賞),11,8,11,1.7,1,1,下原理,58,ダ1870,良,2:03.4,-0.2,4-3-3-2,0.0-38.8,38.7,493(0),(ナムラタタ)
3,2023/12/14,園田,曇,11,近江米特別A1A2,12,3,3,1.3,1,1,下原理,58,ダ1700,稍,1:51.7,0.0,3-4-2-2,0.0-40.1,39.9,493(-4),(サンビュート)
4,2023/11/16,名古屋,晴,11,東海菊花賞(重賞),12,8,12,1.4,1,2,下原理,57,ダ2100,良,2:16.1,0.3,4-2-2,0.0-39.1,39.3,497(+11),アンタンスルフレ
5,2023/09/24,佐賀,晴,6,鳥栖大賞(重賞),11,7,9,1.3,1,1,下原理,56,ダ2000,重,2:07.9,-0.2,3-2-1-2,0.0-37.7,37.7,486(+10),(デュープロセス)
6,2023/08/12,3小倉1,晴,11,阿蘇S(OP),16,4,8,4.7,2,5,西村淳也,57,ダ1700,良,1:42.3,0.3,4-4-3-3,29.0-36.8,36.8,476(+8),キングズソード
7,2023/06/03,3東京1,晴,11,アハルテケS(OP),16,8,15,4.1,2,3,永野猛蔵,58,ダ1600,重,1:34.6,0.8,12-12,34.6-35.4,35.4,468(-6),タイセイサムソン
8,2023/04/22,2東京1,晴,11,オアシスS(L),16,2,3,24.7,6,4,永野猛蔵,57,ダ1600,良,1:36.4,0.1,15-13,34.9-36.9,35.8,474(-4),コンシリエーレ
9,2023/04/08,1福島1,曇,11,吾妻小富士S(OP),15,4,6,3.6,1,3,西村淳也,57,ダ1700,良,1:44.7,0.1,3-3-3-3,30.0-38.0,37.8,478(-2),ブラックアーメット
10,2023/01/15,1小倉2,曇,11,門司S(OP),14,6,10,3.7,1,2,西村淳也,58,ダ1700,重,1:42.1,0.1,3-3-2-2,29.0-36.4,36.4,480(-4),ロッシュローブ
11,2022/12/10,5中山3,晴,11,師走S(L),16,8,15,3.0,1,13,津村明秀,55,ダ1800,良,1:54.2,2.3,2-2-2-2,35.8-37.9,40.0,484(+6),キタノヴィジョン
12,2022/08/21,4小倉4,晴,10,薩摩S(3勝クラス),16,3,5,4.2,2,1,西村淳也,56,ダ1700,重,1:41.6,-0.1,2-2-4-2,29.0-36.7,36.5,478(+2),(ジレトール)
13,2022/07/09,3小倉3,晴,10,インディアT(2勝クラス),12,3,3,4.9,3,1,西村淳也,57,ダ1700,重,1:42.7,-0.2,1-1-1-1,29.1-36.8,36.8,476(-6),(トウセツ)
14,2022/03/27,2阪神2,晴,8,4歳以上1勝クラス,11,7,8,3.9,2,1,中井裕二,57,ダ1800,稍,1:52.4,-0.3,2-2-2-2,37.6-37.5,37.4,482(0),(キースローガン)
15,2021/05/16,3中京4,小雨,7,4歳以上1勝クラス,10,6,7,1.9,1,3,中井裕二,57,ダ1800,稍,1:54.0,0.7,6-6-4-4,38.3-38.1,38.4,482(-12),グレースルビー
16,2021/04/25,2阪神10,晴,7,4歳以上1勝クラス,9,4,4,2.5,2,2,中井裕二,57,ダ1800,良,1:53.9,0.2,1-1-1-1,37.6-37.6,37.8,494(+10),ダディーズメジャー
17,2020/01/13,1京都5,晴,2,3歳未勝利,16,1,2,1.8,1,1,川田将雅,56,ダ1800,稍,1:54.7,-1.2,1-1-1-1,36.9-38.9,38.9,484(-2),(ジロー)
18,2019/09/22,4阪神7,曇,5,2歳新馬,11,6,7,2.0,1,3,川田将雅,54,芝2000,良,2:02.2,0.3,3-3-2-2,35.9-34.4,34.6,486(0),チュウワノキセキ
