,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/08/27,門別,雨,12,鶴居タンチョウメモリ,7,1,1,,,除,桑村真明,54,ダ1200,不,,,,0.0-36.7,,456(+6),サラキャサリン
1,2024/07/30,門別,晴,11,ノウゼンカズラ特別,8,8,8,,,取,宮崎光行,55,ダ1200,重,,,,0.0-38.6,,計不,ラッキーホープ
2,2024/07/18,門別,晴,12,ノースクイーンC(重賞),12,4,4,204.9,9.0,8,宮崎光行,56,ダ1800,良,1:58.1,1.7,8-9-10-8,0.0-39.3,39.9,450(-4),ラブラブパイロ
3,2024/06/18,門別,曇,11,日高最強説特別,8,7,7,2.8,2.0,5,小野楓馬,53,ダ1200,良,1:15.7,2.3,2-2,0.0-37.8,40.1,454(+2),ブリックロード
4,2024/05/23,門別,晴,12,ヒダカソウカップ〔H(重賞),12,5,5,47.9,9.0,4,宮崎光行,55,ダ1600,良,1:43.5,1.7,9-11-10-7,0.0-39.6,40.2,452(+2),サンオークレア
5,2024/05/08,門別,曇,11,シャクヤク特別,7,6,6,3.8,2.0,3,松井伸也,55,ダ1200,稍,1:15.0,0.3,1-1,0.0-38.2,38.5,450(+2),ジャスパーメジャー
6,2024/04/24,門別,曇,9,ナデシコ特別,12,1,1,11.8,5.0,2,松井伸也,54,ダ1200,良,1:13.9,0.2,3-3,0.0-38.6,38.3,448(-6),ブリックロード
7,2024/03/03,2中山4,晴,12,4歳以上2勝クラス,16,2,4,100.5,13.0,9,木幡巧也,56,ダ1200,稍,1:12.3,1.3,9-9,33.6-37.4,37.5,454(-6),ロレンツォ
8,2023/12/03,5中山2,晴,12,3歳以上2勝クラス,16,6,12,42.2,11.0,16,木幡巧也,56,ダ1200,良,1:15.3,3.7,4-8,33.8-37.8,41.2,460(-10),シゲルファンノユメ
9,2023/09/17,4中山4,晴,9,浦安特別(2勝クラス),16,1,1,30.0,10.0,16,菅原明良,56,ダ1200,良,1:16.7,5.1,2-3,34.2-37.4,42.3,470(0),ダルダヌス
10,2023/08/13,3新潟2,晴,9,浦佐特別(2勝クラス),15,3,5,28.4,8.0,14,田辺裕信,56,ダ1200,良,1:13.5,2.2,12-11,34.1-37.2,37.5,470(+22),メイショウミツヤス
11,2023/05/07,2東京6,雨,8,4歳以上2勝クラス,16,6,11,12.2,4.0,12,田辺裕信,56,ダ1300,良,1:20.0,2.5,7-7,29.2-36.8,38.1,448(+4),サザンエルフ
12,2023/04/02,3中山4,曇,12,4歳以上2勝クラス,16,3,5,23.2,8.0,11,菅原明良,56,ダ1200,良,1:12.3,1.2,2-2,34.2-36.9,38.1,444(-4),ヴァンデリオン
13,2023/02/26,2中山2,晴,8,4歳以上1勝クラス,16,4,8,4.9,3.0,1,菅原明良,56,ダ1200,良,1:12.1,-0.2,1-1,34.4-37.7,37.7,448(-12),(カラパタール)
14,2022/11/27,5東京8,晴,7,3歳以上1勝クラス,16,1,2,17.1,7.0,16,菅原明良,54,ダ1400,稍,1:28.5,4.0,1-1,35.4-36.7,40.7,460(+24),アイスマン
15,2022/03/27,3中山2,曇,5,3歳1勝クラス,15,6,10,20.7,10.0,14,三浦皇成,54,ダ1200,重,1:13.0,2.3,3-3,33.3-37.4,39.3,436(+2),ミユキアイラブユー
16,2022/02/12,1東京5,晴,1,3歳未勝利,15,3,5,5.4,3.0,1,三浦皇成,54,ダ1300,重,1:18.8,0.0,2-2,30.3-35.9,35.8,434(-6),(イグザルト)
17,2022/01/15,1中山5,晴,1,3歳未勝利,16,3,6,2.6,1.0,3,三浦皇成,54,ダ1200,稍,1:13.3,0.5,1-1,34.4-38.4,38.9,440(-2),アレクサンドラ
18,2021/11/20,2福島5,晴,4,2歳未勝利,16,6,11,3.9,2.0,6,丹内祐次,54,芝1200,良,1:10.6,1.0,2-3,34.9-34.7,35.4,442(0),セリノーフォス
19,2021/11/07,2福島2,晴,2,2歳未勝利,16,7,13,10.0,6.0,2,丹内祐次,54,芝1200,良,1:09.1,0.1,3-3,33.5-35.5,35.4,442(-6),アドヴァイス
20,2021/10/23,4東京5,晴,4,2歳新馬,18,2,4,5.8,3.0,4,石川裕紀,54,芝1400,稍,1:23.2,0.5,1-1,35.8-34.9,35.4,448(0),スクルトゥーラ
