,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2022/09/08,笠松,曇,3,ホロライブ獅白ぼたん,9,2,2,119.8,8,6,大原浩司,54,ダ1400,稍,1:35.3,2.5,1-1-5,0.0-39.8,42.3,464(-2),ナリノレッドスター
1,2022/08/24,笠松,晴,7,C11・C14組,9,1,1,78.3,7,8,大原浩司,55,ダ1400,良,1:36.7,4.9,1-1-4,0.0-39.7,44.6,466(+5),メモリーアンクル
2,2022/08/11,笠松,晴,6,細江純子笠松けいば来,9,2,2,34.1,6,9,深澤杏花,50,ダ1400,良,1:37.3,6.1,1-1-7,0.0-39.7,45.8,461(+3),ジュドヴァーグ
3,2022/07/27,笠松,曇,7,C10・C13組,9,2,2,31.3,7,9,深澤杏花,51,ダ1400,良,1:36.3,4.5,1-1-3,0.0-40.4,44.9,458(+7),ロリポップ
4,2022/07/13,笠松,晴,7,C12・C15組,10,4,4,5.9,4,6,深澤杏花,51,ダ1400,稍,1:35.5,0.8,2-2-1,0.0-42.6,43.3,451(+2),マイネルケイローン
5,2022/06/28,笠松,晴,6,C11・C14組,10,2,2,67.6,8,8,深澤杏花,51,ダ1400,良,1:38.3,5.0,1-1-3,0.0-41.5,46.5,449(0),ジョイライド
6,2022/06/16,笠松,曇,4,C12組,10,4,4,46.0,8,9,大原浩司,54,ダ1400,重,1:34.4,1.6,2-2-4,0.0-41.7,43.2,449(+1),ナロー
7,2022/06/01,笠松,曇,11,伊自良川特別,9,3,3,22.0,6,5,深澤杏花,50,ダ1600,良,1:49.8,2.1,1-1-1,0.0-41.7,43.8,448(+2),デモネタブンキット
8,2022/05/13,笠松,雨,9,金華山賞,9,1,1,71.0,9,9,大原浩司,54,ダ1600,重,1:55.3,5.4,7-9-9,0.0-41.3,46.0,446(+1),ウインルミナス
9,2022/05/02,笠松,晴,8,山査子賞,9,7,7,46.1,7,9,大原浩司,54,ダ1400,稍,1:37.7,4.6,4-4-4,0.0-41.0,44.7,445(-2),フォルティウス
10,2022/04/18,笠松,雨,10,笠松町商工会特別,10,8,10,34.0,6,7,大原浩司,54,ダ1400,稍,1:34.5,1.6,2-1-2,0.0-40.9,42.4,447(+1),ホウオウツインクル
11,2022/04/06,笠松,晴,5,ピリオド!カニまつり,7,6,6,7.5,3,1,大原浩司,54,ダ1400,良,1:33.9,-0.1,4-1-1,0.0-40.4,40.2,446(+3),(ワイルドジャーニー)
12,2022/03/16,笠松,晴,6,サラ系C18組,10,1,1,30.1,6,10,大原浩司,54,ダ1400,良,1:39.1,6.3,1-1-5,0.0-41.6,47.9,443(-8),キョウエイシンシア
13,2022/02/08,笠松,晴,2,サラ系C20組,7,4,4,12.8,4,3,大原浩司,54,ダ1400,稍,1:35.0,2.4,1-1-2,0.0-40.3,42.7,451(+2),リュクスマジェスタ
14,2022/01/27,笠松,晴,11,C級サバイバル,12,7,10,2.1,1,6,大原浩司,54,ダ1400,良,1:35.3,3.1,3-3-4,0.0-40.5,43.0,449(-1),ベッロコルサ
15,2022/01/12,笠松,晴,8,サラ系C15組,9,7,7,14.2,6,5,大原浩司,54,ダ1400,稍,1:33.9,0.6,2-2-2,0.0-40.5,40.9,450(+2),ニューヨークキャプ
16,2021/12/30,笠松,晴,11,C級サバイバル,9,5,5,3.4,1,6,大原浩司,54,ダ1400,稍,1:35.2,1.4,1-2-3,0.0-40.5,41.9,448(+3),オールフォース
