,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/06/01,4京都1,晴,6,3歳以上1勝クラス,13,5,6,5.7,4,3,岩田望来,53,ダ1800,稍,1:53.0,1.3,4-3-3-3,36.2-37.9,38.8,498(-2),サトノアイオライト
1,2024/05/18,3京都9,晴,1,3歳未勝利,16,2,3,3.1,2,1,岩田望来,55,ダ1800,良,1:54.1,-0.8,2-2-2-2,36.1-38.8,38.5,500(+14),(ラヴベイ)
2,2024/03/17,1中京4,曇,1,3歳未勝利,15,3,5,2.4,1,6,柴田裕一,52,ダ1800,良,1:56.1,2.2,5-5-5-6,37.7-38.0,39.3,486(0),サトノアイオライト
3,2024/02/25,1阪神2,雨,1,3歳未勝利,13,5,6,3.7,2,4,荻野琢真,55,ダ1800,不,1:53.6,1.0,1-1-4-6,37.8-36.9,37.5,486(-2),スマートプレシャス
4,2024/01/27,2京都1,曇,1,3歳未勝利,9,5,5,16.4,5,2,荻野琢真,55,ダ1800,良,1:54.5,0.1,2-2-2-2,37.4-38.3,38.4,488(+4),コンバットペスカ
5,2024/01/06,1京都1,曇,5,3歳未勝利,17,2,4,142.5,11,10,田口貫太,53,芝1800,良,1:49.7,1.3,2-4,34.9-35.3,36.5,484(0),エラトー
6,2023/12/24,5阪神8,晴,2,2歳未勝利,16,4,7,44.4,9,9,川須栄彦,55,芝1600,良,1:35.7,0.9,8-8,35.4-34.6,34.7,484(-6),セシリエプラージュ
7,2023/09/24,4阪神7,晴,2,2歳未勝利,9,1,1,47.1,7,4,川須栄彦,55,芝1600,良,1:35.5,0.8,3-3,35.3-33.9,34.5,490(-4),ナムラエイハブ
8,2023/09/09,4阪神1,晴,1,2歳未勝利,12,4,4,12.9,6,12,川須栄彦,55,ダ1400,良,1:30.1,3.6,12-12,35.1-38.8,40.7,494(0),オーケーカルメン
9,2023/07/09,3中京4,小雨,6,2歳新馬,10,2,2,65.8,10,7,川須栄彦,55,芝1600,稍,1:39.0,1.1,4-5-6,37.9-35.1,35.6,494(0),ショウナンマヌエラ
