,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2019/01/27,1東京2,晴,4,4歳以上500万下,16,7,13,20.0,8,2,ブロンデ,55,ダ1600,良,1:39.0,0.3,2-2,35.6-38.1,38.3,484(+4),トラストロン
1,2018/12/08,4中京3,晴,8,3歳以上500万下,16,5,9,22.8,10,4,丸山元気,55,ダ1400,良,1:26.2,1.2,2-1,34.5-37.9,39.1,480(-2),サンシャーロット
2,2018/10/08,4東京3,曇,7,3歳以上500万下,16,5,9,11.9,5,中,石橋脩,55,ダ1600,良,,,16,36.3-36.5,,482(-6),マイウェイアムール
3,2018/08/07,浦和,曇,10,マルチヒーロー特別,12,1,1,3.8,2,4,藤田菜七,54,ダ1400,重,1:28.6,0.9,8-9-8-5,35.8-38.9,38.4,488(+6),リネンスカッシュ
4,2018/06/03,3東京2,晴,7,3歳以上500万下,16,8,16,10.6,6,6,丸山元気,55,ダ1400,良,1:25.9,0.8,5-2,35.0-37.7,38.2,482(+4),ミスパイロ
5,2018/05/05,2東京5,晴,7,4歳以上500万下,16,4,8,1.6,1,9,ルメール,55,ダ1400,良,1:27.5,1.7,7-7,35.1-38.6,39.4,478(+2),メイショウアテン
6,2018/02/17,1東京7,晴,7,4歳以上500万下,15,8,16,2.9,1,2,田辺裕信,55,ダ1400,良,1:25.6,0.6,4-4,35.2-37.2,37.6,476(+4),サクレディーヴァ
7,2018/01/21,1中京4,晴,9,4歳以上500万下,16,1,2,2.8,1,4,藤田菜七,52,ダ1400,良,1:26.1,0.5,1-2,34.6-38.8,39.3,472(-8),ウィズエモーション
8,2017/12/10,4中京4,晴,2,3歳以上500万下,16,6,12,5.6,1,2,藤田菜七,52,ダ1400,良,1:25.3,0.1,4-3,34.4-38.8,38.2,480(+14),ワキノアタリ
9,2017/10/28,4東京8,曇,7,3歳以上500万下,16,7,14,18.0,8,3,武藤雅,52,ダ1400,良,1:26.4,0.3,4-4,37.1-36.3,36.2,466(0),アオイサンシャイン
10,2017/09/03,2新潟12,晴,8,3歳以上500万下,18,7,14,16.6,6,11,内田博幸,55,芝1400,良,1:22.0,0.7,10-10,33.8-35.8,35.7,466(-14),サバイバルポケット
11,2017/07/15,2函館3,晴,8,3歳以上500万下,10,7,8,3.8,1,7,吉田隼人,55,芝1200,良,1:09.7,0.5,5-5,35.0-34.2,34.2,480(+4),ドゥモワゼル
12,2017/06/24,1函館3,晴,7,3歳以上500万下,13,2,2,3.1,1,8,吉田隼人,55,芝1200,良,1:09.4,0.4,7-7,34.3-34.7,34.4,476(+10),ワカコマタイヨウ
13,2017/04/22,2東京1,曇,12,4歳以上1000万下,12,5,5,23.0,8,12,石川裕紀,55,芝1400,良,1:23.5,1.4,8-7,35.6-34.4,35.3,466(-18),ディープジュエリー
14,2017/02/05,1東京4,曇,7,4歳以上1000万下,16,2,3,37.4,9,13,石橋脩,55,芝1400,良,1:22.4,0.9,3-3,35.7-34.2,34.7,484(+10),ロードセレリティ
15,2016/11/26,5東京7,晴,12,3歳以上1000万下,18,8,18,139.0,14,5,石橋脩,54,芝1400,良,1:23.4,0.2,3-3,36.6-34.3,34.3,474(+4),アッラサルーテ
16,2016/11/06,5京都2,曇,9,醍醐特別(1000万下),18,2,4,53.5,12,18,内田博幸,54,芝1200,良,1:09.6,1.3,14-16,33.5-34.8,34.7,470(0),ナリタスターワン
17,2016/07/16,2函館3,晴,8,3歳以上500万下,11,7,8,3.5,2,1,三浦皇成,52,芝1200,良,1:09.1,-0.2,1-1,34.3-34.8,34.8,470(+8),(クリノスイートピー)
18,2016/06/25,1函館3,小雨,7,3歳以上500万下,16,3,6,3.9,2,5,柴山雄一,52,芝1200,稍,1:09.8,0.4,16-15,33.7-35.7,34.3,462(+2),イーグルアモン
19,2016/04/17,1福島4,曇,10,雪うさぎ賞(500万下),16,6,11,4.2,2,6,杉原誠人,54,芝1200,稍,1:11.1,1.0,13-12,34.5-35.6,35.8,460(-2),ナックビーナス
20,2016/03/06,1小倉8,曇,10,萌黄賞(500万下),18,1,1,6.8,4,2,杉原誠人,54,芝1200,稍,1:08.5,0.2,4-2,33.1-35.2,35.1,462(+6),バシレウスライオン
21,2015/12/12,5中山3,晴,9,黒松賞(500万下),14,5,7,6.7,4,11,柴山雄一,54,芝1200,良,1:09.4,0.5,14-14,33.4-35.5,34.1,456(+4),ワンダフルラッシュ
22,2015/11/07,5東京1,曇,11,京王杯2歳S(GII),18,3,6,25.4,11,10,柴山雄一,54,芝1400,良,1:23.4,0.8,8-10,36.5-33.5,33.6,452(+2),ボールライトニング
23,2015/10/03,4中山8,晴,9,カンナS(OP),14,5,7,2.7,1,4,柴山雄一,54,芝1200,良,1:09.2,0.5,9-9,33.9-34.8,34.5,450(-12),ボーダレス
24,2015/07/26,2函館6,曇,11,函館2歳S(GIII),16,3,6,25.2,10,3,柴山雄一,54,芝1200,稍,1:11.2,0.6,4-5,34.1-36.5,36.8,462(+6),ブランボヌール
25,2015/07/05,1函館6,晴,5,2歳新馬,8,2,2,2.1,1,1,柴山雄一,54,芝1200,良,1:11.5,-0.2,2-3,36.6-34.9,34.6,456(0),(ガンコ)
