,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/06/05,佐賀,曇,8,ほとめきナイター賞,11,8,11,7.0,4,6,石川慎将,54,ダ1400,良,1:32.6,1.1,1-1-1-1,0.0-40.4,41.5,524(-1),クインズユーカリ
1,2023/05/21,佐賀,晴,8,薄暑賞,12,7,10,8.0,6,7,中山蓮王,52,ダ1300,重,1:25.3,1.0,1-1-1-2,0.0-39.0,40.0,525(-3),サバイバルアート
2,2023/05/08,佐賀,晴,7,五色月賞,10,6,6,20.9,6,9,金山昇馬,54,ダ1400,不,1:33.5,1.6,1-1-1-4,0.0-40.3,41.9,528(+4),クリノシラユキ
3,2023/04/24,佐賀,小雨,7,夏初月賞,10,4,4,10.3,4,4,山口勲,54,ダ1400,良,1:33.2,1.4,10-9-8-7,0.0-39.8,39.3,524(+2),アインジェニー
4,2023/04/02,佐賀,晴,8,春茜賞,10,8,10,14.9,6,3,山田義貴,53,ダ1400,良,1:32.9,0.6,1-1-1-2,0.0-40.2,40.8,522(-4),マルハチアポロン
5,2023/03/18,佐賀,晴,9,長崎街道大村宿特選,12,7,9,11.6,3,12,金山昇馬,54,ダ1400,不,1:35.0,2.8,1-1-1-7,0.0-40.4,43.2,526(-4),ランタン
6,2023/03/05,佐賀,晴,10,長崎街道松原宿特選,11,7,9,7.6,3,9,金山昇馬,54,ダ1300,稍,1:25.8,1.8,2-2-2-4,0.0-39.7,41.3,530(-9),ケプチャン
7,2023/02/18,佐賀,雨,7,長崎街道彼杵宿特選,12,1,1,11.2,4,11,金山昇馬,54,ダ1400,重,1:34.8,3.5,6-6-6-8,0.0-40.6,43.2,539(+17),ジュリエンヌ
8,2022/10/28,佐賀,晴,8,地方競馬教養センター,11,7,9,1.5,1,1,金山昇馬,54,ダ1400,良,1:32.0,-0.2,1-1-1-1,0.0-41.1,41.1,522(+3),(ビーガール)
9,2022/10/16,佐賀,曇,7,KYUSHUDREA,9,7,7,1.8,1,1,金山昇馬,54,ダ1300,良,1:23.7,-0.5,1-1-1-1,0.0-38.7,38.7,519(0),(バラキエル)
10,2022/09/10,佐賀,晴,6,C1ー9組,12,5,5,3.8,2,1,金山昇馬,54,ダ1400,良,1:31.8,-0.3,1-1-1-1,0.0-40.1,40.1,519(-2),(シューネスリヒト)
11,2022/08/25,佐賀,晴,3,楽天競馬杯ポイント1,10,3,3,3.2,2,2,金山昇馬,54,ダ1400,不,1:31.0,0.1,1-1-1-1,0.0-40.5,40.7,521(-3),ミレッシモ
12,2022/08/06,佐賀,曇,3,KYUSHUDREA,10,7,8,1.1,1,1,金山昇馬,54,ダ1300,稍,1:25.9,-0.2,1-2-1-1,0.0-39.9,39.9,524(+15),(ダイユウブライアン)
13,2022/07/16,佐賀,曇,2,チャレンジシリーズ,10,6,6,3.2,2,1,金山昇馬,54,ダ1300,重,1:25.4,-0.6,1-1-1-1,0.0-40.4,40.4,509(-1),(ルーチェビアンカ)
14,2022/06/30,浦和,晴,4,C3二　三,11,3,3,47.3,6,6,中島良美,50,ダ1500,良,1:39.5,2.1,9-9-9-6,31.9-39.8,40.2,510(-5),アルティスタエース
15,2022/06/02,浦和,晴,4,C3二　三四,12,3,3,112.8,10,9,七夕裕次,53,ダ1500,良,1:39.7,2.0,8-8-7-8,32.7-39.1,39.7,515(+1),インサイドワーク
16,2022/04/28,浦和,晴,5,C3三　四,10,3,3,53.9,7,8,保園翔也,54,ダ1500,良,1:41.4,2.2,4-4-5-5,31.4-41.0,42.3,514(+7),バローロフレイバー
17,2022/04/08,川崎,晴,3,C3一　二三,11,7,8,17.3,8,10,保園翔也,54,ダ1400,稍,1:34.9,2.5,7-8-3-6,39.5-40.7,43.0,507(-5),トルトゥーガ
18,2022/03/17,浦和,晴,1,C3　4歳ウ,9,6,6,20.3,5,2,保園翔也,54,ダ1300,良,1:25.2,1.0,7-7-5-5,30.7-39.8,39.7,512(+2),サニースポット
19,2022/02/24,浦和,晴,3,C3　4歳ウ,11,6,7,27.4,6,5,七夕裕次,53,ダ1400,良,1:33.0,2.5,10-10-6-5,38.2-38.9,40.4,510(+4),デルマジザイ
20,2022/01/20,浦和,晴,3,C3　4歳エ,12,5,6,29.2,6,8,保園翔也,54,ダ1400,良,1:32.4,1.8,12-12-12-11,37.6-39.5,39.0,506(+1),フィーネ
21,2021/12/23,浦和,晴,3,3歳五　選抜馬イ,10,5,5,117.7,8,3,保園翔也,54,ダ1400,良,1:33.3,0.7,10-9-8-5,38.9-39.8,39.1,505(+4),サクラトップパレス
22,2021/12/01,船橋,晴,1,3歳四　五　100,11,8,10,265.1,11,11,保園翔也,54,ダ1200,不,1:18.2,2.7,10-11-11,35.6-39.9,39.8,501(-5),ホームカミング
23,2021/11/25,浦和,晴,3,3歳五,12,7,10,72.1,8,11,高橋哲也,54,ダ1400,稍,1:33.6,2.6,9-9-8-8,38.0-39.7,41.0,506(+15),トレジャーバローズ
24,2021/10/27,船橋,曇,3,3歳四　特例,11,5,6,62.3,8,10,保園翔也,54,ダ1500,不,1:41.1,4.9,6-6-6-8,31.7-38.5,42.8,491(-13),イポラニ
25,2021/10/21,浦和,晴,2,3歳四　選抜馬イ,12,5,5,6.9,3,7,保園翔也,54,ダ1400,稍,1:33.9,2.6,11-11-8-6,38.3-39.2,40.8,504(+12),コンフィテオール
26,2021/05/15,2東京7,晴,5,3歳未勝利,16,4,7,407.0,13,16,嶋田純次,54,芝1800,良,1:49.4,3.4,13-15-16,35.4-34.3,35.9,492(-2),シテフローラル
27,2021/05/09,2東京6,晴,1,3歳未勝利,16,2,4,160.5,13,10,原優介,51,ダ1400,良,1:28.2,1.4,8-7,36.5-37.6,38.4,494(+6),インヴァネス
28,2021/04/04,3中山4,晴,1,3歳未勝利,16,4,8,88.9,9,9,小林脩斗,51,ダ1200,良,1:15.4,2.3,8-8,35.9-37.2,38.5,488(-6),クロノフルール
29,2021/03/14,2中山6,晴,2,3歳未勝利,15,8,15,203.3,12,5,小林脩斗,51,ダ1200,不,1:13.1,1.3,7-7,34.2-37.6,38.3,494(-4),レイハリア
