,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2021/11/06,デルマー,,,BCスプリント(GI),9,,4,,9,5,川田将雅,57,ダ1200,良,,,,,,計不,
1,2021/08/09,盛岡,曇,10.0,クラスターC(JpnIII),14,7.0,12,4.8,3,5,武豊,55,ダ1200,良,1:12.2,1.1,5-4,0.0-36.8,37.3,531(0),リュウノユキナ
2,2021/03/27,メイダン,,,ドバイゴールデンシャ(GI),13,,8,7.6,5,12,戸崎圭太,57,ダ1200,良,,,,,,計不,
3,2021/02/20,キングア,,,リヤドダートスプリン,13,,6,,1,2,戸崎圭太,57,ダ1200,良,,,,,,計不,
4,2020/11/03,大井,曇,9.0,JBCスプリント競走(JpnI),16,5.0,10,14.4,7,2,武豊,57,ダ1200,稍,1:11.0,0.3,3-3,33.4-37.3,37.3,521(-7),サブノジュニア
5,2020/10/07,大井,雨,11.0,東京盃競走(JpnII),14,6.0,11,4.1,2,11,Ｃ．ルメ,56,ダ1200,良,1:12.1,1.3,13-13,33.8-37.0,36.6,528(+5),ジャスティン
6,2020/08/10,盛岡,曇,10.0,クラスターC(JpnIII),13,6.0,9,2.1,1,1,武豊,55,ダ1200,良,1:08.5,-0.1,2-2,0.0-34.8,34.6,523(-5),(ヒロシゲゴールド)
7,2020/06/04,門別,曇,11.0,北海道スプリントカッ(JpnIII),14,5.0,9,2.0,1,2,武豊,57,ダ1200,良,1:12.8,0.0,1-1,0.0-38.0,38.0,528(0),メイショウアイアン
8,2020/02/29,キングア,,,サウジアC,13,,7,11.0,5,2,武豊,57,ダ1200,良,,,,,,計不,
9,2019/11/02,サンタア,,,BCスプリント(GI),10,,10,34.0,8,8,武豊,57,ダ1200,良,,,,,,計不,
10,2019/09/08,4阪神2,晴,11.0,産経賞セントウルS(GII),13,2.0,2,8.1,5,7,武豊,56,芝1200,良,1:07.6,0.9,1-1,33.0-33.7,34.6,518(+6),タワーオブロンドン
