,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/12/26,水沢,曇,3,C2二組,12,1,1,14.8,4,12,岩本怜,56,ダ1400,不,1:32.0,3.1,6-4-7-11,0.0-39.0,41.6,506(-11),グッドブルースカイ
1,2023/12/12,水沢,雨,3,C2一組,11,7,8,8.5,3,6,岩本怜,56,ダ1400,不,1:29.8,1.6,3-3-2-3,0.0-38.7,40.1,517(-3),ゴールデンパリー
2,2023/11/28,水沢,曇,3,C2一組,10,8,9,2.9,2,5,岩本怜,56,ダ1400,不,1:29.5,1.9,2-2-1-3,0.0-38.7,40.6,520(+2),ゴールデンパリー
3,2023/11/05,盛岡,曇,7,C2七組,10,4,4,1.2,1,1,岩本怜,56,ダ1200,稍,1:14.2,-0.4,2-2,0.0-37.9,37.8,518(+4),(ヒナヒナ)
4,2023/10/23,盛岡,晴,4,C2六組,8,5,5,5.3,3,2,岩本怜,56,ダ1400,不,1:26.9,0.1,2-1,0.0-38.8,38.8,514(-2),ホウオウエニシ
5,2023/10/08,盛岡,晴,6,C2九組,10,7,7,7.0,4,2,岩本怜,56,ダ1200,稍,1:14.4,0.9,3-3,0.0-37.2,37.7,516(+5),ヤマタケアオイバラ
6,2023/09/25,盛岡,晴,1,3歳40万円以下,12,8,11,21.4,5,11,岩本怜,56,芝1600,稍,1:42.3,2.3,5-4-6-8,0.0-38.0,39.8,511(-4),マンスール
7,2023/08/29,水沢,曇,4,3歳C2四組,9,2,2,9.8,3,4,岩本怜,56,ダ1300,良,1:23.9,1.8,4-3-3-4,0.0-39.0,40.6,515(+3),エルフィンドール
8,2023/02/25,2小倉5,曇,6,3歳未勝利,13,2,2,198.6,12,6,田中健,56,芝2000,稍,2:04.4,1.3,6-6-8-7,35.8-37.1,37.7,512(-6),スズカハービン
9,2023/02/05,1小倉8,晴,5,3歳新馬,16,1,1,66.9,14,14,田中健,56,芝2000,良,2:06.8,3.2,15-15-15-14,37.3-35.4,37.1,518(0),ジオパーククラウン
