,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2022/05/30,名古屋,晴,10,B7組,9,4,4,19.5,5,5,宮下瞳,52,ダ1700,良,1:54.2,3.1,4-4-4,0.0-40.4,42.8,440(+1),アークフリゲート
1,2022/05/19,名古屋,晴,10,B7組,9,3,3,15.3,6,6,宮下瞳,52,ダ1500,良,1:37.8,0.9,4-5-6,0.0-40.6,40.2,439(-3),エッグベネディクト
2,2022/05/05,名古屋,晴,10,B6組,11,3,3,4.7,3,7,宮下瞳,52,ダ1500,良,1:37.8,1.5,7-6-5,0.0-39.0,39.1,442(0),スターインパクト
3,2022/04/15,笠松,曇,11,花吹雪特別,9,8,8,5.3,3,3,大原浩司,54,ダ1400,良,1:30.9,0.7,7-5-4,0.0-39.1,38.7,442(-1),ウエスタンカッター
4,2022/03/25,笠松,晴,9,春陽賞,7,3,3,6.3,3,5,大原浩司,54,ダ1600,良,1:47.6,0.7,2-2-3,0.0-40.1,40.6,443(-2),スペロラルーチェ
5,2022/03/14,笠松,晴,9,ウグイスカグラ賞,8,6,6,8.7,3,2,馬渕繁治,54,ダ1600,良,1:47.3,0.3,4-3-2,0.0-40.1,40.0,445(+1),ジオルティ
6,2022/01/29,1小倉5,晴,9,日田特別(1勝クラス),12,8,12,177.9,10,9,西村淳也,55,芝1800,良,1:49.9,1.7,11-11-6-7,37.4-35.0,35.5,444(0),フィアスプライド
7,2021/11/20,5阪神5,晴,8,3歳以上1勝クラス,18,2,3,173.9,16,16,菱田裕二,55,芝1400,良,1:22.8,1.4,12-12,34.4-35.6,35.8,444(+2),アンブレラデート
8,2021/09/12,5中京2,曇,12,3歳以上1勝クラス,18,6,11,84.6,15,10,小沢大仁,52,芝1400,良,1:21.6,0.5,7-6,34.5-34.8,34.7,442(-18),エルカスティージョ
9,2021/07/31,3新潟3,晴,12,3歳以上1勝クラス,18,3,5,86.9,12,11,戸崎圭太,55,芝1400,良,1:22.0,1.0,9-8,34.3-34.9,35.2,460(+30),ララクリスティーヌ
10,2021/04/24,1新潟5,晴,10,栃尾特別(1勝クラス),15,5,9,52.1,10,11,菱田裕二,55,芝1200,良,1:10.4,1.0,2-2,34.8-34.6,35.5,430(+8),ディヴィナシオン
11,2021/02/28,2小倉6,晴,12,鳥栖特別(1勝クラス),12,8,12,22.0,7,8,菱田裕二,55,芝1800,稍,1:50.1,1.2,4-2-4-5,38.3-36.3,36.9,422(-6),ニホンピロスクーロ
12,2020/11/23,5阪神7,晴,12,3歳以上1勝クラス,18,5,10,54.7,12,7,亀田温心,53,芝1400,良,1:21.8,0.4,14-13,33.7-36.3,35.2,428(0),ムーンライト
13,2020/10/24,4新潟5,雨,10,十日町特別(1勝クラス),16,5,10,56.3,14,4,亀田温心,55,芝1400,重,1:24.3,0.7,15-15,34.6-37.0,36.6,428(-6),アングルティール
14,2020/06/21,3阪神6,晴,8,3歳以上1勝クラス,14,6,9,23.9,7,9,浜中俊,55,芝1600,良,1:35.5,1.2,2-2,36.7-33.7,34.8,434(-2),サンライズオネスト
15,2020/05/30,3京都11,晴,8,4歳以上1勝クラス,10,8,10,10.7,4,5,菱田裕二,55,芝1600,良,1:35.4,0.9,3-3,36.3-34.1,34.4,436(+4),アルディテッツァ
16,2020/04/12,2阪神6,雨,7,4歳以上1勝クラス,15,5,8,264.2,15,7,国分恭介,55,芝1600,稍,1:36.2,1.3,6-8,35.1-35.8,36.3,432(0),セントウル
17,2020/03/29,1中京8,晴,8,4歳以上1勝クラス,14,5,7,52.6,12,7,和田竜二,55,芝1600,重,1:37.7,1.0,4-6-7,36.8-35.8,36.3,432(0),トロイメント
18,2020/01/11,1京都3,晴,12,4歳以上1勝クラス,16,7,13,16.4,6,14,和田竜二,54,ダ1400,稍,1:28.3,3.4,9-13,35.3-37.1,39.3,432(-4),エイシンポジション
19,2019/11/16,5京都5,晴,7,3歳以上1勝クラス,18,2,3,66.4,14,16,浜中俊,54,芝1600,良,1:35.6,1.6,6-11,34.9-35.0,36.1,436(+20),ハッシュゴーゴー
20,2019/04/28,3京都3,晴,3,3歳未勝利,18,8,18,5.3,2,1,戸崎圭太,54,芝1400,良,1:21.6,0.0,7-7,34.0-36.4,35.4,416(+10),(スギノヴォルケーノ)
21,2019/02/23,1小倉5,晴,3,3歳未勝利,16,8,15,11.0,5,7,西村淳也,51,芝1800,良,1:49.6,0.7,8-9-2-2,36.2-36.4,37.0,406(-10),イノセントミューズ
22,2019/01/27,1中京4,晴,7,3歳未勝利,16,5,9,4.6,2,3,西村淳也,51,芝1600,良,1:35.7,0.3,2-2-2,36.0-34.7,34.9,416(-4),メイショウコミチ
23,2018/11/24,5京都7,晴,3,2歳未勝利,11,8,12,13.4,5,6,川田将雅,54,芝1600,良,1:35.8,0.5,3-3,35.6-34.9,35.1,420(-6),ロードグラディオ
24,2018/11/04,5京都2,曇,4,2歳新馬,18,5,10,26.5,7,3,和田竜二,54,芝1600,良,1:36.4,0.6,10-10,35.4-34.8,34.3,426(0),サヴォワールエメ
