,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/07/03,川崎,晴,11,スパーキングレディー(JpnIII),12,5,5,28.3,7,8,本田正重,55,ダ1600,稍,1:44.8,3.3,3-2-2-2,35.7-39.7,42.8,497(+4),アーテルアストレア
1,2024/05/02,船橋,晴,12,鍾馗賞,11,6,6,1.1,1,1,御神本訓,54,ダ1600,不,1:43.6,-0.5,1-1-1-1,37.2-40.7,40.7,493(+3),(グランステーファノ)
2,2024/04/14,船橋,晴,12,カシオペア座特別,10,7,9,1.7,1,1,御神本訓,55,ダ1600,稍,1:42.7,-1.2,1-1-1-1,39.1-38.4,38.4,490(+17),(ジラルデ)
3,2024/01/19,船橋,晴,10,スイートピー賞,13,2,2,1.1,1,1,御神本訓,54,ダ1600,良,1:42.9,-0.5,1-1-1-1,37.8-39.6,39.6,473(-16),(アンビシャスサルー)
4,2023/12/19,船橋,曇,12,Rakutenesp,10,8,10,2.3,1,1,御神本訓,54,ダ1600,良,1:41.7,-1.9,1-1-1-1,37.4-39.2,39.2,489(-6),(リアルミー)
5,2023/05/05,船橋,晴,10,20時50分にビッグ,10,7,8,1.3,1,1,御神本訓,54,ダ1600,良,1:43.9,-0.5,1-1-1-1,39.1-38.8,38.8,495(+1),(マックロイド)
6,2023/04/11,船橋,晴,10,玄鳥特別,14,8,13,2.5,1,2,岡村健司,54,ダ1600,良,1:45.4,0.4,2-2-2-2,38.3-41.4,41.7,494(+20),ワガンセ
7,2022/11/06,5阪神2,晴,7,3歳以上1勝クラス,12,3,3,3.6,2,12,藤岡康太,53,ダ1800,良,1:58.5,6.3,1-1-1-1,36.3-38.3,44.6,474(0),パーティーベル
8,2022/10/15,4阪神4,晴,6,3歳以上1勝クラス,11,3,3,2.8,1,3,藤岡康太,53,ダ1800,良,1:52.5,0.4,1-1-1-1,36.9-37.5,37.9,474(-8),マテンロウマジック
9,2022/06/18,3阪神1,曇,8,3歳以上1勝クラス,15,3,6,15.3,6,6,幸英明,52,ダ1800,良,1:53.5,0.5,1-1-1-1,36.8-38.2,38.7,482(+22),ビーアイオラクル
10,2022/01/29,1東京1,曇,4,3歳1勝クラス,16,5,9,49.3,8,12,Ｍ．デム,54,ダ1600,良,1:39.1,2.2,2-2,34.7-37.9,39.9,460(-14),リッキーマジック
11,2021/11/27,5阪神7,晴,6,2歳新馬,8,7,7,5.3,2,1,幸英明,54,ダ1800,良,1:58.1,0.0,5-5-4-3,39.4-38.2,37.8,474(0),(シェイリーン)
