,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/07/05,笠松,晴,11,蝉しぐれ特別,7,7,7,,,取,細川智史,54,ダ1600,良,,,,0.0-40.6,,計不,オニユリ
1,2024/06/20,笠松,曇,11,B級サバイバル,10,5,5,3.9,2.0,6,塚本征吾,54,ダ1400,良,1:30.2,1.6,6-7-8,0.0-38.8,39.3,445(+4),レンダリング
2,2024/02/20,笠松,曇,7,A6組,7,3,3,54.6,6.0,6,細川智史,54,ダ1400,稍,1:30.6,1.3,5-4-6,0.0-37.1,38.0,441(-7),エイシンレア
3,2024/02/09,笠松,晴,9,プリマヴェーラC,10,1,1,304.7,10.0,10,細川智史,54,ダ1400,良,1:29.3,3.3,4-7-9,0.0-37.0,39.3,448(-2),セブンカラーズ
4,2024/01/10,笠松,曇,10,新春短距離特別,9,8,8,134.7,7.0,9,塚本征吾,54,ダ1400,良,1:29.6,2.4,9-9-9,0.0-38.2,38.2,450(-1),ウインホノカ
5,2023/12/29,笠松,晴,11,岐阜新聞・岐阜放送杯(OP),8,6,6,35.4,5.0,4,塚本征吾,55,ダ1600,良,1:43.7,2.2,6-5-5,0.0-38.2,38.7,451(-6),エンジョイリッキー
6,2023/12/11,笠松,晴,10,師走特別,10,7,8,27.1,6.0,10,塚本征吾,54,ダ1400,良,1:30.3,1.8,3-4-10,0.0-39.3,40.2,457(+7),シャローナ
7,2023/11/23,笠松,晴,7,A5組,10,8,10,6.2,3.0,9,深澤杏花,52,ダ1600,良,1:45.5,2.3,10-10-10,0.0-39.3,39.5,450(0),シャローナ
8,2023/11/19,金沢,曇,9,徽軫賞(重賞),0,2,2,,,,塚本征吾,54,ダ1400,不,,,,,,448(-2),
9,2023/10/10,笠松,晴,10,秋の四辺形特別,8,3,3,10.1,4.0,1,塚本征吾,54,ダ1400,良,1:31.7,-0.6,4-3-1,0.0-39.8,39.5,450(-6),(シンゼングレート)
10,2023/09/27,笠松,曇,10,夜長特別,9,8,8,8.7,3.0,5,塚本征吾,55,ダ1600,良,1:44.5,1.7,5-4-4,0.0-39.3,39.9,456(+6),エンジョイリッキー
11,2023/08/30,笠松,曇,10,子ノ原高原特別,8,7,7,3.4,2.0,1,深澤杏花,51,ダ1600,良,1:44.8,-1.1,6-4-3,0.0-40.5,39.9,450(+2),(ケイパブル)
12,2023/07/20,笠松,晴,11,ブルームC(OP),10,6,6,35.9,7.0,6,塚本征吾,54,ダ1800,良,2:01.1,1.6,7-7-8-8,0.0-41.5,40.6,448(+2),ペップセ
13,2023/07/05,笠松,雨,10,槍ヶ岳特別,9,7,7,13.3,5.0,2,塚本征吾,54,ダ1600,良,1:43.8,0.6,3-2-2,0.0-39.2,39.5,446(+6),インナーサンクタム
14,2023/06/22,笠松,曇,10,クイーンC(重賞),10,7,7,3.8,2.0,7,塚本征吾,54,ダ1600,重,1:44.5,3.2,9-10-9,0.0-38.8,40.2,440(-1),ペップセ
15,2023/05/25,笠松,曇,10,長良川特別,8,1,1,3.5,3.0,1,塚本征吾,54,ダ1400,良,1:29.6,0.0,5-5-5,0.0-38.2,37.6,441(-3),(リックトラチャン)
16,2023/05/10,笠松,晴,9,鵜鮎賞,8,8,8,4.2,2.0,1,塚本征吾,54,ダ1600,良,1:44.9,-1.1,2-2-2,0.0-39.6,39.5,444(+2),(コパノアトランタ)
17,2023/04/20,名古屋,晴,11,東海クイーンC(重賞),12,5,6,45.3,7.0,7,塚本征吾,55,ダ1700,稍,1:53.8,3.4,11-11-11,0.0-39.2,40.7,442(+1),セブンカラーズ
18,2023/04/05,笠松,曇,4,祝!銀次爆誕杯,10,8,9,2.5,1.0,1,渡辺竜也,54,ダ1400,良,1:32.1,-0.2,5-3-2,0.0-40.8,40.0,441(-5),(カナ)
19,2023/03/23,笠松,曇,2,ずみ。初年度産駒生誕,6,2,2,1.5,1.0,3,渡辺竜也,54,ダ1400,稍,1:32.3,0.4,4-4-3,0.0-40.6,40.3,446(-1),ノーザンクロス
20,2023/03/08,笠松,晴,9,子葉賞(OP),10,4,4,13.7,5.0,7,塚本征吾,54,ダ1400,良,1:31.5,1.5,9-6-8,0.0-38.6,39.6,447(+1),トーセンサブリナ
21,2023/02/23,笠松,曇,2,イン蟹マストドン大体,9,4,4,4.3,2.0,1,渡辺竜也,54,ダ1400,良,1:31.0,-0.1,2-2-2,0.0-39.6,39.4,446(+14),(マロンアイス)
22,2023/01/21,1中京7,晴,5,3歳未勝利,11,1,1,126.3,10.0,9,古川奈穂,50,芝2000,良,2:04.4,2.5,2-3-3-3,36.3-35.6,37.8,432(-2),マテンロウアルテ
23,2023/01/15,1中山6,曇,2,3歳未勝利,16,8,16,105.4,10.0,14,小林脩斗,52,ダ1800,良,2:01.1,4.8,15-16-16-16,38.2-39.3,42.5,434(+12),マンマリアーレ
24,2022/10/29,4東京8,晴,3,2歳未勝利,9,5,5,119.2,8.0,7,野中悠太,54,芝1800,良,1:48.5,2.1,3-3-3,34.8-36.8,36.2,422(+2),グリューネグリーン
25,2022/10/16,4新潟2,晴,2,2歳未勝利,9,3,3,95.2,8.0,7,佐々木大,51,芝2000,良,2:04.4,2.1,5-5-5-6,35.6-35.3,36.9,420(-8),パクスオトマニカ
26,2022/09/11,4中山2,曇,2,2歳未勝利,9,1,1,103.0,8.0,7,佐々木大,51,芝2000,良,2:05.1,1.3,1-1-1-2,37.0-34.8,36.1,428(+6),ファイナルヒート
27,2022/07/23,2福島7,曇,5,2歳新馬,10,2,2,11.5,5.0,8,佐々木大,51,芝2000,稍,2:11.8,2.9,7-7-9-10,39.3-36.2,38.2,422(0),レストア
