,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/07/23,盛岡,曇,11,スプリント特別(OP),9,6,6,27.9,6,8,菅原辰徳,56,ダ1000,良,1:01.0,2.8,8-8,0.0-34.9,35.8,451(-6),グットフォーチュン
1,2024/07/09,盛岡,曇,12,岩鷲賞(重賞),9,6,7,114.8,7,6,菅原辰徳,57,ダ1200,不,1:12.3,1.3,8-6,0.0-36.0,36.0,457(-12),ゴールデンヒーラー
2,2024/06/08,佐賀,曇,7,炎陽賞,8,7,7,6.7,3,3,石川慎将,56,ダ1400,良,1:32.4,1.4,4-4-5-5,0.0-39.7,40.5,469(+2),ショーユーシ
3,2024/05/27,佐賀,小雨,9,万緑賞,10,3,3,5.2,3,5,石川慎将,56,ダ1300,不,1:23.4,1.1,4-4-4-4,0.0-38.2,37.8,467(-3),テイエムエポック
4,2024/05/13,佐賀,晴,7,橘月賞,10,4,4,15.7,5,4,山下裕貴,56,ダ1300,不,1:23.9,0.5,4-4-4-4,0.0-39.3,38.8,470(+1),メールブルー
5,2024/04/26,佐賀,曇,8,KYUSHUDREA,10,5,5,9.6,5,4,石川慎将,56,ダ1400,稍,1:30.6,0.8,3-3-5-3,0.0-38.5,38.5,469(0),ミッキーマインド
6,2024/04/13,佐賀,晴,9,春暖賞,10,2,2,7.2,4,3,石川慎将,56,ダ1400,良,1:30.4,1.3,6-6-5-3,0.0-38.7,38.8,469(-2),テイエムヒショウ
7,2024/03/24,佐賀,曇,9,オッズパーク杯,12,5,5,3.1,2,6,石川慎将,56,ダ1400,不,1:31.1,2.2,6-7-4-5,0.0-38.2,39.6,471(+3),エイシングリュック
8,2024/03/03,佐賀,曇,9,長崎街道松原宿特選,11,4,4,4.6,2,2,石川慎将,56,ダ1400,重,1:30.3,0.1,3-3-3-3,0.0-39.1,38.9,468(0),エイシングリュック
9,2024/02/18,佐賀,晴,10,アメジスト特選,12,7,9,4.6,2,9,山下裕貴,56,ダ1750,良,1:59.6,1.9,9-9-6-7,0.0-39.2,40.3,468(+2),ゴーマイオーシャン
