,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2022/11/12,3福島3,晴,10,会津特別(2勝クラス),16,5,10,9.1,4,4,菱田裕二,57,芝1200,良,1:10.6,0.4,11-9,33.7-36.5,36.1,484(-6),ジャストザビアンカ
1,2022/08/07,1札幌6,晴,10,HBC賞(2勝クラス),16,6,11,48.7,12,8,菱田裕二,57,芝1200,良,1:09.1,0.5,16-16,33.8-34.8,33.7,490(+12),ショウナンラスボス
2,2022/05/07,1新潟1,晴,10,大日岳特別(2勝クラス),13,3,3,19.1,8,9,菱田裕二,57,芝1200,良,1:09.5,0.6,12-12,34.3-34.6,33.9,478(0),ワンスカイ
3,2022/04/17,1福島2,晴,9,医王寺特別(1勝クラス),15,2,4,6.2,4,1,菱田裕二,57,芝1200,良,1:10.5,-0.1,12-11,34.1-36.4,35.6,478(0),(アセンダント)
4,2022/03/27,2中京6,晴,8,4歳以上1勝クラス,18,5,10,24.0,8,2,鮫島克駿,57,芝1200,重,1:09.9,0.1,5-5,34.4-35.4,35.0,478(-2),シゲルセンム
5,2021/07/17,1函館5,晴,3,3歳未勝利,16,7,14,7.2,2,1,藤岡佑介,56,芝1200,良,1:09.9,-0.1,8-8,33.9-36.0,35.2,480(+6),(トミケンサルタール)
6,2021/07/03,1函館1,晴,7,3歳未勝利,16,6,11,4.9,2,5,藤岡佑介,56,芝1200,良,1:09.6,0.5,13-13,33.5-35.6,34.5,474(0),ララマカロン
7,2021/05/08,2東京5,晴,5,3歳未勝利,16,3,5,14.7,5,10,北村宏司,56,芝1600,良,1:35.5,1.4,8-7,36.0-33.8,34.6,474(+4),ヴルカーノ
8,2021/04/10,2阪神5,晴,6,3歳1勝クラス,11,3,3,44.4,9,6,藤岡康太,56,芝1200,良,1:08.6,0.2,6-8,34.4-34.0,33.6,470(-2),リプレーザ
9,2021/03/13,2中京1,雨,3,3歳未勝利,18,7,13,17.0,6,6,松本大輝,53,芝1400,不,1:26.2,0.7,11-11,35.1-38.1,37.8,472(-4),エレボアブランシュ
10,2020/11/23,5阪神7,曇,2,2歳未勝利,14,2,3,33.4,8,9,西村淳也,55,ダ1400,良,1:29.0,3.0,5-5,34.3-39.6,41.5,476(+4),ランドボルケーノ
11,2020/11/01,3福島2,晴,1,2歳未勝利,15,5,8,3.5,1,10,西村淳也,55,ダ1700,良,1:52.2,2.9,2-2-1-3,30.6-39.0,41.9,472(+8),フォルツァンド
12,2020/07/18,4阪神5,晴,5,2歳新馬,17,5,9,32.3,9,5,鮫島克駿,54,芝1400,良,1:25.6,1.0,5-4,35.1-37.1,37.8,464(0),ヴェールクレール
