race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202506040508,2025/09/15,中山,曇,08,3歳以上1勝クラス,1勝クラス,14,4,6,333.2,14.0,11,小林凌大,56.0,芝,2500,良,0:2:34.8,3.1,8-8-8-6,37.6,466,キングズトゥルー
202503020401,2025/07/06,福島,晴,01,,未勝利,14,8,13,82.9,13.0,13,難波剛健,58.0,障害,2750,良,0:3:13.2,9.7,13-13-13-13,14.1,468,ビーンスターク
202505010202,2025/02/02,東京,雨,02,4歳以上1勝クラス,1勝クラス,14,7,12,351.4,14.0,14,杉原誠人,55.0,ダート,2100,稍重,0:2:17.0,4.7,13-13-14-14,39.7,458,バナマンテソーロ
202404030504,2024/08/24,新潟,晴,4,3歳未勝利,未勝利,18,3,6,45.4,10,10,大江原比,51,芝,2000,良,2:02.1,1.4,13-13-14-13,36.0,450,ゴールデンステップ
202404020104,2024/07/27,新潟,晴,4,3歳未勝利,未勝利,18,7,15,306.8,16,6,大江原比,51,芝,1800,良,1:46.2,0.8,16-14,34.7,454,ルージュカエラ
202405030304,2024/06/08,東京,晴,4,3歳未勝利,未勝利,18,3,5,141.0,13,9,大江原比,51,芝,1800,良,1:49.2,1.2,4-6-8,34.3,458,アドマイヤマツリ
202404010302,2024/05/04,新潟,晴,2,3歳未勝利,未勝利,15,8,14,155.1,12,7,大江原比,51,ダ,1800,良,1:57.4,2.4,4-5-12-12,39.0,458,ピカレスクノベル
202403010304,2024/04/13,福島,晴,4,3歳未勝利,未勝利,16,7,13,116.9,10,8,大江原比,51,芝,2000,良,2:02.8,1.4,3-6-10-10,37.0,460,キットハナガサク
202306050102,2023/12/02,中山,晴,2,2歳未勝利,未勝利,16,2,3,98.1,10,11,吉田豊,55,ダ,1800,良,1:59.7,2.8,1-1-2-2,42.9,474,リーチユアドリーム
202305050306,2023/11/11,東京,曇,6,2歳新馬,新馬,14,8,14,29.4,8,12,吉田豊,55,芝,1600,良,1:37.8,1.7,11-10,35.4,476,アルセナール
