,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2022/02/20,2小倉4,晴,7,4歳以上1勝クラス,16,1,1,35.5,12,12,藤岡康太,55,ダ1700,重,1:48.3,1.8,12-12-12-10,30.2-37.2,38.1,494(-6),バライロノキセキ
1,2022/01/19,姫路,曇,11,JRA交流夢前川特別,12,2,2,16.6,5,4,下原理,54,ダ1400,良,1:31.6,0.7,7-7-7-6,0.0-37.9,38.1,500(+10),サンロアノーク
2,2021/07/25,1函館8,晴,8,3歳以上1勝クラス,13,8,14,31.6,9,9,亀田温心,54,ダ1700,良,1:48.0,2.1,6-8-9-10,30.1-38.3,39.5,490(+2),サヴァビアン
3,2021/07/10,1函館3,雨,7,3歳以上1勝クラス,14,3,3,138.2,12,3,亀田温心,54,ダ1700,稍,1:46.1,0.6,9-10-10-9,29.6-38.9,38.5,488(-6),キープイットシンポ
4,2021/06/27,1札幌6,晴,8,3歳以上1勝クラス,13,7,10,94.8,12,11,大野拓弥,55,ダ1700,良,1:50.2,3.2,13-12-12-11,30.3-39.4,40.3,494(+14),ペイシャクェーサー
5,2021/06/13,4中京4,小雨,7,3歳以上1勝クラス,11,6,7,114.3,10,7,城戸義政,55,ダ1400,良,1:25.5,1.4,11-11,34.7-37.1,37.6,480(-8),タガノペカ
6,2021/03/07,2小倉8,曇,9,4歳以上1勝クラス,15,6,11,183.3,13,7,城戸義政,55,ダ1700,重,1:45.6,1.7,10-10-12-9,30.4-36.5,37.0,488(-2),ワンダーシエンプロ
7,2021/02/13,2小倉1,晴,8,4歳以上1勝クラス,15,8,14,133.7,14,5,藤岡康太,55,ダ1700,良,1:47.9,1.7,13-13-14-12,30.7-37.6,37.8,490(+2),カグラヒメ
8,2021/01/30,1小倉5,晴,8,4歳以上1勝クラス,13,4,5,56.7,9,7,亀田温心,54,ダ1700,稍,1:47.0,1.2,13-13-11-11,30.5-37.4,37.5,488(+6),クーファアチャラ
9,2020/12/12,3中京3,晴,9,3歳以上1勝クラス,18,3,6,206.9,15,16,斎藤新,54,芝1400,良,1:22.2,1.9,11-10,33.4-35.1,36.0,482(-6),リレーションシップ
10,2020/08/30,2小倉6,晴,8,3歳以上1勝クラス,11,6,6,25.6,6,10,泉谷楓真,52,芝1200,良,1:10.1,1.5,11-11,33.7-34.9,35.3,488(-2),アーズローヴァー
11,2020/05/23,1新潟5,晴,7,4歳以上1勝クラス,15,5,9,26.9,9,10,亀田温心,52,ダ1200,良,1:13.2,1.4,9-9,34.2-37.6,38.0,490(+4),ハナブショウ
12,2020/05/10,1新潟2,曇,12,五泉特別(1勝クラス),16,1,1,18.4,7,9,吉田隼人,55,芝1200,良,1:10.2,0.8,6-7,33.7-35.7,35.5,486(-8),マイネルアムニス
13,2020/04/19,1福島4,曇,7,4歳以上1勝クラス,16,5,10,37.3,11,3,吉田隼人,55,芝1200,不,1:11.5,0.9,1-1,33.8-36.8,37.7,494(+16),アレス
14,2020/02/22,1小倉11,晴,7,4歳以上1勝クラス,17,8,15,32.5,13,12,藤岡康太,55,芝1200,重,1:12.1,1.4,10-12,34.1-36.6,37.2,478(-6),ラシェーラ
15,2020/02/02,1小倉6,晴,7,4歳以上1勝クラス,16,5,9,12.6,6,9,藤岡康太,55,芝1200,稍,1:11.7,1.0,11-10,33.9-36.8,36.5,484(+6),イルヴェントドーロ
16,2019/09/01,2小倉12,小雨,8,3歳以上1勝クラス,18,2,3,88.8,14,3,和田竜二,55,芝1200,重,1:10.4,0.1,7-5,33.6-36.7,36.1,478(-8),ブリッツアウェイ
17,2019/08/18,2小倉8,曇,12,3歳以上1勝クラス,14,3,3,29.8,9,11,藤岡康太,55,芝1800,良,1:50.3,1.5,14-14-13-12,36.7-35.5,35.4,486(+2),シーリア
18,2019/07/06,3中京3,曇,8,3歳以上1勝クラス,16,4,8,73.4,11,8,川又賢治,54,芝1600,稍,1:35.7,1.5,9-7-9,34.7-35.7,36.0,484(+4),ブランノワール
19,2019/06/02,3阪神2,曇,8,3歳以上1勝クラス,17,1,1,11.0,7,14,和田竜二,55,芝1600,良,1:36.4,1.1,5-3,35.5-35.5,36.3,480(-2),スラッシュメタル
20,2019/05/11,3京都7,晴,7,4歳以上500万下,14,3,3,18.5,5,3,和田竜二,55,芝1600,良,1:34.4,0.3,9-8,34.8-34.8,33.9,482(+2),マジックバローズ
21,2019/04/20,1福島5,晴,8,4歳以上500万下,13,5,6,4.0,1,8,川又賢治,54,芝1200,良,1:09.6,0.4,1-1,34.0-35.2,35.6,480(+2),ハウナニ
22,2019/02/09,1小倉1,曇,12,巌流島特別(500万下),18,5,10,14.2,5,7,城戸義政,55,芝1200,稍,1:10.1,0.6,7-7,34.2-35.3,35.4,478(+4),コンパウンダー
23,2018/11/10,3福島3,曇,12,相馬特別(500万下),16,7,14,7.8,4,2,城戸義政,54,芝1200,良,1:10.0,0.2,3-3,34.0-35.8,35.7,474(-4),メイショウシャチ
24,2018/10/21,3新潟4,晴,8,3歳以上500万下,13,5,7,13.6,7,6,城戸義政,53,ダ1200,稍,1:12.4,0.7,2-2,34.4-37.3,38.0,478(+2),カレイドスコープ
25,2018/10/02,4阪神9,晴,6,3歳以上500万下,16,3,5,16.7,7,14,藤岡康太,53,ダ1400,稍,1:27.2,1.6,2-1,34.3-39.0,40.6,476(+10),タガノリアン
26,2018/02/11,2京都6,晴,3,3歳未勝利,16,5,10,10.3,4,1,藤岡佑介,54,ダ1400,不,1:25.7,-0.1,2-1,35.0-38.3,38.3,466(+2),(ダイメイギンガ)
27,2018/01/21,1京都7,晴,3,3歳未勝利,16,7,14,27.9,9,3,藤岡佑介,54,ダ1400,稍,1:28.1,0.7,2-2,36.6-38.3,38.8,464(-4),メイショウタイシ
28,2017/12/23,5阪神7,晴,6,2歳新馬,16,8,15,5.3,3,6,和田竜二,54,ダ1400,良,1:27.8,1.3,6-4,35.7-38.0,38.7,468(0),グレートシール
