,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/04/13,船橋,晴,11,柏の葉OP(OP),9,4,4,9.7,3,中,笹川翼,57,ダ1600,良,,,9-9-9,37.0-40.5,,539(+4),リッカルド
1,2023/02/08,高知,晴,7,市原仁奈お誕生日特別,9,2,2,1.8,1,1,赤岡修次,56,ダ1400,重,1:32.1,-0.1,7-1-1-1,0.0-40.3,40.3,535(+10),(ヒロブレイブ)
2,2022/05/29,高知,晴,10,丸塚池特別,11,7,8,3.4,2,中,赤岡修次,56,ダ1400,稍,,,,0.0-40.4,,525(-5),カレンリズ
3,2022/05/15,高知,曇,10,Bー3,9,1,1,1.6,1,2,赤岡修次,56,ダ1300,不,1:23.4,0.6,6-5-1-2,0.0-38.6,39.1,530(+8),ガウナエルフリーデ
4,2022/04/24,高知,曇,10,釜ヶ谷の滝特別,12,4,4,1.5,1,1,赤岡修次,56,ダ1400,不,1:29.5,-0.2,7-7-4-1,0.0-38.8,38.4,522(-4),(マイネルブロッケン)
5,2022/04/10,高知,晴,8,C1ー2,8,1,1,1.1,1,2,郷間勇太,56,ダ1400,良,1:33.0,0.4,4-3-1-1,0.0-40.2,40.6,526(+16),バンクショット
6,2022/01/30,1中京10,曇,11,シルクロードS(GIII),18,4,8,155.3,16,14,柴山雄一,56,芝1200,良,1:09.2,1.1,15-17,33.6-34.5,34.0,510(-6),メイケイエール
7,2021/12/12,5中山4,晴,11,カペラS(GIII),16,4,7,61.3,12,11,田中勝春,56,ダ1200,良,1:10.8,1.3,14-12,32.8-36.7,36.4,516(+4),ダンシングプリンス
8,2021/11/21,5東京6,曇,11,霜月S(OP),16,1,1,78.9,15,3,田中勝春,56,ダ1400,良,1:24.1,0.4,11-7,35.6-36.1,35.7,512(+2),ヘリオス
9,2021/05/29,2東京11,晴,11,欅S(OP),16,4,7,26.7,7,11,吉田隼人,58,ダ1400,稍,1:24.9,3.0,12-12,33.9-36.5,38.3,510(-2),タガノビューティー
10,2021/05/16,3中京4,曇,11,栗東S(L),16,6,11,44.7,13,5,古川吉洋,57,ダ1400,稍,1:23.6,0.4,9-9,33.9-37.5,36.9,512(-10),メイショウオーパス
11,2021/04/03,2阪神3,晴,11,コーラルS(L),16,6,11,36.5,12,14,岩田康誠,57,ダ1400,良,1:24.5,1.5,9-8,33.8-37.4,37.3,522(+14),リアンヴェリテ
12,2020/12/06,6阪神2,晴,11,りんくうS(OP),16,8,16,13.1,5,8,岩田康誠,58,ダ1200,良,1:11.6,0.9,11-12,34.9-35.8,35.7,508(0),ジェネティクス
13,2020/11/22,5東京6,晴,11,霜月S(OP),16,7,13,6.5,2,12,横山武史,57,ダ1400,良,1:24.8,2.0,8-6,34.6-36.3,37.6,508(+2),ヘリオス
