,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2022/11/10,門別,晴,8,ユーチャリス特別,10,8,9,21.2,5,6,山本咲希,54,ダ1700,稍,1:51.8,2.2,9-9-10-7,0.0-38.8,39.7,466(-6),クールシェルタ
1,2022/10/27,門別,晴,7,ハギ特別,8,2,2,21.7,4,4,服部茂史,54,ダ1700,良,1:53.3,1.2,5-5-6-5,0.0-39.8,40.4,472(0),タロマイスター
2,2022/10/13,門別,晴,8,マリーゴールド特別,11,7,9,5.3,3,5,服部茂史,54,ダ1700,稍,1:49.8,1.3,11-10-11-11,0.0-39.5,38.7,472(-2),ペイシャガン
3,2022/09/28,門別,晴,3,3歳以上C4ー3,12,5,6,40.4,8,1,服部茂史,54,ダ1700,稍,1:51.0,-0.4,8-8-9-9,0.0-40.6,39.0,474(0),(テーオーシャンス)
4,2022/09/14,門別,晴,4,3歳以上C4ー3,11,1,1,7.7,3,9,服部茂史,54,ダ1700,良,1:56.3,1.5,4-6-7-8,0.0-42.0,42.1,474(0),ルーラータイム
5,2022/08/30,門別,曇,4,五色渓谷賞,12,5,5,8.4,4,4,服部茂史,54,ダ1700,稍,1:52.9,1.8,10-10-10-7,0.0-39.6,39.7,474(+2),フェニックスループ
6,2022/08/11,門別,曇,1,3歳以上C4ー3,12,6,8,8.8,5,3,落合玄太,54,ダ1700,重,1:49.9,0.5,9-9-8-4,0.0-38.4,38.3,472(0),ラップランド
7,2022/08/04,門別,曇,9,ヒマワリ特別,10,7,8,177.3,8,4,服部茂史,54,ダ1600,重,1:44.3,1.3,7-7-7-5,0.0-41.4,41.1,472(-2),チャリタブルソート
8,2022/07/20,門別,曇,5,静内川賞,12,4,4,15.7,4,8,落合玄太,54,ダ1200,不,1:16.2,2.0,4-6,0.0-38.1,39.7,474(-6),トライファン
9,2022/07/06,門別,曇,2,3歳以上C4ー4,11,5,5,6.1,3,5,落合玄太,54,ダ1200,稍,1:16.8,1.4,2-2,0.0-39.4,40.8,480(0),アレピアード
10,2022/05/12,門別,晴,7,3歳条件4組40万円,9,4,4,47.2,9,6,落合玄太,54,ダ1600,良,1:46.0,1.8,8-8-9-8,0.0-40.7,40.1,480(0),サンオークレア
11,2022/04/16,2阪神7,晴,4,3歳未勝利,16,4,8,460.5,15,12,長岡禎仁,54,ダ2000,稍,2:13.0,3.8,8-7-9-10,37.0-39.5,41.5,480(-2),オブジェダート
12,2022/03/27,2阪神2,晴,1,3歳未勝利,16,4,7,115.6,11,11,西村淳也,54,ダ1800,重,1:57.0,3.2,16-16-15-15,36.7-39.2,39.7,482(0),ウィルフルネス
13,2022/02/06,1小倉8,晴,5,3歳新馬,16,1,2,18.3,10,16,西村淳也,54,芝2000,良,2:07.1,3.7,11-11-16-16,36.5-35.0,37.1,482(0),ファンジオ
