,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2021/07/17,3小倉5,曇,8,3歳以上1勝クラス,15,3,5,60.5,11,10,富田暁,56,芝2000,良,2:00.5,1.2,12-12-10-11,34.6-37.0,37.3,488(+4),ピノクル
1,2021/06/26,3阪神3,曇,12,3歳以上1勝クラス,16,5,10,12.5,5,7,和田竜二,57,ダ1800,良,1:53.8,1.0,11-10-6-4,36.9-37.7,38.1,484(-2),ダノンハーロック
2,2021/06/06,4中京2,晴,7,3歳以上1勝クラス,9,4,4,21.3,6,2,和田竜二,57,ダ1800,稍,1:51.6,0.9,4-4-5-4,37.2-36.9,37.6,486(0),レプンカムイ
3,2021/02/27,2小倉5,曇,8,4歳以上1勝クラス,15,8,14,27.1,8,2,鮫島克駿,57,ダ1700,不,1:43.9,0.1,14-14-10-10,28.9-38.4,37.5,486(0),オーバーリミット
4,2021/02/07,1中京12,晴,7,4歳以上1勝クラス,11,8,10,12.7,7,7,古川吉洋,57,ダ1900,良,2:02.9,1.3,5-5-4-3,30.7-37.1,38.1,486(-4),ユウゲン
5,2021/01/24,1中京8,小雨,7,4歳以上1勝クラス,9,7,7,45.2,7,4,古川吉洋,57,ダ1800,不,1:52.7,0.9,8-8-8-6,36.3-38.3,38.3,490(+4),コラルノクターン
6,2021/01/11,1中京4,晴,8,4歳以上1勝クラス,16,4,7,67.7,9,12,西村淳也,57,ダ1800,良,1:55.5,1.8,9-9-7-7,36.9-39.0,39.9,486(+6),ラヴィンフォール
7,2020/03/15,1阪神6,曇,8,4歳以上1勝クラス,10,1,1,13.2,5,6,藤岡佑介,57,ダ1800,重,1:55.2,1.0,9-9-9-9,39.1-37.8,37.8,480(0),テーオーポシブル
8,2020/02/29,1中京1,曇,9,4歳以上1勝クラス,11,6,6,5.2,3,5,川又賢治,55,ダ1900,良,2:02.4,1.5,4-4-4-4,32.9-36.6,37.6,480(0),カラル
9,2020/02/15,1小倉9,晴,8,4歳以上1勝クラス,13,4,4,8.9,6,5,川又賢治,55,ダ1700,重,1:46.2,1.8,11-11-11-7,30.0-38.5,38.5,480(+2),ロードキング
10,2019/07/27,2小倉1,晴,3,3歳未勝利,16,2,4,4.6,2,1,川又賢治,55,ダ1700,良,1:47.2,-0.4,13-13-12-5,30.2-38.6,37.4,478(+2),(シングインザレイン)
11,2019/07/07,2福島4,曇,7,3歳未勝利,15,3,5,40.1,9,2,川又賢治,55,ダ1700,稍,1:47.4,0.2,13-13-11-7,30.3-39.4,38.0,476(+2),ワンダーコノシュア
12,2019/06/22,3阪神7,晴,6,3歳未勝利,18,8,16,26.2,10,12,幸英明,56,芝1800,良,1:49.6,2.1,5-4,35.0-36.6,38.2,474(-4),ダイアナブライト
13,2019/05/25,3京都11,晴,5,3歳未勝利,18,8,17,112.6,11,7,藤岡康太,56,芝1600,良,1:34.2,0.7,14-14,34.8-34.7,34.3,478(+6),ミッドサマーハウス
14,2018/12/09,5阪神4,曇,2,2歳未勝利,13,2,2,25.1,6,6,藤岡康太,55,ダ1800,良,1:57.0,1.7,6-6-4-4,38.5-38.4,39.7,472(-2),ロフティネス
15,2018/11/24,5京都7,晴,3,2歳未勝利,11,2,2,172.4,11,8,藤岡康太,55,芝1600,良,1:36.3,1.0,11-11,35.6-34.9,34.7,474(0),ロードグラディオ
16,2018/11/03,5京都1,晴,7,2歳新馬,8,8,8,20.9,5,5,藤岡康太,55,芝1800,良,1:52.0,1.1,4-5,38.5-34.2,34.9,474(0),ラヴズオンリーユー
