,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202505040912,2025/10/26,東京,小雨,12,3歳以上1勝クラス,1勝クラス,16,7,13,78.2,13.0,12,長浜鴻緒,56.0,ダート,1600,不良,0:1:37.5,1.8,3-3,36.9,498,チュウワチーフ
1,202505040106,2025/10/04,東京,曇,06,3歳以上1勝クラス,1勝クラス,16,4,8,216.8,15.0,12,原優介,58.0,ダート,1400,良,0:1:27.3,1.4,3-3,38.4,498,ゲキザル
2,202404030302,2024/08/17,新潟,晴,02,3歳未勝利,未勝利,14,8,14,15.2,5.0,9,菊沢一樹,57.0,ダート,1800,良,0:1:57.6,3.0,1-1-1-1,43.8,474,ミダース
3,202402011106,2024/07/13,函館,晴,06,3歳未勝利,未勝利,14,8,13,11.8,6.0,12,藤岡佑介,57.0,ダート,1700,良,0:1:50.0,5.4,4-4-6-9,42.1,476,サンライズシア
4,202406030704,2024/04/13,中山,晴,04,3歳未勝利,未勝利,12,2,2,4.3,2.0,3,長浜鴻緒,54.0,ダート,1800,良,0:1:56.3,0.3,1-1-1-1,39.8,478,タンゴノアール
5,202406030203,2024/03/24,中山,曇,03,3歳未勝利,未勝利,16,4,8,5.8,3.0,8,原優介,56.0,ダート,1800,良,0:1:56.6,2.1,2-2-2-2,41.4,474,スプレーフォール
6,202406020403,2024/03/03,中山,晴,03,3歳未勝利,未勝利,15,6,12,68.8,9.0,2,原優介,56.0,ダート,1800,稍重,0:1:55.3,0.0,1-1-1-1,39.2,478,メジャーレーベル
7,202406010703,2024/01/21,中山,雨,03,3歳未勝利,未勝利,16,5,9,15.2,5.0,13,松岡正海,57.0,ダート,1800,不良,0:1:58.0,4.2,4-4-3-4,43.3,472,ラムゼイテソーロ
8,202406010303,2024/01/08,中山,晴,03,3歳未勝利,未勝利,16,4,8,17.5,6.0,7,勝浦正樹,57.0,ダート,1800,良,0:1:59.7,2.2,3-4-4-3,42.2,470,プレジール
9,202306050602,2023/12/17,中山,晴,02,,未勝利,15,6,11,153.8,14.0,2,勝浦正樹,56.0,ダート,1800,良,0:1:58.4,0.0,3-3-3-3,41.0,466,ユイノコキュウ
10,202305050203,2023/11/05,東京,晴,03,,未勝利,15,3,6,23.0,8.0,13,菅原明良,56.0,ダート,1300,良,0:1:22.3,3.6,14-14,37.0,476,ライヴアメデオ
11,202301020302,2023/08/19,札幌,晴,02,,未勝利,14,7,12,58.1,10.0,14,角田大和,54.0,ダート,1700,良,0:1:53.3,5.0,4-5-11-14,42.7,464,フォーディアライフ
12,202301010305,2023/07/29,札幌,晴,05,,新馬,14,5,7,44.0,9.0,8,藤岡佑介,55.0,芝,1500,良,0:1:31.5,0.6,2-2-2,36.2,464,ギヴイットアゴー
