race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202505020811,2025/05/18,東京,曇,11,ヴィクトリアマイル,オープン,17,7,14,167.7,17.0,14,横山典弘,56.0,芝,1600,良,0:1:32.9,0.8,8-8,34.7,462,アスコリピチェーノ
202509010709,2025/03/22,阪神,晴,09,立雲峡S,3勝クラス,18,6,11,17.6,8.0,1,横山典弘,53.0,芝,1400,良,0:1:20.4,-0.0,4-4,34.0,462,(ガロンヌ)
202508010809,2025/02/23,京都,曇,09,山城S,3勝クラス,9,5,5,6.8,4.0,9,高杉吏麒,53.0,芝,1400,良,0:1:23.1,0.8,4-6,34.3,468,スカイロケット
202507010912,2025/01/26,中京,晴,12,,2勝クラス,13,6,8,6.4,4.0,1,川田将雅,55.0,芝,1400,良,0:1:21.4,-0.0,6-6,34.9,460,(トラペジスト)
202407040612,2024/12/15,中京,晴,12,尾張特別,2勝クラス,18,7,14,14.3,6.0,4,鮫島克駿,53.0,芝,1200,良,0:1:09.3,0.3,12-12,33.7,468,デイトナモード
202403030612,2024/11/17,福島,晴,12,3歳以上1勝クラス,1勝クラス,16,8,15,6.6,3.0,1,高杉吏麒,53.0,芝,1200,良,0:1:09.8,-0.1,14-13,33.5,474,(ロードマイライフ)
202404040609,2024/10/20,新潟,晴,9,十日町特別,1勝クラス,18,8,18,13.0,6,18,西塚洸二,54,芝,1400,良,1:24.6,2.2,11-18,36.8,480,ヴァンヴィーヴ
202402011103,2024/07/13,函館,晴,3,3歳未勝利,未勝利,16,2,4,2.9,1,1,高杉吏麒,52,芝,1200,良,1:09.1,-0.3,7-8,34.2,454,(ピーエムドレミ)
202408040504,2024/06/15,京都,晴,4,3歳未勝利,未勝利,18,8,18,18.7,6,7,中井裕二,55,芝,1400,良,1:20.5,0.5,3-2,34.5,460,ツーネサーン
202408031203,2024/05/26,京都,晴,3,3歳未勝利,未勝利,17,7,14,8.0,4,4,幸英明,55,芝,1600,良,1:33.8,0.1,1-1,35.0,460,ペルフェツィオーネ
202407010404,2024/03/17,中京,曇,4,3歳未勝利,未勝利,16,3,6,8.7,5,5,国分優作,55,芝,1600,良,1:36.6,0.9,6-7-7,34.7,450,ピックアチェリー
202409010204,2024/02/25,阪神,小雨,4,3歳未勝利,未勝利,18,5,9,22.9,7,4,国分優作,55,芝,1600,重,1:36.3,0.5,3-2,36.5,454,サロニコス
202410010806,2024/02/04,小倉,曇,6,3歳未勝利,未勝利,18,4,7,5.6,4,7,河原田菜,51,芝,1200,重,1:11.1,1.1,7-7,36.6,462,トラペジスト
202408010405,2024/01/13,京都,曇,5,3歳未勝利,未勝利,18,1,2,23.9,10,3,国分優作,55,芝,1600,良,1:35.5,0.8,1-1,37.1,458,ソルトクィーン
202309050706,2023/12/23,阪神,晴,6,2歳新馬,新馬,17,8,17,194.6,16,7,国分優作,55,芝,1400,良,1:21.9,0.9,5-5,35.0,462,マーシーラン
