,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202508040109,2025/11/08,京都,晴,09,亀岡特別,2勝クラス,16,5,9,3.9,3,6,高杉吏麒,57,ダート,1400,良,0:1:24.3,1.0,12-12,37.1,484,ジャスパーバローズ
1,202508030912,2025/10/26,京都,曇,12,嵯峨野特別,2勝クラス,16,8,15,5.8,3,2,高杉吏麒,55,ダート,1400,重,0:1:23.0,0.2,8-5,36.4,480,ピエマンソン
2,202508030409,2025/10/12,京都,小雨,09,円山特別,2勝クラス,14,8,14,5.2,3,3,高杉吏麒,57,ダート,1200,良,0:1:10.5,0.4,7-7,35.0,488,アメリカンビキニ
3,202509040906,2025/09/28,阪神,晴,06,3歳以上1勝クラス,1勝クラス,16,4,7,8.3,5.0,1,高杉吏麒,55.0,ダート,1200,良,0:1:11.5,-0.3,8-7,35.8,480,(ロードヴァルカン)
4,202509030503,2025/06/21,阪神,晴,03,3歳未勝利,未勝利,16,8,16,5.3,2.0,1,幸英明,57.0,ダート,1200,良,0:1:12.4,-0.2,4-4,36.6,476,(キーガッツ)
5,202508020401,2025/05/04,京都,晴,01,3歳未勝利,未勝利,16,3,5,3.5,1.0,6,松山弘平,57.0,ダート,1200,稍重,0:1:14.0,1.2,6-8,36.9,476,コパノマロン
6,202506030802,2025/04/20,中山,曇,02,3歳未勝利,未勝利,16,7,14,6.8,4.0,3,松山弘平,57.0,ダート,1200,良,0:1:13.1,0.6,8-8,37.3,476,アサクサグレース
7,202408050802,2024/10/27,京都,晴,02,2歳未勝利,未勝利,13,7,12,7.5,4.0,9,田口貫太,55.0,ダート,1800,良,0:1:56.8,3.1,5-6-6-7,41.0,474,コシュデリ
8,202408050402,2024/10/13,京都,晴,02,2歳未勝利,未勝利,10,8,10,2.9,2.0,5,田口貫太,55.0,ダート,1800,良,0:1:56.0,2.5,2-2-2-2,41.0,476,マテンロウブレイブ
9,202407030903,2024/09/29,中京,曇,03,2歳新馬,新馬,15,8,15,35.8,10.0,2,高杉吏麒,52.0,ダート,1400,重,0:1:25.6,0.3,8-7,36.3,472,アートコレクション
