,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/04/17,園田,晴,11,穀雨特別A2B1,12,5,5,88.1,6.0,6,大柿一真,57,ダ1400,稍,1:32.8,1.9,7-7-8-8,0.0-38.7,39.9,480(0),ヒメツルイチモンジ
1,2024/03/22,園田,晴,11,スカパー!地方競馬ナ,12,6,8,93.9,10.0,8,大柿一真,56,ダ1400,良,1:32.7,1.7,11-11-11-10,0.0-39.0,39.5,480(-3),ガリバーストーム
2,2024/02/28,姫路,晴,9,A2B1,6,2,2,39.0,6.0,6,大柿一真,57,ダ2000,良,2:20.6,1.0,4-3-4-5,0.0-38.4,38.9,483(+3),キングレジェンド
3,2024/02/13,姫路,晴,10,B1,10,6,6,6.7,4.0,1,大柿一真,56,ダ1400,良,1:32.4,0.0,7-7-4-3,0.0-39.2,38.7,480(0),(ワーイズオーバー)
4,2024/01/25,姫路,晴,10,カンツバキ賞B1B2,10,4,4,4.6,3.0,2,廣瀬航,57,ダ1500,良,1:39.7,0.0,6-6-6-6,0.0-39.8,39.0,480(+1),マンテーニャ
5,2024/01/04,園田,晴,11,睦月特別B1,9,8,8,21.0,5.0,3,大柿一真,56,ダ1400,良,1:30.9,0.7,5-5-3-3,0.0-39.1,39.6,479(+8),クフィール
6,2023/12/21,園田,晴,11,近江牛特別B2一,9,7,7,7.1,3.0,1,山本屋太,56,ダ1400,良,1:32.8,-0.1,1-2-2-2,0.0-39.2,39.1,471(-4),(ネネ)
7,2023/12/01,園田,晴,10,デージー賞B2,9,4,4,46.7,7.0,4,大柿一真,56,ダ1400,良,1:32.2,0.8,8-8-7-7,0.0-38.7,38.4,475(-4),スズヴァレット
8,2023/06/07,園田,晴,10,B1,8,5,5,56.6,7.0,2,大柿一真,56,ダ1400,稍,1:31.5,0.3,7-7-7-7,0.0-38.9,37.9,479(+4),ソニンクヴァース
9,2023/05/19,園田,曇,9,B1,7,3,3,19.1,4.0,6,大柿一真,56,ダ1400,不,1:31.5,2.0,5-5-5-6,0.0-39.2,40.7,475(-1),ハングタイム
10,2023/05/02,園田,晴,11,おゝ浜のポン酢特別B,12,8,11,102.8,8.0,4,山本咲希,56,ダ1400,稍,1:33.4,0.3,5-5-7-7,0.0-39.0,38.8,476(+3),メイショウシマト
11,2023/04/13,園田,晴,8,B1,6,1,1,38.6,5.0,4,大柿一真,56,ダ1400,稍,1:33.5,1.4,6-5-5-4,0.0-37.7,38.1,473(-8),ホテルカリホルニア
12,2022/12/15,園田,晴,11,青空たまご特別A2B,11,6,7,34.6,6.0,6,大柿一真,57,ダ1400,良,1:31.6,0.8,10-10-8-9,0.0-39.4,39.2,481(-2),ピスハンド
13,2022/11/29,園田,雨,11,神戸ビーフ特別A2,8,1,1,37.2,6.0,7,大柿一真,56,ダ1400,重,1:33.6,0.9,5-5-7-7,0.0-37.6,38.0,483(+2),エイシンヒビキ
14,2022/11/09,園田,晴,7,A2,7,6,6,39.5,6.0,4,大柿一真,56,ダ1700,良,1:54.3,1.0,7-7-7-6,0.0-37.6,37.7,481(0),アキュートガール
15,2022/10/26,園田,晴,11,DASHよかわ開設1,12,2,2,92.4,8.0,6,大柿一真,55,ダ1400,良,1:30.8,1.1,9-7-7-6,0.0-38.7,38.4,481(0),イルティモーネ
