,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/03/31,大井,晴,5,C2一　二三,14,6,10,53.5,8,12,藤田凌,56.0,ダ1200,重,1:14.7,1.5,6-5,36.0-37.2,38.3,478(+4),ゴールデンレアル
1,2023/03/09,大井,晴,9,がんばれ!関東の酪農,15,5,8,236.5,14,7,仲原大生,55.0,ダ1200,良,1:14.3,1.0,10-10,35.8-37.5,37.4,474(-5),プレストバローズ
2,2023/02/24,大井,曇,7,C2一　二三,16,5,9,154.6,12,16,横川怜央,56.0,ダ1200,良,1:17.5,4.0,4-4,35.5-38.0,41.3,479(+1),ジュディシャス
3,2023/01/13,浦和,曇,8,浦和ジョッキーズラウ,12,3,3,6.0,3,11,国分祐仁,56.5,ダ1400,良,1:33.9,2.3,5-4-6-10,38.1-40.3,42.2,478(-3),ケイセブン
4,2022/12/27,浦和,晴,8,深谷『渋沢栄一』賞,10,3,3,6.1,4,6,福原杏,56.0,ダ1500,稍,1:40.1,1.7,2-1-2-2,30.9-40.5,42.2,481(-3),キャンビー
5,2022/11/22,浦和,晴,8,上州和牛賞特別,12,1,1,11.5,2,4,福原杏,56.0,ダ1500,良,1:38.1,1.9,4-3-3-3,31.4-38.7,40.3,484(+3),ミュステーリオン
6,2022/10/19,浦和,晴,9,ヤングジョッキーズT,12,4,4,4.1,1,3,仲原大生,56.0,ダ1400,重,1:30.9,0.1,5-5-4-4,37.6-39.6,39.5,481(+5),ナムラキティー
7,2022/09/23,浦和,曇,12,秋桜特別,11,4,4,11.0,6,3,福原杏,56.0,ダ1400,稍,1:31.4,0.7,6-8-6-5,38.8-39.0,39.3,476(-4),アンタルクティクス
8,2022/09/02,浦和,雨,8,浦和ジョッキーズラウ,12,8,11,3.7,2,7,見越彬央,56.5,ダ1400,不,1:31.4,1.4,7-6-4-4,36.9-40.1,40.6,480(0),クリムゾンオーラ
9,2022/08/09,浦和,晴,10,獅子座特別,8,2,2,8.5,4,7,福原杏,56.0,ダ1500,良,1:38.9,1.7,3-3-4-5,30.7-40.2,41.6,480(-1),ハーイ
10,2022/07/18,浦和,晴,9,夏の宵特別,12,6,7,7.2,4,5,七夕裕次,55.0,ダ1500,良,1:38.7,1.3,5-4-6-4,30.8-40.6,41.6,481(-1),モリトローテローゼ
11,2022/06/30,浦和,晴,7,C2四　五六,12,4,4,1.9,1,2,森泰斗,56.0,ダ1400,良,1:30.2,0.2,2-2-2-2,38.4-38.4,38.6,482(+3),フィーネ
12,2022/06/01,浦和,曇,9,羽生市観光協会ムジナ,12,6,7,2.3,1,3,森泰斗,56.0,ダ1400,良,1:30.1,0.3,5-5-3-1,36.3-40.3,40.1,479(+1),ビービークラージュ
13,2022/04/28,浦和,晴,8,C2八　九,12,4,4,1.8,1,2,森泰斗,56.0,ダ1400,良,1:30.5,0.2,5-4-5-3,36.9-40.0,39.7,478(+1),イサチルエース
14,2022/03/17,浦和,晴,4,桜のまち幸手賞,12,2,2,2.5,1,3,福原杏,56.0,ダ1400,良,1:30.7,0.5,7-6-8-5,37.4-39.4,39.4,477(-2),ゲンパチカガヤキ
15,2022/02/24,浦和,晴,8,わくわくするまち浦和,12,5,5,4.8,2,3,福原杏,56.0,ダ1400,良,1:31.3,0.5,5-5-4-4,37.7-39.1,39.4,479(-5),トーアコハク
16,2021/08/24,浦和,曇,12,観月特別,12,8,12,5.3,4,6,福原杏,56.0,ダ1400,稍,1:30.3,0.9,8-7-5-6,37.7-38.5,39.1,484(+5),アールブリッツ
17,2021/07/22,浦和,晴,9,ウインドベル特別,11,3,3,4.1,3,3,福原杏,56.0,ダ1500,良,1:36.7,0.3,6-4-3-3,31.5-38.7,38.4,479(-3),キョウエイオジョウ
18,2021/06/28,浦和,晴,9,ウラワール&うまたせ,9,7,8,1.5,1,1,森泰斗,56.0,ダ1400,良,1:29.4,0.0,3-4-2-2,37.8-38.4,38.2,482(-3),(エック)
19,2021/05/31,浦和,晴,9,うどんとこいのぼりの,12,2,2,6.4,3,3,森泰斗,56.0,ダ1400,稍,1:29.9,0.4,4-4-4-4,37.8-38.8,38.6,485(-2),ディスタイム
20,2021/05/10,浦和,晴,7,C2二　三,12,7,9,1.7,1,1,森泰斗,56.0,ダ1500,良,1:37.4,-0.1,4-5-3-4,31.5-39.8,39.6,487(0),(プリモ)
21,2021/04/01,浦和,晴,5,C2八　九,12,5,6,1.7,1,1,森泰斗,56.0,ダ1500,稍,1:37.3,-0.5,2-2-1-1,31.8-38.9,38.9,487(+3),(ローリングサンダー)
22,2021/02/25,浦和,晴,6,C2九　十,11,1,1,8.3,2,5,秋元耕成,56.0,ダ1500,良,1:38.6,1.6,1-1-1-2,31.2-39.9,41.5,484(-4),ボナジョルナータ
23,2021/02/05,浦和,晴,6,C213,12,4,4,8.0,3,3,秋元耕成,56.0,ダ1400,稍,1:30.6,1.0,1-1-1-2,37.6-38.5,39.5,488(+2),ボナジョルナータ
24,2021/01/08,浦和,晴,8,深谷市『渋沢栄一』賞,12,2,2,15.8,4,4,秋元耕成,56.0,ダ1400,良,1:30.4,0.4,5-6-6-5,37.2-39.4,38.9,486(-3),ピラミッドファラオ
25,2020/12/25,浦和,晴,8,HBA日高軽種馬農業,12,7,10,8.0,2,10,秋元耕成,56.0,ダ1400,良,1:32.3,2.4,2-2-3-7,36.3-40.5,42.7,489(+2),リメンブランス
26,2020/11/26,浦和,晴,8,栃木県馬事畜産振興協,12,6,7,5.7,2,10,秋元耕成,56.0,ダ1400,稍,1:31.2,2.5,2-2-2-6,37.1-38.2,40.7,487(+10),マイネルエスペルト
27,2020/07/03,浦和,曇,9,貯まって嬉しい!SP,11,1,1,1.4,1,10,秋元耕成,56.0,ダ1500,稍,1:41.0,3.8,1-1-9-10,30.0-40.8,44.4,477(-6),ナムラドリー
28,2020/05/29,浦和,晴,7,C1三　四,12,6,8,1.8,1,2,秋元耕成,56.0,ダ1500,良,1:36.6,0.0,2-2-2-2,30.9-40.1,40.0,483(+4),セイコチャン
29,2020/04/20,浦和,雨,10,オオムラサキツツジ特,10,4,4,2.5,2,1,秋元耕成,56.0,ダ1400,不,1:28.2,-1.5,1-1-1-1,36.2-38.7,38.7,479(+2),(ヴァリオブキングズ)
30,2020/03/23,浦和,晴,10,爽春特別,12,8,12,5.0,3,4,秋元耕成,56.0,ダ1500,良,1:37.5,0.4,6-6-4-5,32.2-38.3,38.2,477(+3),ログハウス
31,2020/02/18,浦和,晴,10,仲春特別,12,5,6,20.5,5,5,秋元耕成,56.0,ダ1400,稍,1:30.0,0.8,4-5-2-3,36.9-38.8,39.5,474(+12),アルチレイロ
32,2019/06/08,3東京3,曇,12,3歳以上1勝クラス,15,3,6,218.6,13,8,菅原明良,54.0,ダ1300,重,1:17.9,1.3,5-4,29.2-35.9,36.8,462(-6),ニシノコトダマ
