,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2021/03/20,佐賀,曇,1,C2ー26組,8,8,8,121.3,8.0,8.0,兒島真二,54,ダ1400,良,1:38.5,7.1,8-8-8-8,0.0-38.8,43.7,401(+1),グッドフェイム
1,2021/03/06,佐賀,曇,1,C2ー25組,10,3,3,148.4,10.0,10.0,兒島真二,54,ダ1300,不,1:30.4,4.6,10-9-10-10,0.0-39.4,42.0,400(-13),ノルナゲスト
2,2021/02/20,佐賀,晴,2,C2ー25組,11,7,8,153.9,9.0,10.0,兒島真二,54,ダ1400,不,1:37.8,5.4,11-11-11-10,0.0-38.1,41.4,413(+1),タマモベルガモ
3,2021/02/06,佐賀,晴,2,C2ー25組,9,4,4,178.8,9.0,9.0,兒島真二,54,ダ1300,稍,1:29.4,3.8,9-9-9-9,0.0-39.0,41.5,412(+2),アーティカティカ
4,2021/01/23,佐賀,雨,2,C2ー26組,10,8,10,137.1,9.0,9.0,兒島真二,54,ダ1300,重,1:29.8,4.4,10-10-10-10,0.0-39.3,40.7,410(-9),タチアオイ
5,2021/01/12,佐賀,曇,1,C2ー34組,10,2,2,104.9,9.0,9.0,兒島真二,54,ダ1300,不,1:30.1,3.7,10-10-10-10,0.0-38.3,40.6,419(+1),ナオラブリイ
6,2021/01/10,佐賀,,1,C2ー34組,0,2,2,,,,兒島真二,54,ダ1300,,,,,,,計不,
7,2021/01/03,佐賀,晴,4,新春万福賞,11,5,5,159.9,10.0,10.0,兒島真二,54,ダ1400,重,1:38.0,4.4,10-11-11-11,0.0-40.0,41.9,418(+1),ショウザドリーム
8,2020/12/18,佐賀,晴,2,C2ー27組,10,7,8,31.3,8.0,4.0,兒島真二,54,ダ1400,良,1:36.2,2.0,4-4-5-6,0.0-40.8,42.1,417(+7),モリデンハーレー
9,2020/12/04,佐賀,曇,3,C2ー26組,10,4,4,24.1,6.0,8.0,兒島真二,54,ダ1400,良,1:36.5,2.1,9-8-9-9,0.0-40.9,41.1,410(-6),ローレルティーダ
10,2020/11/21,佐賀,晴,12,夜のウーマんチャンス,12,6,7,9.3,4.0,4.0,兒島真二,54,ダ900,重,0:57.4,1.6,9-9,0.0-37.2,37.5,416(-4),キョウワアリスタ
11,2020/11/06,佐賀,曇,11,ドリームシリーズ,11,1,1,18.9,7.0,5.0,兒島真二,54,ダ900,稍,0:56.5,1.6,8-6,0.0-36.5,37.1,420(-6),ザハロワ
12,2020/10/17,佐賀,晴,11,夜のウーマんチャンス,11,1,1,21.0,5.0,8.0,兒島真二,54,ダ900,稍,0:58.1,1.8,9-9,0.0-37.7,38.6,426(+1),ナムライト
13,2020/10/03,佐賀,晴,6,このあとイルミネーシ,12,6,8,161.2,12.0,10.0,川島拓,54,ダ1400,良,1:33.7,3.2,7-7-9-10,0.0-39.4,41.0,425(-8),サツキヒューズ
14,2020/09/27,佐賀,晴,11,ウーマんチャンス,12,6,7,78.0,8.0,5.0,兒島真二,54,ダ900,良,0:57.0,1.3,3-5,0.0-37.6,38.3,433(-2),グランセニョリータ
15,2020/09/12,佐賀,曇,8,ドリームシリーズ,12,6,7,55.0,9.0,10.0,出水拓人,54,ダ900,不,0:58.0,2.5,7-8,0.0-37.1,39.2,435(+4),デルママラカイト
16,2020/08/12,佐賀,曇,8,ウーマんチャンス,12,5,5,50.0,9.0,9.0,池谷匠翔,51,ダ900,重,0:58.3,2.4,11-11,0.0-37.3,39.0,431(+4),ホッコージュンレイ
17,2020/07/19,佐賀,曇,1,3歳ー11組,11,5,5,65.1,10.0,10.0,出水拓人,54,ダ1300,良,1:26.7,3.2,5-5-6-7,0.0-39.0,41.1,427(+15),ブックウエスト
18,2020/06/13,3東京3,雨,7,3歳未勝利,18,4,7,217.8,15.0,16.0,内田博幸,54,芝1600,不,1:42.5,3.7,18-17,35.4-37.8,39.7,412(0),レッドラルジュ
