race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202508030804,2025/10/25,京都,曇,04,3歳以上障害OP,オープン,8,8,8,1.4,1,7,上野翔,60,障害,3170,良,0:3:42.1,2.7,4-3-5-6,14.0,482,コパノニコルソン
202507030501,2025/08/09,中京,曇,01,,オープン,9,4,4,3.3,1.0,2,上野翔,60.0,障害,3300,良,0:3:36.8,0.2,4-4-3-4,13.1,474,ケンアンビシャス
202509030201,2025/06/08,阪神,曇,01,,未勝利,11,6,6,3.8,2.0,1,上野翔,60.0,障害,2970,良,0:3:20.8,-0.5,4-4-4-4,13.5,470,(タマモエース)
202504010301,2025/05/10,新潟,曇,01,,未勝利,14,8,14,1.8,1.0,2,上野翔,59.0,障害,2890,稍重,0:3:12.2,0.8,2-2-1-1,13.3,470,コスモチプリア
202510010604,2025/02/09,小倉,晴,04,,未勝利,12,5,6,8.7,3.0,7,上野翔,59.0,障害,2860,稍重,0:3:17.1,3.0,9-6-4-4,13.8,478,クラウンセト
202404040710,2024/10/26,新潟,晴,10,直江津特別,2勝クラス,14,7,11,6.4,3,6,丸山元気,56,ダ,1800,良,1:53.6,0.8,3-3-2-2,37.6,480,ウィステリアリヴァ
202407030612,2024/09/21,中京,曇,12,3歳以上2勝クラス,2勝クラス,16,4,7,7.9,4,7,田口貫太,54,ダ,1800,良,1:53.8,1.1,10-10-11-11,38.5,474,バンドマスター
202404030412,2024/08/18,新潟,晴,12,3歳以上1勝クラス,1勝クラス,15,2,2,4.1,2,1,戸崎圭太,55,ダ,1800,良,1:53.1,-0.1,5-5-5-3,38.4,472,(ブライテストドーン)
202403020712,2024/07/20,福島,晴,12,3歳以上1勝クラス,1勝クラス,15,8,14,12.8,5,5,戸崎圭太,55,ダ,1700,良,1:47.1,0.8,5-5-4-5,37.8,464,イサチルカゼニタツ
202405010104,2024/01/27,東京,晴,4,3歳1勝クラス,1勝クラス,14,5,7,166.6,14,11,内田博幸,57,ダ,1600,良,1:40.3,2.3,11-9,40.1,476,ソニックスター
202406010207,2024/01/07,中山,曇,7,3歳1勝クラス,1勝クラス,13,4,4,19.2,6,9,内田博幸,57,ダ,1800,良,1:56.0,1.2,7-8-8-7,40.0,474,アラレタバシル
202308030209,2023/11/05,京都,晴,9,もちの木賞,1勝クラス,11,8,11,5.4,3,6,西村淳也,56,ダ,1800,良,1:53.6,0.6,8-8-6-6,39.2,472,アンモシエラ
202305040409,2023/10/14,東京,晴,9,プラタナス賞,1勝クラス,14,5,8,22.3,6,6,内田博幸,56,ダ,1600,良,1:38.7,1.4,7-7,38.2,470,イーグルノワール
202306040403,2023/09/17,中山,晴,3,2歳未勝利,未勝利,12,6,7,3.1,2,1,内田博幸,55,ダ,1800,良,1:56.3,-0.4,4-4-3-4,38.8,462,(サイモンプレジール)
202304020301,2023/08/05,新潟,晴,1,2歳未勝利,未勝利,12,4,4,54.0,8,3,内田博幸,55,芝,2000,良,2:03.5,0.2,6-6-7-7,34.6,460,ラケダイモーン
202303020505,2023/07/15,福島,雨,5,2歳新馬,新馬,14,1,1,12.8,5,8,内田博幸,55,芝,1800,稍,1:53.8,1.8,13-13-14-9,36.1,460,エコロマーズ
