,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202503030504,2025/11/22,福島,晴,04,3歳以上障害未勝利,未勝利,14,6,9,28.4,8,12,小牧加矢,60,障害,2770,良,0:3:20.2,18.7,14-14-14-12,14.5,500,マルベリーシチー
1,202508030409,2025/10/12,京都,小雨,09,円山特別,2勝クラス,14,2,2,104.3,11,13,田口貫太,58,ダート,1200,良,0:1:12.3,2.2,13-14,35.9,498,アメリカンビキニ
2,202508030208,2025/10/05,京都,曇,08,3歳以上2勝クラス,2勝クラス,16,4,7,158.9,14.0,16,菱田裕二,58.0,ダート,1400,重,0:1:25.6,3.0,3-4,39.3,506,タマモティーカップ
3,202508020812,2025/05/18,京都,曇,12,4歳以上2勝クラス,2勝クラス,16,7,14,33.6,13.0,15,水口優也,58.0,ダート,1200,稍重,0:1:12.0,1.7,10-13,36.0,494,イミュータブル
4,202509020512,2025/04/12,阪神,曇,12,4歳以上2勝クラス,2勝クラス,16,8,16,16.4,7.0,11,水口優也,58.0,ダート,1200,良,0:1:12.7,1.0,15-15,36.6,496,メイショウホウレン
5,202508010412,2025/02/09,京都,晴,12,4歳以上2勝クラス,2勝クラス,16,6,12,5.9,3.0,13,幸英明,58.0,ダート,1200,稍重,0:1:14.2,1.6,3-2,39.1,494,ネグレスコ
6,202507010710,2025/01/19,中京,晴,10,豊川特別,2勝クラス,16,2,4,8.9,3.0,3,幸英明,58.0,ダート,1200,良,0:1:11.6,0.5,2-2,36.4,492,ドゥータップ
7,202507010108,2025/01/05,中京,晴,08,4歳以上2勝クラス,2勝クラス,16,6,11,5.6,1.0,6,柴田裕一,55.0,ダート,1200,良,0:1:12.2,0.3,8-10,37.1,504,ナッカーフェイス
8,202404040708,2024/10/26,新潟,晴,08,3歳以上1勝クラス,1勝クラス,10,8,10,2.2,1.0,1,柴田裕一,54.0,ダート,1200,良,0:1:11.3,-0.4,3-3,37.0,494,(ワイノナオミ)
9,202404040103,2024/10/05,新潟,曇,03,3歳以上1勝クラス,1勝クラス,15,3,4,1.8,1.0,2,柴田裕一,54.0,ダート,1200,重,0:1:11.9,0.3,4-4,37.3,488,ルソレイユ
10,202407030512,2024/09/16,中京,晴,12,3歳以上1勝クラス,1勝クラス,12,8,11,5.4,2.0,2,和田竜二,56.0,ダート,1200,良,0:1:10.8,0.3,4-6,35.9,486,フェンダー
11,202407020412,2024/08/18,中京,晴,12,3歳以上1勝クラス,1勝クラス,16,3,5,15.0,7.0,6,和田竜二,56.0,ダート,1200,良,0:1:12.2,0.8,7-7,36.9,484,パドマ
12,202408040312,2024/06/08,京都,晴,12,3歳以上1勝クラス,1勝クラス,15,1,1,36.2,8.0,12,水口優也,55.0,ダート,1400,良,0:1:26.2,1.9,7-7,37.9,482,カズゴルティス
13,202408030405,2024/04/28,京都,晴,05,3歳1勝クラス,1勝クラス,12,8,12,11.2,4.0,6,水口優也,57.0,ダート,1400,良,0:1:25.7,2.2,3-4,39.4,490,テイエムリステット
14,202409020605,2024/04/07,阪神,晴,05,3歳1勝クラス,1勝クラス,16,8,16,10.6,5.0,4,水口優也,57.0,ダート,1400,良,0:1:25.2,0.8,6-6,38.5,486,リジル
15,202408020306,2024/02/03,京都,晴,06,3歳1勝クラス,1勝クラス,9,3,3,8.8,4.0,7,水口優也,57.0,ダート,1800,良,0:1:55.5,2.8,1-1-2-2,40.6,494,マルチャレアル
16,202305050709,2023/11/25,東京,晴,09,,オープン,16,8,16,149.4,14.0,9,水口優也,56.0,ダート,1600,良,0:1:38.5,1.0,16-16,36.7,502,アマンテビアンコ
17,202305040409,2023/10/14,東京,晴,09,,1勝クラス,14,3,4,75.2,11.0,8,水口優也,56.0,ダート,1600,良,0:1:39.0,1.7,3-3,38.9,498,イーグルノワール
18,202309040504,2023/09/18,阪神,晴,04,,新馬,8,5,5,7.3,3.0,1,水口優也,55.0,ダート,1400,良,0:1:27.1,-0.3,3-4,38.8,494,(エイシンロッキー)
