,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/07/04,笠松,晴,6,C9・C12組,7,1,1,,,取,丸野勝虎,56,ダ1400,良,,,,0.0-39.1,,計不,ウインフェリーチェ
1,2023/06/20,笠松,曇,5,C14組,8,6,6,3.7,3.0,2,塚本征吾,56,ダ1400,良,1:31.3,0.4,2-3-2,0.0-39.1,39.5,482(-3),スクリーンアピール
2,2023/06/08,笠松,曇,3,C14組,10,6,6,30.5,7.0,3,塚本征吾,56,ダ1400,良,1:32.8,0.9,7-7-7,0.0-41.3,39.9,485(-4),フィオラディーチェ
3,2023/05/25,笠松,曇,4,後藤ひなのさん来場記,10,7,7,10.9,4.0,4,塚本征吾,56,ダ1400,良,1:32.3,1.1,10-10-8,0.0-39.5,38.8,489(-4),エイシングリッター
4,2023/05/11,笠松,晴,5,通りすがりの社長杯,10,4,4,17.4,6.0,8,塚本征吾,56,ダ1400,良,1:34.2,1.3,5-7-7,0.0-39.0,39.5,493(0),ミルキー
5,2023/04/27,笠松,晴,1,C12組,10,4,4,10.3,4.0,7,塚本征吾,56,ダ1400,稍,1:33.7,2.5,9-8-8,0.0-40.6,39.6,493(+2),ゴールデンベリル
6,2023/04/17,笠松,晴,2,C15組,10,2,2,18.4,6.0,5,細川智史,56,ダ1400,稍,1:34.6,1.7,9-9-9,0.0-40.4,39.9,491(+3),エルドラゴ
7,2023/04/06,笠松,雨,3,C15組,10,8,9,11.1,4.0,3,加藤誓二,56,ダ1400,重,1:35.3,2.0,9-8-6,0.0-40.8,40.9,488(-2),シルバ
8,2023/03/21,笠松,雨,9,楽天競馬特別,9,5,5,46.5,8.0,8,保園翔也,56,ダ1400,稍,1:34.4,3.1,6-8-9,0.0-40.3,41.4,490(+2),スローン
9,2023/03/06,笠松,晴,3,川上翔君美咲さん結婚,8,8,8,1.6,1.0,1,塚本征吾,56,ダ1400,良,1:32.8,0.0,3-3-2,0.0-39.7,39.4,488(+4),(ジュエルシティー)
10,2023/02/20,笠松,晴,2,C25組,6,4,4,2.2,1.0,3,塚本征吾,56,ダ1400,稍,1:35.6,1.5,5-5-5,0.0-42.3,42.2,484(0),ワイエスクラーケン
11,2023/02/06,笠松,晴,3,C24組,8,7,7,9.7,4.0,3,塚本征吾,56,ダ1400,良,1:33.9,1.7,4-5-5,0.0-40.2,41.2,484(+3),ファイングロー
