,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2020/04/19,佐賀,曇,6,C2ー12組,11,6,7,19.2,5,7,石川慎将,56,ダ1300,重,1:25.0,1.5,11-11-11-8,0.0-39.1,37.8,472(-2),イツモシアワセ
1,2020/04/05,佐賀,晴,5,C2ー12組,10,8,11,21.7,6,6,井上幹太,56,ダ1300,良,1:25.4,1.4,8-8-9-7,0.0-38.5,38.7,474(-1),エスペランサボス
2,2020/03/28,佐賀,雨,4,C2ー8組,9,8,9,18.1,6,7,石川慎将,56,ダ1300,不,1:26.2,1.5,4-5-4-6,0.0-39.8,40.9,475(-1),カンタオール
3,2020/03/14,佐賀,晴,4,C2ー8組,8,4,4,9.2,4,7,石川慎将,56,ダ1300,稍,1:25.9,2.0,8-8-8-8,0.0-39.4,39.5,476(+7),ヴィアプライド
4,2020/03/01,佐賀,曇,3,C2ー8組,8,6,6,10.6,4,6,村松翔太,56,ダ1300,不,1:25.4,1.3,8-8-8-8,0.0-38.8,38.5,469(-2),エバーパッション
5,2020/02/16,佐賀,雨,3,C2ー9組,9,4,4,10.1,3,4,松井伸也,56,ダ1400,不,1:31.9,1.0,8-7-5-5,0.0-39.1,39.1,471(+1),クライベイビー
6,2020/02/02,佐賀,曇,7,オッズパーク杯,8,8,8,19.7,5,5,石川慎将,56,ダ1400,重,1:31.6,1.5,3-4-3-5,0.0-37.4,38.8,470(-6),リーダーズ
7,2020/01/13,佐賀,曇,8,祥雲賞,11,5,5,11.6,4,8,鮫島克也,56,ダ1300,良,1:25.4,0.9,8-9-10-9,0.0-40.4,39.6,476(+6),シゲルキャベツ
8,2019/12/21,佐賀,曇,6,オッズ・パーク杯,11,4,4,5.8,4,11,石川慎将,56,ダ1400,良,1:31.9,1.7,4-4-5-7,0.0-39.3,40.4,470(-6),カガプラナス
9,2019/12/07,佐賀,晴,6,C2ー16組,10,6,6,1.7,1,1,石川慎将,56,ダ1400,稍,1:33.0,0.0,4-5-4-3,0.0-41.2,40.8,476(-7),(ヤエノヒカリ)
10,2019/10/23,笠松,晴,4,サラ系3歳5組,8,1,1,5.8,3,4,渡辺竜也,56,ダ1400,稍,1:29.5,1.3,4-5-5,0.0-38.0,38.7,483(0),オルオル
11,2019/10/08,笠松,曇,7,サラ系3歳5組,10,8,10,7.3,5,3,渡辺竜也,56,ダ1400,稍,1:29.2,0.6,2-2-3,0.0-38.8,39.2,483(-2),パークス
12,2019/09/23,笠松,曇,6,サラ系3歳6組,9,8,8,1.2,1,2,渡辺竜也,56,ダ1400,稍,1:30.3,0.9,2-2-2,0.0-39.2,39.9,485(-1),エイシントルーパー
13,2019/09/11,笠松,晴,4,サラ系3歳5組,9,6,6,3.6,2,2,渡辺竜也,56,ダ1400,良,1:29.9,1.3,2-2-2,0.0-38.6,39.3,486(0),アレグレユミティー
14,2019/08/28,笠松,雨,2,サラ系3歳7組,8,7,7,4.4,2,1,佐藤友則,56,ダ1400,不,1:30.4,-0.3,2-2-2,0.0-39.7,39.6,486(+3),(キスオブライフ)
15,2019/08/15,笠松,曇,2,清水碧生誕記念,8,6,6,6.3,4,2,渡辺竜也,56,ダ1400,良,1:30.3,0.1,3-3-2,0.0-41.0,40.9,483(-5),カシマエンペラー
16,2019/06/22,3阪神7,晴,6,3歳未勝利,18,3,5,247.3,14,18,鮫島克駿,56,芝1800,良,1:52.5,5.0,7-8,35.0-36.6,40.7,488(+2),ダイアナブライト
17,2019/05/05,2東京6,晴,4,3歳未勝利,13,2,2,26.5,6,13,浜中俊,56,芝2300,稍,2:25.8,4.6,1-1-1-1,31.3-34.9,39.5,486(+6),レッドクーゲル
18,2019/03/16,2中京3,晴,7,3歳未勝利,11,8,10,26.8,7,6,荻野極,56,芝2200,良,2:18.1,1.7,7-7-7-7,36.3-35.3,36.2,480(0),ジェットモーション
