,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/11/11,佐賀,晴,6,C2ー4組,10,8,10,12.7,4,6,中山蓮王,53,ダ1400,良,1:32.3,1.7,4-4-5-5,0.0-38.8,39.7,483(-1),キリシマラッキー
1,2023/10/28,佐賀,晴,4,C2ー5組,11,8,11,7.9,3,4,中山蓮王,53,ダ1300,良,1:25.0,0.8,4-4-4-4,0.0-38.7,39.0,484(-1),ロダルキラー
2,2023/10/15,佐賀,晴,7,C2ー6組,12,1,1,6.6,3,2,中山蓮王,53,ダ1400,良,1:32.2,0.6,3-4-4-2,0.0-39.6,39.4,485(+2),メイショウカンギク
3,2023/09/24,佐賀,晴,2,チャレンジシリーズ,10,3,3,10.5,4,3,中山蓮王,53,ダ1300,重,1:26.0,0.7,2-2-2-3,0.0-39.7,40.1,483(+2),アオイトランプ
4,2023/09/10,佐賀,小雨,5,夕凪特選,11,1,1,15.2,6,4,中山蓮王,53,ダ1750,良,2:00.4,0.6,3-4-4-4,0.0-39.5,39.7,481(+2),ギンノアメガフル
5,2023/08/19,佐賀,晴,11,立秋特選,12,6,7,12.5,4,6,中山蓮王,53,ダ1800,稍,2:02.2,1.6,5-7-6-8,0.0-40.4,41.4,479(+12),ストロングカレント
6,2023/07/23,佐賀,晴,9,サンシャイン特選,12,3,3,19.8,7,3,中山蓮王,53,ダ1750,良,1:59.5,0.2,4-4-3-3,0.0-39.8,39.6,467(-7),ミスマチルダ
7,2023/07/08,佐賀,雨,10,いて座特選,11,7,8,2.8,1,8,飛田愛斗,54,ダ1300,不,1:25.5,1.7,4-4-4-6,0.0-39.6,41.1,474(+3),ペルグランデ
8,2023/06/24,佐賀,曇,2,C2ー3組,10,2,2,5.4,2,2,中山蓮王,52,ダ1400,重,1:32.8,1.1,7-7-5-5,0.0-40.1,39.7,471(0),ラブヴァケーション
9,2023/06/10,佐賀,曇,1,C2ー5組,9,5,5,4.4,3,3,中山蓮王,52,ダ1300,不,1:25.1,0.8,4-4-3-3,0.0-40.1,40.4,471(-4),シゲルカーフレイズ
10,2023/05/22,佐賀,曇,1,C2ー10組,9,8,8,3.5,1,1,中山蓮王,52,ダ1400,稍,1:32.4,-0.7,4-4-2-1,0.0-40.3,40.0,475(+2),(ネージュプドルーズ)
