,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/06/22,佐賀,曇,4,清水の滝特別,10,8,10,,,取,川島拓,54,ダ1750,不,,,,0.0-41.0,,計不,ミルミル
1,2024/06/08,佐賀,雨,10,肥前特別,9,2,2,23.8,6.0,7,田中直人,54,ダ1750,良,2:01.8,1.7,6-7-8-8,0.0-40.4,41.3,422(+1),エイシンボーテ
2,2024/05/26,佐賀,曇,6,栄城賞(重賞),12,2,2,196.1,11.0,9,田中直人,54,ダ2000,良,2:17.4,4.8,12-12-11-11,0.0-38.6,41.3,421(0),ウルトラノホシ
3,2024/05/11,佐賀,曇,4,鯱の門特別,8,7,7,13.6,5.0,7,田中直人,54,ダ1800,良,2:05.0,2.6,8-8-8-8,0.0-41.5,43.1,421(+7),グッドタイミング
4,2024/04/27,佐賀,晴,7,KYUSHUDREA,12,7,10,3.6,2.0,11,田中直人,54,ダ1400,重,1:33.7,3.4,10-11-11-11,0.0-39.4,39.5,414(+2),スターオブウーノ
5,2024/03/10,佐賀,晴,9,波戸岬特別,8,4,4,8.2,4.0,4,小松丈二,54,ダ1750,稍,1:58.5,0.8,8-8-8-8,0.0-40.6,39.6,412(-4),ダバイカンティーク
6,2024/02/24,佐賀,曇,9,竜門峡特別,10,8,10,8.0,5.0,2,石川慎将,54,ダ1800,不,2:00.2,0.2,8-8-7-3,0.0-39.8,38.7,416(+4),ダバイカンティーク
7,2024/02/04,佐賀,曇,9,飛燕賞(重賞),12,2,2,52.6,7.0,中,出水拓人,54,ダ1400,不,,,,0.0-39.6,,412(0),トゥールリー
8,2024/01/27,佐賀,曇,10,霞初月賞,11,1,1,3.5,2.0,4,出水拓人,54,ダ1400,不,1:31.7,1.3,6-5-6-6,0.0-39.5,39.5,412(+12),スターオブウーノ
9,2023/12/16,5阪神5,曇,1,2歳未勝利,16,7,14,443.0,14.0,11,酒井学,55,ダ1400,稍,1:28.4,2.3,11-12,34.6-39.0,39.8,400(-10),クリノオリーブ
10,2023/10/07,2京都1,晴,2,2歳未勝利,16,8,16,201.3,12.0,16,鷲頭虎太,52,ダ1800,良,2:00.3,6.6,9-10-16-16,37.6-38.4,42.2,410(+6),オペラプラージュ
11,2023/09/17,4阪神4,晴,4,2歳新馬,8,8,8,100.1,8.0,4,鷲頭虎太,52,ダ1800,良,1:59.2,3.4,7-7-7-8,37.0-39.7,41.6,404(0),エストレヤデベレン
