,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2022/01/14,船橋,晴,4,C3三　四,9,1,1,389.3,9.0,7,柿本量平,56.5,ダ1500,稍,1:41.3,3.8,8-8-8-8,32.5-39.9,41.5,507(+10),ブラックアリエス
1,2021/12/17,川崎,曇,8,樅木賞,10,4,4,255.9,10.0,中,臼井健太,56.0,ダ1500,不,,,10-10,30.4-41.0,,497(+1),アイクラシック
2,2021/12/03,船橋,晴,6,C2八　九,12,7,9,336.1,12.0,12,臼井健太,56.0,ダ1500,重,1:39.1,3.3,11-11-11-12,31.7-39.0,40.5,496(+6),イポラニ
3,2021/10/26,船橋,晴,9,ヤングジョッキーズT,14,3,4,56.8,14.0,12,山田敬士,56.0,ダ1800,不,1:59.4,3.0,9-7-8-7,36.7-40.3,42.8,490(-7),キトゥンズルンバ
4,2021/09/28,船橋,晴,5,C3二　三,7,6,6,10.6,4.0,1,臼井健太,56.0,ダ1500,良,1:39.9,-0.1,7-7-7-7,31.1-43.1,40.3,497(+1),(ハクサンレモン)
5,2021/09/03,船橋,雨,5,C3二　三,11,5,6,34.0,8.0,9,仲野光馬,56.0,ダ1500,不,1:39.2,2.7,11-11-11-11,30.7-40.7,40.7,496(-4),ヘリオシース
6,2021/08/11,船橋,晴,2,C3二　三,12,8,11,9.7,4.0,5,仲野光馬,56.0,ダ1500,稍,1:39.7,1.6,12-12-12-10,32.4-39.5,39.6,500(-6),ファンラヴィング
7,2021/07/18,船橋,晴,3,C3四　五,12,1,1,30.2,8.0,4,岡村健司,56.0,ダ1500,良,1:38.7,0.8,8-7-8-8,32.2-40.1,40.2,506(+3),メイショウシラカバ
8,2021/06/25,船橋,曇,12,船橋JockeysF,12,4,4,,,除,本田正重,56.0,ダ2200,良,,,,38.2-40.6,,507(+4),ジャイアンヴォーグ
9,2021/06/18,川崎,晴,6,金蓮花賞,14,6,9,95.2,10.0,6,岡村健司,56.0,ダ1500,重,1:38.9,2.5,14-14-13-10,30.4-39.6,40.0,503(-6),シンボリビーノ
10,2021/06/03,浦和,晴,3,C2七　八九,11,5,6,70.8,10.0,9,藤江渉,56.0,ダ1400,稍,1:31.0,1.0,11-11-11-11,37.0-39.8,38.5,509(-1),ミメウルワシ
11,2021/05/07,船橋,雨,5,幻!八幡平ドラゴンア,12,5,6,55.8,9.0,10,笠野雄大,56.0,ダ1500,稍,1:38.8,1.9,11-11-12-12,32.4-39.2,39.4,510(+9),トーアクリスティー
12,2021/04/19,川崎,晴,7,アスターテ賞,13,6,8,13.6,5.0,1,岡村健司,56.0,ダ2000,重,2:18.6,-0.2,10-11-10-8,41.3-40.5,39.2,501(-13),(レッドシャドー)
13,2021/04/09,船橋,曇,12,船橋JOCKEYSF,13,3,3,61.7,11.0,5,岡村健司,56.0,ダ2200,良,2:29.9,0.5,12-12-12-10,39.7-41.2,40.1,514(-7),ガッサンノリュウ
14,2021/03/03,川崎,晴,4,ヴィクトリア賞,11,6,6,70.3,10.0,9,増田充宏,56.0,ダ2000,稍,2:17.6,1.6,10-9-5-8,41.6-40.3,41.6,521(0),ミヤビキング
15,2021/01/25,川崎,晴,6,アストレア賞,14,8,14,82.7,10.0,7,中越琉世,55.0,ダ2000,不,2:20.0,3.4,2-3-3-4,40.7-42.7,44.7,521(-1),サンナイト
16,2021/01/01,川崎,晴,6,三茄子賞,14,2,2,120.3,13.0,7,増田充宏,56.0,ダ2000,良,2:17.3,1.0,14-14-14-12,39.6-41.9,41.4,522(+1),ザイマカ
17,2020/12/16,川崎,晴,4,シュネーシュトゥルム,13,4,5,322.2,13.0,10,藤江渉,56.0,ダ1500,良,1:39.3,2.0,13-13-9-8,30.6-40.3,40.6,521(+20),アトラクトボイス
18,2020/11/09,川崎,曇,5,フレッチャ特別,11,8,11,160.2,10.0,9,藤江渉,56.0,ダ1400,良,1:34.1,3.5,10-10-9-9,38.8-40.0,40.5,501(-2),クサナギ
19,2020/10/14,川崎,曇,3,シュペーア特別,12,8,12,22.6,5.0,11,藤江渉,56.0,ダ1400,稍,1:33.1,2.3,12-12-12-12,37.5-40.9,39.8,503(-6),ウインオーサム
20,2020/09/15,川崎,晴,1,3歳7　ロ,8,1,1,39.8,6.0,3,藤江渉,56.0,ダ1400,重,1:33.1,0.4,8-8-7-6,37.9-42.0,40.0,509(+5),ヤンヤノカッサイ
21,2020/08/27,川崎,晴,2,3歳6,10,8,9,12.6,4.0,7,櫻井光輔,55.0,ダ1400,稍,1:34.1,3.0,10-10-10-10,38.1-40.9,41.1,504(+6),ムーランアジュール
22,2020/06/28,3東京8,雨,4,3歳未勝利,18,3,6,181.0,17.0,11,小林凌大,53.0,芝2400,不,2:35.7,3.4,18-18-18-18,36.8-38.5,39.8,498(+4),フェスティヴスーリ
23,2020/05/24,1新潟6,晴,6,3歳未勝利,16,1,2,64.6,12.0,14,小林凌大,53.0,芝2200,良,2:16.6,1.3,14-14-15-13,34.8-37.2,37.0,494(+2),パーディシャー
