,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/10/10,門別,曇,10,キンモクセイ特別,12,4,4,17.4,5,9,落合玄太,55,ダ1200,稍,1:16.0,1.2,10-9,0.0-38.7,38.3,466(+4),ディーエスボンバー
1,2023/09/26,門別,曇,12,月形樺戸博物館特別,11,2,2,29.5,6,8,落合玄太,53,ダ1200,良,1:15.9,2.2,2-3,0.0-38.3,40.4,462(+4),サワヤカローズ
2,2023/08/29,門別,曇,10,胆振軽種馬農業協同組,11,8,12,9.4,4,5,桑村真明,55,ダ1200,良,1:15.6,1.3,3-2,0.0-38.7,40.0,458(0),メイクザウインド
3,2023/08/15,門別,曇,10,北海道富良野ホップ炭,10,1,1,1.3,1,4,桑村真明,55,ダ1200,良,1:14.8,0.2,3-2,0.0-39.5,39.0,458(-2),クーバ
4,2023/08/01,門別,晴,11,秩父別とんでんまつり,12,7,9,10.4,4,2,落合玄太,54,ダ1200,良,1:14.3,0.3,1-1,0.0-37.9,38.2,460(-2),エメラルアポロン
5,2023/07/18,門別,晴,11,新冠町軽種馬生産振興,10,2,2,5.4,3,6,落合玄太,54,ダ1200,稍,1:16.0,1.2,1-1,0.0-38.7,39.9,462(+2),エメラルアポロン
6,2023/07/04,門別,晴,11,雪印種苗BFMP特別,11,4,4,5.2,2,2,落合玄太,54,ダ1200,良,1:14.5,0.1,2-2,0.0-38.0,37.9,460(0),サワヤカローズ
7,2023/06/22,門別,曇,9,北海道日高乳業ヨーグ,11,6,8,13.9,6,2,落合玄太,54,ダ1200,良,1:14.5,0.6,1-1,0.0-38.6,39.2,460(-2),サウンドボス
8,2023/06/07,門別,曇,9,クチナシ特別,10,6,6,8.6,4,6,落合玄太,55,ダ1200,稍,1:15.9,2.5,3-7,0.0-37.1,38.7,462(0),サワヤカローズ
9,2023/05/24,門別,晴,11,集まれ音威子府村特別,11,6,6,9.6,4,9,落合玄太,55,ダ1200,稍,1:15.8,1.7,9-9,0.0-36.9,37.3,462(+2),サウンドボス
10,2023/05/10,門別,晴,10,ハルジオン特別,13,5,8,2.3,1,4,落合玄太,54,ダ1200,良,1:15.2,1.1,1-1,0.0-38.4,39.5,460(-6),トーセンジャック
11,2023/04/27,門別,晴,9,スイセン特別,8,3,3,1.9,1,5,松井伸也,54,ダ1200,稍,1:15.5,1.5,1-1,0.0-37.7,39.2,466(+4),フクノルッカ
12,2022/11/02,門別,晴,12,騎手候補生大大大募集,10,6,6,1.5,1,1,落合玄太,54,ダ1200,稍,1:14.0,-0.1,4-2,0.0-38.4,38.2,462(-2),(ラストトレビアン)
13,2022/10/19,門別,晴,11,静内産米「万馬券」特,10,7,8,1.8,1,1,落合玄太,53,ダ1200,良,1:14.7,-0.2,3-4,0.0-37.7,37.4,464(0),(タイキザモーメント)
14,2022/10/06,門別,曇,11,サイアーライン特別,9,6,6,2.1,2,2,落合玄太,52,ダ1200,稍,1:13.5,0.8,1-1,0.0-37.5,38.3,464(+4),ツウカイアペックス
15,2022/09/20,門別,晴,10,日高町建設協会特別,10,8,9,1.3,1,1,落合玄太,53,ダ1200,重,1:13.5,-0.2,1-1,0.0-37.2,37.2,460(+4),(チビノシズカ)
16,2022/08/23,門別,曇,11,JA日高胆振魂!農業,9,8,8,6.2,3,1,落合玄太,53,ダ1200,稍,1:12.6,-0.2,1-1,0.0-36.6,36.6,456(+2),(ジャスパーメジャー)
17,2022/08/09,門別,雨,8,優駿の里安平町畑の恵,10,4,4,1.2,1,1,落合玄太,54,ダ1200,不,1:13.8,-0.1,1-1,0.0-37.9,37.9,454(0),(トップギア)
18,2022/07/27,門別,曇,9,カスミソウ特別,8,5,5,1.6,1,2,落合玄太,54,ダ1200,良,1:13.5,0.1,2-1,0.0-38.3,38.3,454(+4),ジークリンデ
19,2022/07/05,門別,曇,9,アスチルベ特別,12,7,10,1.1,1,1,落合玄太,54,ダ1200,稍,1:13.0,-1.2,2-1,0.0-37.5,37.4,450(0),(フェノメーヌ)
20,2022/06/23,門別,雨,2,3歳以上C4ー3,9,8,8,1.3,1,1,松井伸也,54,ダ1200,稍,1:15.0,-1.0,2-2,0.0-39.5,39.0,450(+2),(ラッパラッパー)
21,2022/06/08,門別,曇,2,3歳以上C4ー4,8,8,8,2.4,1,1,落合玄太,54,ダ1200,良,1:15.4,-1.1,1-1,0.0-38.2,38.2,448(+4),(オーサムワールド)
22,2022/05/08,2東京6,晴,1,3歳未勝利,16,7,13,7.9,5,9,岩田望来,54,ダ1400,良,1:29.2,2.9,15-16,35.6-38.3,38.8,444(-6),フィーカ
23,2022/04/09,3中山5,晴,3,3歳未勝利,16,2,3,34.6,7,7,小林脩斗,51,ダ1200,良,1:14.4,1.8,15-15,35.6-37.0,36.9,450(-6),ホウオウノーサイド
24,2022/03/21,2中山8,曇,3,3歳未勝利,16,1,1,60.8,7,7,小林脩斗,51,ダ1200,重,1:13.5,1.6,16-16,34.5-37.4,36.6,456(0),ミンナノユメミノル
25,2022/01/10,1中山4,曇,4,3歳新馬,15,5,10,9.8,5,15,横山武史,54,ダ1200,良,1:18.3,6.1,14-14,34.2-38.0,41.4,456(0),ラブリネスオーバー
