,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2020/10/23,園田,曇,5,C2四,10,5,5,7.3,4,3,竹村達也,56.0,ダ1400,不,1:30.8,0.9,8-9-8-6,0.0-39.0,38.7,465(-1),インノータイム
1,2020/09/30,園田,曇,4,C3,7,2,2,3.5,2,1,大山真吾,56.0,ダ1700,良,1:57.3,-0.1,1-1-1-1,0.0-42.2,42.2,466(+4),(レッドグラティアス)
2,2020/09/17,園田,曇,5,C3一,10,7,7,4.3,2,5,竹村達也,56.0,ダ1400,良,1:33.7,0.7,3-3-3-4,0.0-40.0,40.5,462(+4),シホノキラメキ
3,2020/09/04,園田,曇,4,C3一,10,6,6,7.5,4,3,竹村達也,56.0,ダ1400,良,1:33.5,0.7,6-6-3-3,0.0-40.4,40.8,458(-2),ボアソルチ
4,2020/08/13,園田,晴,7,ヤングジョッキーズT,12,6,7,30.0,10,2,石堂響,56.0,ダ1400,良,1:33.5,0.1,5-4-4-5,0.0-41.1,40.2,460(-3),デンコウジェネシス
5,2020/07/31,園田,曇,12,ハス賞C2,12,3,3,58.1,10,7,竹村達也,56.0,ダ1700,不,1:53.2,1.7,10-10-9-8,0.0-39.0,39.3,463(+4),パルナッソス
6,2020/07/15,園田,曇,12,C2,12,4,4,37.4,9,9,竹村達也,56.0,ダ1700,重,1:56.5,1.4,9-9-10-10,0.0-39.7,39.9,459(-3),フォーネル
7,2020/05/29,園田,晴,9,C1,10,4,4,28.8,6,8,竹村達也,56.0,ダ1400,良,1:31.6,1.5,7-7-9-8,0.0-39.5,39.9,462(+2),ゲンパチファインド
8,2020/05/13,園田,晴,12,C1,12,5,5,54.7,10,5,竹村達也,56.0,ダ1400,良,1:31.8,0.6,12-12-8-7,0.0-40.3,40.0,460(+6),ココリジャスミン
9,2020/04/23,園田,晴,6,C1二,8,5,5,27.6,5,5,竹村達也,56.0,ダ1400,良,1:32.7,1.3,5-5-7-5,0.0-40.5,40.9,454(-13),トラノパワー
10,2020/04/01,船橋,雨,5,C2五　六,12,3,3,60.0,10,9,本田正重,56.0,ダ1500,不,1:38.2,1.9,8-8-10-10,31.0-40.1,40.7,467(0),ランドスケープ
11,2020/03/13,船橋,曇,7,C2六　七,12,5,5,45.1,9,9,本田正重,56.0,ダ1500,稍,1:39.1,2.3,8-7-9-9,32.0-39.0,40.1,467(-2),クインズベガ
12,2020/02/12,船橋,晴,6,3/6グッジョバ!!,12,6,7,55.4,8,9,本田正重,56.5,ダ1500,良,1:39.3,2.5,8-8-9-8,31.2-39.8,41.2,469(+2),エスシーレオーネ
13,2020/01/31,川崎,曇,5,東急プラザ蒲田杯,12,5,7,2.0,1,1,本田正重,56.0,ダ2000,重,2:18.0,-0.1,5-4-4-2,39.6-43.1,42.9,467(-2),(ロージーロージー)
14,2020/01/10,船橋,晴,3,C3二　三,12,6,7,3.2,2,6,笹川翼,56.5,ダ1500,稍,1:39.5,0.7,7-7-8-6,32.8-39.6,39.2,469(+5),ヒマワリオジョウ
15,2019/12/09,船橋,曇,3,師走特別,12,5,7,3.5,2,4,矢野貴之,56.0,ダ1600,稍,1:46.0,0.9,3-2-3-3,38.3-40.6,40.9,464(-1),リバーベップスター
16,2019/11/27,浦和,雨,4,3歳五,12,5,5,1.7,1,2,笹川翼,56.0,ダ1500,重,1:38.2,0.4,9-8-2-2,30.6-39.4,39.8,465(-3),ディーズマヌーバー
17,2019/10/31,船橋,晴,3,3歳三　四　100万,12,7,9,16.7,6,5,笹川翼,56.0,ダ1500,重,1:38.1,0.5,10-8-7-6,31.7-40.6,39.3,468(-8),エンパワーメント
18,2019/07/07,2福島4,曇,7,3歳未勝利,15,5,9,90.3,13,11,木幡巧也,55.0,ダ1700,稍,1:49.7,2.5,14-14-13-12,30.3-39.4,40.2,476(-2),ワンダーコノシュア
19,2019/06/23,3東京8,曇,1,3歳未勝利,16,8,15,42.2,9,12,柴田大知,56.0,ダ1600,重,1:40.9,3.4,4-5,35.9-36.6,39.5,478(+2),オーバーディリバー
20,2019/06/08,3東京3,曇,2,3歳未勝利,16,1,1,21.4,8,14,木幡巧也,55.0,ダ2100,不,2:13.7,2.6,13-13-11-12,31.0-37.6,39.0,476(0),テーオーダンケルク
21,2019/05/18,2東京9,晴,2,3歳未勝利,16,2,4,150.4,12,4,柴田大知,56.0,ダ1600,良,1:39.7,0.9,14-14,36.1-37.6,36.9,476(0),ティターヌ
22,2019/04/27,1新潟1,曇,2,3歳未勝利,12,6,7,67.8,9,9,木幡巧也,55.0,ダ1800,不,1:54.1,2.5,10-11-10-10,36.6-37.3,38.7,476(-2),ダノングリスター
23,2019/04/07,3中山6,曇,2,3歳未勝利,13,6,8,16.1,5,9,江田照男,56.0,ダ1800,良,1:58.7,1.4,8-8-9-9,38.7-39.8,40.0,478(0),アルデエンブレム
24,2019/03/16,2中山7,曇,4,3歳新馬,16,8,16,81.1,12,6,木幡巧也,55.0,ダ1800,良,1:58.7,2.3,13-13-11-10,37.8-39.3,40.6,478(0),ブラックヘイロー
